# filmdec totalHits=807855 recordsEcrits=807855
eid,typeIndex,compIndex,param4,bitCursor,skipCount
1073743111,43,35,1,935,0
1073743579,37,1,1,1031,0
1073743579,37,2,1,1032,0
1073743579,37,3,1,1060,0
1073743602,42,1,1,1100,0
1073743602,42,2,1,1101,0
1073743602,42,3,1,1129,0
1073743603,42,0,1,1169,0
1073743603,42,1,1,1214,0
1073743603,42,2,1,1244,0
1073743605,37,0,1,1317,0
1073743605,37,1,1,1362,0
1073743605,37,2,1,1392,0
1073743605,37,3,1,1420,0
1073743607,37,0,1,1487,0
1073743607,37,1,1,1532,0
1073743607,37,2,1,1562,0
1073743609,37,0,1,1629,0
1073743609,37,1,1,1674,0
1073743609,37,2,1,1704,0
1073743612,42,0,1,1771,0
1073743612,42,1,1,1816,0
1073743612,42,2,1,1846,0
1073743613,42,0,1,1913,0
1073743613,42,1,1,1958,0
1073743613,42,2,1,1988,0
1073743615,37,0,1,2061,0
1073743615,37,1,1,2106,0
1073743615,37,2,1,2136,0
1073743615,37,3,1,2164,0
1073743617,37,0,1,2231,0
1073743617,37,1,1,2276,0
1073743617,37,2,1,2306,0
1073742360,35,0,1,318,0
1073742360,35,1,1,365,0
1073742360,35,5,1,396,0
1073742360,35,21,1,425,0
1073742360,35,25,1,450,0
1073741947,4,0,0,29,0
1073742352,35,21,1,70,0
1073742352,35,25,1,95,0
1073742353,35,0,1,144,0
1073742353,35,5,1,191,0
1073742353,35,25,1,220,0
1073742360,35,0,1,281,0
1073742360,35,1,1,328,0
1073742360,35,5,1,359,0
1073742360,35,21,1,388,0
1073742360,35,25,1,413,0
1073742364,35,0,1,468,0
1073742364,35,1,1,515,0
1073742364,35,21,1,546,0
1073742364,35,25,1,571,0
1073742365,35,0,1,620,0
1073742365,35,1,1,667,0
1073742365,35,25,1,698,0
2147484811,41,0,1,747,0
2147484811,41,1,1,792,0
2147484811,41,2,1,822,0
1073743111,43,18,1,883,0
1073743111,43,35,1,898,0
1073743579,37,1,1,994,0
1073743579,37,2,1,995,0
1073743579,37,3,1,1023,0
1073743602,42,1,1,1063,0
1073743602,42,2,1,1064,0
1073743602,42,3,1,1092,0
1073743603,42,0,1,1132,0
1073743603,42,1,1,1177,0
1073743603,42,2,1,1207,0
1073743605,37,0,1,1274,0
1073743605,37,1,1,1319,0
1073743605,37,2,1,1349,0
1073743607,37,0,1,1416,0
1073743607,37,1,1,1461,0
1073743607,37,2,1,1491,0
1073743609,37,0,1,1558,0
1073743609,37,1,1,1603,0
1073743609,37,2,1,1633,0
1073743612,42,0,1,1700,0
1073743612,42,1,1,1745,0
1073743612,42,2,1,1775,0
1073743613,42,0,1,1842,0
1073743613,42,1,1,1887,0
1073743613,42,2,1,1917,0
1073743615,37,0,1,1990,0
1073743615,37,1,1,2035,0
1073743615,37,2,1,2065,0
1073743615,37,3,1,2093,0
1073743617,37,0,1,2160,0
1073743617,37,1,1,2205,0
1073743617,37,2,1,2235,0
1073742360,35,0,1,281,0
1073742360,35,1,1,328,0
1073742360,35,5,1,359,0
1073742360,35,21,1,388,0
1073742360,35,25,1,413,0
1073741947,4,0,0,29,0
1073742352,35,21,1,70,0
1073742352,35,25,1,95,0
1073742353,35,0,1,150,0
1073742353,35,1,1,197,0
1073742353,35,5,1,228,0
1073742353,35,25,1,257,0
1073742360,35,0,1,318,0
1073742360,35,1,1,365,0
1073742360,35,5,1,396,0
1073742360,35,21,1,425,0
1073742360,35,25,1,450,0
1073742364,35,0,1,505,0
1073742364,35,1,1,552,0
1073742364,35,21,1,583,0
1073742364,35,25,1,608,0
1073742365,35,0,1,657,0
1073742365,35,1,1,704,0
1073742365,35,25,1,735,0
2147484811,41,0,1,784,0
2147484811,41,1,1,829,0
2147484811,41,2,1,859,0
1073743111,43,18,1,920,0
1073743111,43,35,1,935,0
1073743579,37,1,1,1025,0
1073743579,37,3,1,1026,0
1073743602,42,1,1,1060,0
1073743602,42,3,1,1061,0
1073743603,42,0,1,1101,0
1073743603,42,1,1,1146,0
1073743603,42,2,1,1176,0
1073743605,37,0,1,1249,0
1073743605,37,1,1,1294,0
1073743605,37,2,1,1324,0
1073743605,37,3,1,1352,0
1073743607,37,0,1,1419,0
1073743607,37,1,1,1464,0
1073743607,37,2,1,1494,0
1073743609,37,0,1,1561,0
1073743609,37,1,1,1606,0
1073743609,37,2,1,1636,0
1073743612,42,0,1,1703,0
1073743612,42,1,1,1748,0
1073743612,42,2,1,1778,0
1073743613,42,0,1,1845,0
1073743613,42,1,1,1890,0
1073743613,42,2,1,1920,0
1073743615,37,0,1,1993,0
1073743615,37,1,1,2038,0
1073743615,37,2,1,2068,0
1073743615,37,3,1,2096,0
1073743617,37,0,1,2163,0
1073743617,37,1,1,2208,0
1073743617,37,2,1,2238,0
1073742360,35,0,1,318,0
1073742360,35,1,1,365,0
1073742360,35,5,1,396,0
1073742360,35,21,1,425,0
1073742360,35,25,1,450,0
1073741947,4,0,0,29,0
1073742352,35,21,1,70,0
1073742352,35,25,1,95,0
1073742353,35,0,1,144,0
1073742353,35,5,1,191,0
1073742353,35,25,1,220,0
1073742360,35,0,1,275,0
1073742360,35,1,1,322,0
1073742360,35,5,1,353,0
1073742360,35,25,1,382,0
1073742364,35,0,1,437,0
1073742364,35,1,1,484,0
1073742364,35,21,1,515,0
1073742364,35,25,1,540,0
1073742365,35,0,1,589,0
1073742365,35,1,1,636,0
1073742365,35,25,1,667,0
2147484811,41,0,1,716,0
2147484811,41,1,1,761,0
2147484811,41,2,1,791,0
1073743111,43,18,1,852,0
1073743111,43,35,1,867,0
1073743579,37,1,1,957,0
1073743579,37,3,1,958,0
1073743602,42,3,1,986,0
1073743603,42,0,1,1026,0
1073743603,42,1,1,1071,0
1073743603,42,2,1,1101,0
1073743605,37,0,1,1174,0
1073743605,37,1,1,1219,0
1073743605,37,2,1,1249,0
1073743605,37,3,1,1277,0
1073743607,37,0,1,1344,0
1073743607,37,1,1,1389,0
1073743607,37,2,1,1419,0
1073743609,37,0,1,1486,0
1073743609,37,1,1,1531,0
1073743609,37,2,1,1561,0
1073743612,42,0,1,1634,0
1073743612,42,1,1,1679,0
1073743612,42,2,1,1709,0
1073743612,42,3,1,1737,0
1073743613,42,0,1,1810,0
1073743613,42,1,1,1855,0
1073743613,42,2,1,1885,0
1073743613,42,3,1,1913,0
1073743615,37,0,1,1980,0
1073743615,37,1,1,2025,0
1073743615,37,2,1,2055,0
1073743617,37,0,1,2122,0
1073743617,37,1,1,2167,0
1073743617,37,2,1,2197,0
1073742360,35,0,1,275,0
1073742360,35,1,1,322,0
1073742360,35,5,1,353,0
1073742360,35,25,1,382,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,240,0
1073742353,35,1,1,287,0
1073742353,35,5,1,318,0
1073742353,35,25,1,347,0
1073742360,35,0,1,408,0
1073742360,35,1,1,455,0
1073742360,35,5,1,486,0
1073742360,35,21,1,515,0
1073742360,35,25,1,540,0
1073742364,35,0,1,595,0
1073742364,35,1,1,642,0
1073742364,35,21,1,673,0
1073742364,35,25,1,698,0
1073742365,35,0,1,747,0
1073742365,35,1,1,794,0
1073742365,35,25,1,825,0
2147484811,41,0,1,874,0
2147484811,41,1,1,919,0
2147484811,41,2,1,949,0
1073743111,43,18,1,1010,0
1073743111,43,35,1,1025,0
1073743112,43,18,1,1109,0
1073743579,37,1,1,1163,0
1073743579,37,2,1,1164,0
1073743579,37,3,1,1192,0
1073743602,42,1,1,1226,0
1073743602,42,3,1,1227,0
1073743603,42,0,1,1267,0
1073743603,42,1,1,1312,0
1073743603,42,2,1,1342,0
1073743605,37,0,1,1415,0
1073743605,37,1,1,1460,0
1073743605,37,2,1,1490,0
1073743605,37,3,1,1518,0
1073743607,37,0,1,1585,0
1073743607,37,1,1,1630,0
1073743607,37,2,1,1660,0
1073743609,37,0,1,1727,0
1073743609,37,1,1,1772,0
1073743609,37,2,1,1802,0
1073743612,42,0,1,1875,0
1073743612,42,1,1,1920,0
1073743612,42,2,1,1950,0
1073743612,42,3,1,1978,0
1073743613,42,0,1,2051,0
1073743613,42,1,1,2096,0
1073743613,42,2,1,2126,0
1073743613,42,3,1,2154,0
1073743615,37,0,1,2221,0
1073743615,37,1,1,2266,0
1073743615,37,2,1,2296,0
1073743617,37,0,1,2363,0
1073743617,37,1,1,2408,0
1073743617,37,2,1,2438,0
1073742360,35,0,1,408,0
1073742360,35,1,1,455,0
1073742360,35,5,1,486,0
1073742360,35,21,1,515,0
1073742360,35,25,1,540,0
1073741947,4,0,0,29,0
1073742352,35,0,1,76,0
1073742352,35,21,1,123,0
1073742352,35,25,1,148,0
1073742353,35,0,1,203,0
1073742353,35,1,1,250,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,710,0
1073742365,35,1,1,757,0
1073742365,35,25,1,788,0
2147484811,41,0,1,837,0
2147484811,41,1,1,882,0
2147484811,41,2,1,912,0
1073743111,43,18,1,973,0
1073743111,43,35,1,988,0
1073743602,42,1,1,1078,0
1073743602,42,3,1,1079,0
1073743603,42,0,1,1119,0
1073743603,42,1,1,1164,0
1073743603,42,2,1,1194,0
1073743605,37,0,1,1267,0
1073743605,37,1,1,1312,0
1073743605,37,2,1,1342,0
1073743605,37,3,1,1370,0
1073743607,37,0,1,1437,0
1073743607,37,1,1,1482,0
1073743607,37,2,1,1512,0
1073743609,37,0,1,1579,0
1073743609,37,1,1,1624,0
1073743609,37,2,1,1654,0
1073743612,42,0,1,1721,0
1073743612,42,1,1,1766,0
1073743612,42,2,1,1796,0
1073743613,42,0,1,1869,0
1073743613,42,1,1,1914,0
1073743613,42,2,1,1944,0
1073743613,42,3,1,1972,0
1073743615,37,0,1,2045,0
1073743615,37,1,1,2090,0
1073743615,37,2,1,2120,0
1073743615,37,3,1,2148,0
1073743617,37,0,1,2215,0
1073743617,37,1,1,2260,0
1073743617,37,2,1,2290,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,234,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,710,0
1073742365,35,1,1,757,0
1073742365,35,25,1,788,0
2147484811,41,0,1,837,0
2147484811,41,1,1,882,0
2147484811,41,2,1,912,0
1073743111,43,18,1,973,0
1073743111,43,35,1,988,0
1073743602,42,1,1,1078,0
1073743602,42,3,1,1079,0
1073743603,42,0,1,1119,0
1073743603,42,1,1,1164,0
1073743603,42,2,1,1194,0
1073743605,37,0,1,1261,0
1073743605,37,1,1,1306,0
1073743605,37,2,1,1336,0
1073743607,37,0,1,1403,0
1073743607,37,1,1,1448,0
1073743607,37,2,1,1478,0
1073743609,37,0,1,1545,0
1073743609,37,1,1,1590,0
1073743609,37,2,1,1620,0
1073743612,42,0,1,1693,0
1073743612,42,1,1,1738,0
1073743612,42,2,1,1768,0
1073743612,42,3,1,1796,0
1073743613,42,0,1,1869,0
1073743613,42,1,1,1914,0
1073743613,42,2,1,1944,0
1073743613,42,3,1,1972,0
1073743615,37,0,1,2045,0
1073743615,37,1,1,2090,0
1073743615,37,2,1,2120,0
1073743615,37,3,1,2148,0
1073743617,37,0,1,2215,0
1073743617,37,1,1,2260,0
1073743617,37,2,1,2290,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,240,0
1073742353,35,1,1,287,0
1073742353,35,5,1,318,0
1073742353,35,25,1,347,0
1073742360,35,0,1,402,0
1073742360,35,1,1,449,0
1073742360,35,5,1,480,0
1073742360,35,25,1,509,0
1073742364,35,0,1,564,0
1073742364,35,1,1,611,0
1073742364,35,21,1,642,0
1073742364,35,25,1,667,0
1073742365,35,0,1,710,0
1073742365,35,25,1,757,0
2147484811,41,0,1,806,0
2147484811,41,1,1,851,0
2147484811,41,2,1,881,0
1073743111,43,18,1,942,0
1073743111,43,35,1,957,0
1073743602,42,1,1,1047,0
1073743602,42,3,1,1048,0
1073743603,42,0,1,1088,0
1073743603,42,1,1,1133,0
1073743603,42,2,1,1163,0
1073743605,37,0,1,1230,0
1073743605,37,1,1,1275,0
1073743605,37,2,1,1305,0
1073743607,37,0,1,1372,0
1073743607,37,1,1,1417,0
1073743607,37,2,1,1447,0
1073743609,37,0,1,1514,0
1073743609,37,1,1,1559,0
1073743609,37,2,1,1589,0
1073743612,42,0,1,1662,0
1073743612,42,1,1,1707,0
1073743612,42,2,1,1737,0
1073743612,42,3,1,1765,0
1073743613,42,0,1,1838,0
1073743613,42,1,1,1883,0
1073743613,42,2,1,1913,0
1073743613,42,3,1,1941,0
1073743615,37,0,1,2008,0
1073743615,37,1,1,2053,0
1073743615,37,2,1,2083,0
1073743617,37,0,1,2150,0
1073743617,37,1,1,2195,0
1073743617,37,2,1,2225,0
1073742360,35,0,1,402,0
1073742360,35,1,1,449,0
1073742360,35,5,1,480,0
1073742360,35,25,1,509,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,234,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,704,0
1073742365,35,25,1,751,0
2147484811,41,0,1,800,0
2147484811,41,1,1,845,0
2147484811,41,2,1,875,0
1073743111,43,18,1,936,0
1073743111,43,35,1,951,0
1073743602,42,1,1,1041,0
1073743602,42,3,1,1042,0
1073743603,42,0,1,1082,0
1073743603,42,1,1,1127,0
1073743603,42,2,1,1157,0
1073743605,37,0,1,1224,0
1073743605,37,1,1,1269,0
1073743605,37,2,1,1299,0
1073743607,37,0,1,1366,0
1073743607,37,1,1,1411,0
1073743607,37,2,1,1441,0
1073743609,37,0,1,1508,0
1073743609,37,1,1,1553,0
1073743609,37,2,1,1583,0
1073743612,42,0,1,1656,0
1073743612,42,1,1,1701,0
1073743612,42,2,1,1702,0
1073743612,42,3,1,1730,0
1073743613,42,0,1,1803,0
1073743613,42,1,1,1848,0
1073743613,42,2,1,1878,0
1073743613,42,3,1,1906,0
1073743615,37,0,1,1973,0
1073743615,37,1,1,2018,0
1073743615,37,2,1,2048,0
1073743617,37,0,1,2121,0
1073743617,37,1,1,2166,0
1073743617,37,2,1,2196,0
1073743617,37,3,1,2224,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,234,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,704,0
1073742365,35,25,1,751,0
2147484811,41,0,1,800,0
2147484811,41,1,1,845,0
2147484811,41,2,1,875,0
1073743111,43,18,1,936,0
1073743111,43,35,1,951,0
1073743602,42,1,1,1041,0
1073743602,42,3,1,1042,0
1073743603,42,0,1,1082,0
1073743603,42,1,1,1127,0
1073743603,42,2,1,1157,0
1073743605,37,0,1,1224,0
1073743605,37,1,1,1269,0
1073743605,37,2,1,1299,0
1073743607,37,0,1,1366,0
1073743607,37,1,1,1411,0
1073743607,37,2,1,1441,0
1073743609,37,0,1,1508,0
1073743609,37,1,1,1553,0
1073743609,37,2,1,1583,0
1073743612,42,0,1,1656,0
1073743612,42,1,1,1701,0
1073743612,42,2,1,1702,0
1073743612,42,3,1,1730,0
1073743613,42,0,1,1803,0
1073743613,42,1,1,1848,0
1073743613,42,2,1,1878,0
1073743613,42,3,1,1906,0
1073743615,37,0,1,1973,0
1073743615,37,1,1,2018,0
1073743615,37,2,1,2048,0
1073743617,37,0,1,2121,0
1073743617,37,1,1,2166,0
1073743617,37,2,1,2196,0
1073743617,37,3,1,2224,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,240,0
1073742353,35,1,1,287,0
1073742353,35,5,1,318,0
1073742353,35,25,1,347,0
1073742360,35,0,1,408,0
1073742360,35,1,1,455,0
1073742360,35,5,1,486,0
1073742360,35,21,1,515,0
1073742360,35,25,1,540,0
1073742364,35,0,1,595,0
1073742364,35,1,1,642,0
1073742364,35,21,1,673,0
1073742364,35,25,1,698,0
1073742365,35,0,1,741,0
1073742365,35,25,1,788,0
2147484811,41,0,1,837,0
2147484811,41,1,1,882,0
2147484811,41,2,1,912,0
1073743111,43,18,1,973,0
1073743111,43,35,1,988,0
1073743602,42,1,1,1078,0
1073743602,42,3,1,1079,0
1073743603,42,0,1,1119,0
1073743603,42,1,1,1164,0
1073743603,42,2,1,1194,0
1073743605,37,0,1,1261,0
1073743605,37,1,1,1306,0
1073743605,37,2,1,1336,0
1073743607,37,0,1,1403,0
1073743607,37,1,1,1448,0
1073743607,37,2,1,1478,0
1073743609,37,0,1,1545,0
1073743609,37,1,1,1590,0
1073743609,37,2,1,1620,0
1073743612,42,1,1,1687,0
1073743612,42,2,1,1688,0
1073743612,42,3,1,1716,0
1073743613,42,0,1,1762,0
1073743613,42,1,1,1807,0
1073743613,42,2,1,1837,0
1073743613,42,3,1,1865,0
1073743615,37,0,1,1932,0
1073743615,37,1,1,1977,0
1073743615,37,2,1,2007,0
1073743617,37,0,1,2080,0
1073743617,37,1,1,2125,0
1073743617,37,2,1,2155,0
1073743617,37,3,1,2183,0
1073742360,35,0,1,408,0
1073742360,35,1,1,455,0
1073742360,35,5,1,486,0
1073742360,35,21,1,515,0
1073742360,35,25,1,540,0
1073741947,4,0,0,227,0
1073742352,35,0,1,280,0
1073742352,35,1,1,327,0
1073742352,35,21,1,358,0
1073742352,35,25,1,383,0
1073742353,35,0,1,438,0
1073742353,35,1,1,485,0
1073742353,35,5,1,516,0
1073742353,35,25,1,545,0
1073742360,35,0,1,606,0
1073742360,35,1,1,653,0
1073742360,35,5,1,684,0
1073742360,35,21,1,713,0
1073742360,35,25,1,738,0
1073742364,35,0,1,793,0
1073742364,35,1,1,840,0
1073742364,35,21,1,871,0
1073742364,35,25,1,896,0
1073742365,35,0,1,939,0
1073742365,35,25,1,986,0
2147484811,41,0,1,1035,0
2147484811,41,1,1,1080,0
2147484811,41,2,1,1110,0
1073743111,43,18,1,1171,0
1073743111,43,35,1,1186,0
1073743602,42,1,1,1276,0
1073743602,42,3,1,1277,0
1073743603,42,0,1,1317,0
1073743603,42,1,1,1362,0
1073743603,42,2,1,1392,0
1073743605,37,0,1,1459,0
1073743605,37,1,1,1504,0
1073743605,37,2,1,1534,0
1073743607,37,0,1,1601,0
1073743607,37,1,1,1646,0
1073743607,37,2,1,1676,0
1073743609,37,0,1,1743,0
1073743609,37,1,1,1788,0
1073743609,37,2,1,1818,0
1073743612,42,1,1,1879,0
1073743612,42,3,1,1880,0
1073743613,42,0,1,1926,0
1073743613,42,1,1,1971,0
1073743613,42,2,1,2001,0
1073743613,42,3,1,2029,0
1073743615,37,0,1,2096,0
1073743615,37,1,1,2141,0
1073743615,37,2,1,2171,0
1073743617,37,0,1,2244,0
1073743617,37,1,1,2289,0
1073743617,37,2,1,2319,0
1073743617,37,3,1,2347,0
1073742360,35,0,1,606,0
1073742360,35,1,1,653,0
1073742360,35,5,1,684,0
1073742360,35,21,1,713,0
1073742360,35,25,1,738,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,234,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,704,0
1073742365,35,25,1,751,0
2147484811,41,0,1,800,0
2147484811,41,1,1,845,0
2147484811,41,2,1,875,0
1073743111,43,18,1,936,0
1073743111,43,35,1,951,0
1073743602,42,1,1,1041,0
1073743602,42,3,1,1042,0
1073743603,42,0,1,1082,0
1073743603,42,1,1,1127,0
1073743603,42,2,1,1157,0
1073743605,37,0,1,1224,0
1073743605,37,1,1,1269,0
1073743605,37,2,1,1299,0
1073743607,37,0,1,1366,0
1073743607,37,1,1,1411,0
1073743607,37,2,1,1441,0
1073743609,37,0,1,1508,0
1073743609,37,1,1,1553,0
1073743609,37,2,1,1583,0
1073743612,42,3,1,1638,0
1073743613,42,0,1,1684,0
1073743613,42,1,1,1729,0
1073743613,42,2,1,1759,0
1073743613,42,3,1,1787,0
1073743615,37,0,1,1854,0
1073743615,37,1,1,1899,0
1073743615,37,2,1,1929,0
1073743617,37,0,1,2002,0
1073743617,37,1,1,2047,0
1073743617,37,2,1,2077,0
1073743617,37,3,1,2105,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,234,0
1073742353,35,5,1,281,0
1073742353,35,25,1,310,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073742364,35,0,1,558,0
1073742364,35,1,1,605,0
1073742364,35,21,1,636,0
1073742364,35,25,1,661,0
1073742365,35,0,1,704,0
1073742365,35,25,1,751,0
2147484811,41,0,1,800,0
2147484811,41,1,1,845,0
2147484811,41,2,1,875,0
1073743111,43,18,1,936,0
1073743111,43,35,1,951,0
1073743602,42,1,1,1041,0
1073743602,42,3,1,1042,0
1073743603,42,0,1,1082,0
1073743603,42,1,1,1127,0
1073743603,42,2,1,1157,0
1073743605,37,0,1,1224,0
1073743605,37,1,1,1269,0
1073743605,37,2,1,1299,0
1073743607,37,0,1,1366,0
1073743607,37,1,1,1411,0
1073743607,37,2,1,1441,0
1073743609,37,0,1,1508,0
1073743609,37,1,1,1553,0
1073743609,37,2,1,1583,0
1073743612,42,3,1,1638,0
1073743613,42,0,1,1684,0
1073743613,42,1,1,1729,0
1073743613,42,2,1,1759,0
1073743613,42,3,1,1787,0
1073743615,37,0,1,1860,0
1073743615,37,1,1,1905,0
1073743615,37,2,1,1935,0
1073743615,37,3,1,1963,0
1073743617,37,0,1,2036,0
1073743617,37,1,1,2081,0
1073743617,37,2,1,2111,0
1073743617,37,3,1,2139,0
1073742360,35,0,1,371,0
1073742360,35,1,1,418,0
1073742360,35,5,1,449,0
1073742360,35,21,1,478,0
1073742360,35,25,1,503,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,246,0
1073742353,35,1,1,293,0
1073742353,35,5,1,324,0
1073742353,35,21,1,353,0
1073742353,35,25,1,378,0
1073742360,35,0,1,439,0
1073742360,35,1,1,486,0
1073742360,35,5,1,517,0
1073742360,35,21,1,546,0
1073742360,35,25,1,571,0
1073742364,35,0,1,626,0
1073742364,35,1,1,673,0
1073742364,35,21,1,704,0
1073742364,35,25,1,729,0
1073742365,35,0,1,772,0
1073742365,35,25,1,819,0
2147484811,41,0,1,868,0
2147484811,41,1,1,913,0
2147484811,41,2,1,943,0
1073743111,43,18,1,1004,0
1073743111,43,35,1,1019,0
1073743602,42,3,1,1103,0
1073743603,42,0,1,1143,0
1073743603,42,1,1,1188,0
1073743603,42,2,1,1218,0
1073743605,37,0,1,1291,0
1073743605,37,1,1,1336,0
1073743605,37,2,1,1366,0
1073743605,37,3,1,1394,0
1073743607,37,0,1,1461,0
1073743607,37,1,1,1506,0
1073743607,37,2,1,1536,0
1073743609,37,0,1,1603,0
1073743609,37,1,1,1648,0
1073743609,37,2,1,1678,0
1073743612,42,3,1,1733,0
1073743613,42,0,1,1779,0
1073743613,42,1,1,1824,0
1073743613,42,2,1,1854,0
1073743613,42,3,1,1882,0
1073743615,37,0,1,1955,0
1073743615,37,1,1,2000,0
1073743615,37,2,1,2030,0
1073743615,37,3,1,2058,0
1073743617,37,0,1,2131,0
1073743617,37,1,1,2176,0
1073743617,37,2,1,2206,0
1073743617,37,3,1,2234,0
1073742360,35,0,1,439,0
1073742360,35,1,1,486,0
1073742360,35,5,1,517,0
1073742360,35,21,1,546,0
1073742360,35,25,1,571,0
1073741947,4,0,0,29,0
1073742352,35,0,1,82,0
1073742352,35,1,1,129,0
1073742352,35,21,1,160,0
1073742352,35,25,1,185,0
1073742353,35,0,1,240,0
1073742353,35,5,1,287,0
1073742353,35,21,1,316,0
1073742353,35,25,1,341,0
1073742360,35,0,1,402,0
1073742360,35,1,1,449,0
1073742360,35,5,1,480,0
1073742360,35,21,1,509,0
1073742360,35,25,1,534,0
1073742364,35,0,1,589,0
1073742364,35,1,1,636,0
1073742364,35,21,1,667,0
1073742364,35,25,1,692,0
1073742365,35,0,1,735,0
1073742365,35,25,1,782,0
2147484811,41,0,1,831,0
2147484811,41,1,1,876,0
2147484811,41,2,1,906,0
1073743111,43,18,1,967,0
1073743111,43,35,1,982,0
1073743602,42,1,1,1072,0
1073743602,42,3,1,1073,0
1073743603,42,0,1,1113,0
1073743603,42,1,1,1158,0
1073743603,42,2,1,1188,0
1073743605,37,0,1,1261,0
1073743605,37,1,1,1306,0
1073743605,37,2,1,1336,0
1073743605,37,3,1,1364,0
1073743607,37,0,1,1431,0
1073743607,37,1,1,1476,0
1073743607,37,2,1,1506,0
1073743609,37,0,1,1573,0
1073743609,37,1,1,1618,0
1073743609,37,2,1,1648,0
1073743612,42,3,1,1703,0
1073743613,42,0,1,1749,0
1073743613,42,1,1,1794,0
1073743613,42,2,1,1824,0
1073743613,42,3,1,1852,0
1073743615,37,0,1,1919,0
1073743615,37,1,1,1964,0
1073743615,37,2,1,1994,0
1073743617,37,0,1,2067,0
