type_id,obj_group,obj_gid,dx,dy,dz,note
40461437,bloc,322354599,0.111656,0.111419,0.200644,
953503801,bloc,-1942432029,0.216746,0.197404,0.056545,
365968686,bloc,829728383,0.453979,1.331185,0.162570,
-1484112608,bloc,-2035516632,1.142941,1.115592,3.399131,
-2002340426,bloc,1593973620,0.521919,0.594179,0.063549,
1023121703,bloc,-1420817394,0.111656,0.111419,0.200644,
631491360,bloc,1906833224,0.270353,0.272497,0.102748,
1093384855,bloc,2064709372,0.163453,0.224440,0.395897,
-2128216670,bloc,-1471077272,0.201546,0.561868,0.973634,
1023722862,bloc,1593973620,0.521919,0.594179,0.063549,
-1061338160,bloc,1932234656,1.261117,2.040632,1.011307,
-1162239986,bloc,912646646,0.380431,0.806185,0.426563,
1712568625,bloc,1211827060,0.001000,0.132222,0.129001,
1479157013,bloc,-871869653,1.349164,1.389359,0.365881,
-1221222179,bloc,-47381983,0.129868,0.129868,0.690773,
584843492,bloc,-1866113259,0.955705,0.965005,0.137776,
804524420,bloc,-930912881,1.113872,1.037637,1.326694,
1996094679,bloc,2129040946,0.505903,0.319839,0.453735,
-721211983,bloc,-1157489246,0.025299,0.800422,1.061856,
1647130981,bloc,2080304812,0.427521,0.827443,0.576445,
781409625,bloc,-12612155,0.800000,0.400000,0.462007,
1659531916,bloc,-589184806,0.156610,0.201655,0.032359,
-1610010625,bloc,1612414963,0.099326,0.122601,0.190976,
-672531619,bloc,1588467669,0.001000,0.100000,0.100000,
-517555982,bloc,77688700,0.369647,0.322154,0.611568,
2102877297,bloc,1727223539,0.400239,0.400190,0.199802,
1000889541,bloc,581070412,0.304344,0.305475,0.123377,
-360395851,bloc,-511644577,1.103385,0.830813,1.643015,
100204590,bloc,904653677,1.207380,1.654967,1.537426,
-1627798358,bloc,1580123563,0.859843,4.526030,0.218313,
1321973632,bloc,-263663696,0.400000,0.800000,3.200000,
-2103759814,bloc,273615632,8.087788,6.248964,2.388526,
1212824627,bloc,1418316576,0.001000,0.100000,0.200000,
1346005877,bloc,-988807570,0.647385,0.620074,0.803343,
-1869963762,bloc,-276434349,0.561752,0.577216,0.058914,
2086079497,bloc,-556708692,0.802069,1.601465,0.799848,
1982159305,bloc,336949396,0.608092,0.607562,0.358285,
1380142709,bloc,-2043692866,0.085378,0.212195,0.408511,
72592504,bloc,-2090455489,0.893905,0.596939,0.115834,
-1849988374,bloc,878374887,0.138906,0.228126,0.115908,
-432799583,bloc,1342665274,0.889942,0.891321,0.034797,
-947456082,bloc,593100306,0.045271,0.795271,0.430000,
-1192720506,bloc,-1541871809,5.067377,4.747093,0.322919,
-737456654,bloc,1955126250,0.111656,0.111419,0.200644,
2140930404,bloc,735237264,0.397025,0.402024,0.445967,
1169238056,bloc,-233497687,0.010415,0.666022,0.407256,
-1253505141,bloc,-340671070,0.006250,0.390301,0.301467,
1003332573,bloc,532942982,0.001000,0.100000,0.200000,
437525139,bloc,1356693798,0.082760,0.097439,0.123391,
585671082,bloc,919589531,1.578899,1.498289,1.191438,
-1284111474,bloc,1043624465,3.200070,6.400000,0.200000,
-1014435458,bloc,789212306,0.528776,0.687477,0.483811,
-1233805422,bloc,1352119813,1.906731,0.893477,2.401835,
2126038600,bloc,1140676842,0.270330,0.272306,0.096382,
-321371349,bloc,1085747737,1.595215,2.070838,1.242950,
554016643,bloc,2027097614,0.997631,1.282160,2.177324,
-419185602,bloc,1877175976,0.111656,0.111419,0.200644,
-886493751,bloc,-1197425636,0.134450,0.266900,0.541010,
-776224431,bloc,1326857424,3.384544,3.448863,1.952242,
-1054457752,bloc,-1424997196,0.116317,0.738244,0.084804,
-1963984590,bloc,-316540936,0.171450,0.101468,0.165718,
875581998,bloc,2010789037,0.827641,0.915529,1.151588,
-457041346,bloc,-567058492,3.200008,3.200006,3.200000,
266672194,bloc,1417804586,0.400000,0.400000,0.400000,
109718854,bloc,-19968063,0.201871,0.400293,0.450000,
224448460,bloc,630096269,1.544232,1.707976,0.118435,
-1706009392,bloc,1030039184,0.032428,0.035426,0.100319,
-629827816,bloc,1403143506,0.067026,0.800340,0.007967,
-1307733966,bloc,1586236442,1.234675,0.191707,0.191463,
-906277153,bloc,338844609,0.111656,0.111419,0.200644,
-1786972394,bloc,-1891067367,0.059694,0.802981,1.151546,
-823819131,bloc,1123505144,0.001000,0.800000,0.100000,
-68300803,bloc,-1387770944,0.800000,0.800000,3.200000,
-783726769,bloc,-1886421579,0.171712,0.312213,0.159911,
-787106872,bloc,-1537750006,0.544674,0.541920,0.160836,
1212219746,bloc,469688741,0.001000,0.134161,0.130156,
1122264810,bloc,1692794479,0.154517,0.130122,0.123728,
1655986368,bloc,1554591552,0.111656,0.111419,0.200644,
-644420137,bloc,1261126554,1.258832,1.216446,1.650190,
1015036920,bloc,1873177502,0.001000,0.132227,0.127064,
-1693673701,bloc,-930912881,1.113872,1.037637,1.326694,
500437347,bloc,-178704905,0.111656,0.111419,0.200644,
1298020829,bloc,485903139,0.498090,0.460526,0.211711,
-149764982,bloc,1390897440,0.111656,0.111419,0.200644,
-1622254090,bloc,201181931,0.001000,0.200000,0.200000,
1789080723,bloc,2059610692,0.111656,0.111419,0.200644,
1080496407,bloc,-1007127465,0.801803,0.402253,0.802492,
40860618,bloc,1189863975,0.235438,0.984352,0.446636,
-1265563232,bloc,435125802,0.111656,0.111419,0.200644,
-1140837558,bloc,1821594551,0.787771,0.826549,0.442345,
1906347531,bloc,219204746,0.800000,0.400000,0.462020,
1701028917,bloc,-800535030,2.256286,0.118861,0.099562,
55656354,bloc,14432716,0.111656,0.111419,0.200644,
1248262615,bloc,-467850545,0.415034,0.214001,0.414184,
1362972693,bloc,583074253,0.300055,1.200070,0.226320,
-1583975637,bloc,829728383,0.453979,1.331185,0.162570,
1402993234,bloc,-1400522826,0.802204,0.803575,0.579236,
278063705,bloc,479083976,0.755262,1.931494,1.208860,
-775875561,bloc,-987897919,0.620197,1.273704,1.508386,
-1319953585,bloc,-1601242741,0.075501,0.075156,0.128937,
-972860911,bloc,-930912881,1.113872,1.037637,1.326694,
-873480580,bloc,-1349298354,1.409104,1.381624,4.324754,
-961715849,bloc,799901618,0.207730,0.207532,0.200680,
-1793949895,bloc,868180245,0.100101,0.063420,0.142749,
2074999540,bloc,12267512,0.001000,0.144716,0.072565,
-1026591636,bloc,-310232148,0.060295,0.538191,0.040998,
-405183715,bloc,-1609251557,0.111656,0.111419,0.200644,
-2125044412,bloc,1318235222,0.300765,0.845690,0.450902,
1768944999,bloc,-797551446,1.389024,1.597506,38.400265,
-1811390435,bloc,1375551230,0.400080,0.200421,0.200518,
-2137189496,bloc,1273787168,5.190524,3.791402,2.648383,
1685703665,bloc,150865960,0.286152,12.985901,6.598884,
-1773436473,bloc,-1602220270,0.800000,0.400000,0.462012,
-946900146,bloc,1975370587,2.256919,0.118523,0.099430,
-435784118,bloc,-276046839,0.701313,0.700228,0.074899,
322331906,bloc,-805068739,3.511594,3.552870,0.569611,
691322027,bloc,-296862826,0.947893,0.862342,0.647728,
995417252,bloc,-1194585217,0.272385,1.238844,0.026760,
-362617525,bloc,130339989,0.200000,0.200000,0.800000,
-424170410,bloc,504061585,2.615672,0.804193,1.200439,
-775974848,bloc,-931327309,0.711471,0.737784,1.443630,
1044914876,bloc,-1056083294,1.015340,0.573696,0.210618,
-792973107,bloc,-268665846,0.001000,0.152651,0.032928,
244260171,bloc,-424116642,0.156918,0.159563,0.017541,
-2099489993,bloc,-1377410978,1.088624,1.570232,3.428094,
1842095303,bloc,592639967,0.111656,0.111419,0.200644,
-1931847197,bloc,-2035516632,1.142941,1.115592,3.399131,
2109055802,bloc,1950035498,0.230049,1.108321,1.369562,
-1349017200,bloc,2019661531,0.678992,0.657246,0.117383,
928931228,bloc,1606381371,3.200064,3.199999,3.200064,
-1135001502,,0,0.000000,0.000000,0.000000,aucune ref objet dans le food
1058788467,bloc,1093098050,0.001000,0.144118,0.073500,
106177700,bloc,-1888098650,0.799390,0.800357,0.411091,
1817901986,bloc,-1977578427,3.653883,3.668990,5.412158,
-1678436540,bloc,-799737322,0.111656,0.111419,0.200644,
77484357,bloc,1039899606,0.295178,0.274427,0.308472,
1804809460,bloc,-2039444487,0.001000,0.151511,0.104040,
1397310402,bloc,1261410156,0.294437,1.377683,0.619379,
1775719222,bloc,-1685762064,3.200008,3.200000,12.800000,
-799007711,bloc,592155976,0.472505,0.886656,0.637679,
-782496155,bloc,-1402658956,0.267934,0.186072,0.110905,
-1076944025,bloc,118746823,0.224146,0.188142,0.366489,
1333791605,bloc,440885982,0.696166,0.699243,0.132827,
-1524305859,bloc,-1978959627,0.111656,0.111419,0.200644,
706918013,bloc,-1886421579,0.171712,0.312213,0.159911,
-1714906009,bloc,-1522344349,0.001000,0.087500,0.071875,
-641126629,bloc,863393753,0.463626,0.768020,0.403587,
-2107526107,bloc,-1601756735,1.402859,0.794155,2.651369,
1840025885,bloc,1885438281,0.224436,0.331065,0.335242,
-1787638182,bloc,119324206,0.068764,1.606414,0.007781,
320048912,bloc,-550422319,0.001000,0.144931,0.073500,
-2077048513,bloc,-1512817193,0.578795,0.642856,0.485388,
-701484517,bloc,-1478140417,0.186356,0.780164,0.010904,
1836622048,bloc,-82947635,1.197708,4.413704,1.270171,
-809132303,bloc,-919090951,0.302997,0.310987,0.070796,
225486035,bloc,-509956366,2.943179,2.934695,0.593500,
-482547132,bloc,-1298403244,0.286152,12.985901,6.598884,
-93769059,bloc,-649844978,0.104614,0.826240,1.201167,
1188082431,bloc,-1259561065,0.001000,0.400000,0.200000,
779806612,bloc,364458130,0.001000,0.145039,0.073500,
-1101324062,bloc,-1128990773,6.400000,6.400000,6.400000,
1760817474,bloc,725415838,3.200003,3.200018,2.248932,
-1515106449,bloc,881000359,0.292417,0.333543,0.141249,
-1105826534,bloc,-2137459448,0.172238,0.335824,0.069957,
-1964876779,bloc,-893712121,0.111656,0.111419,0.200644,
-662225735,bloc,1617850150,0.111656,0.111419,0.200644,
-995428300,bloc,1810845790,0.163453,0.224440,0.395895,
-917222586,bloc,-316540936,0.171450,0.101468,0.165718,
-1228539549,bloc,1128509058,0.060398,0.824844,0.040888,
221349674,bloc,1677904392,0.670203,2.559417,2.128331,
-146692457,bloc,1913109311,0.722631,0.725721,2.203587,
-249584045,bloc,-2007061477,0.001000,0.087500,0.068750,
-1535936332,bloc,-1751203873,0.111656,0.111419,0.200644,
-1604240324,bloc,1171862715,3.200014,6.400000,3.200000,
1226768088,bloc,-264342811,0.372822,0.360460,0.486804,
-1467833334,bloc,1261410156,0.294437,1.377683,0.619379,
537187350,bloc,632889139,1.719790,2.930426,0.235086,
-1199840430,bloc,-349927533,0.233511,0.365657,0.088732,
-729653836,bloc,721917375,0.001000,0.188672,0.081250,
562362456,bloc,813230729,0.800431,0.453040,0.486752,
1699005788,bloc,1868624492,0.220103,0.291847,0.400421,
1818765616,bloc,-1214375897,1.998415,3.201524,0.181142,
2105466915,bloc,-951607095,0.473788,0.156198,0.302416,
312704733,bloc,813230729,0.800431,0.453040,0.486752,
-701214191,bloc,1564534185,0.001000,0.200000,0.200000,
953531472,bloc,-228961647,0.263024,0.431023,0.165966,
203860946,bloc,-1220533081,0.111656,0.111419,0.200644,
-318896539,bloc,-1806640170,1.006120,1.002970,0.201733,
836453594,bloc,-137932112,0.247585,0.733464,1.358646,
-1946976191,bloc,1351654402,0.021068,0.103715,0.073824,
1362435656,bloc,-714626509,0.685394,0.270228,3.104297,
647446102,bloc,-828976456,0.001000,0.210938,0.050000,
-1916628732,bloc,1982208727,1.695120,0.712630,1.060983,
249120186,bloc,637418015,0.127128,0.200000,0.190692,
324830011,bloc,-1973106235,0.178726,0.398709,0.333909,
1631593695,bloc,-923298708,0.627647,0.638446,0.816604,
-208562,bloc,772409744,0.101509,0.100091,0.397594,
-2030814116,bloc,-90785108,2.249152,2.881398,0.215641,
-1168202434,bloc,-1599045869,0.466915,0.471469,0.032327,
-1541345848,bloc,770143724,0.001000,0.152651,0.033190,
1652061613,bloc,-1487025814,0.276825,0.277564,0.708683,
-1238870389,bloc,470443061,0.001000,0.200000,0.200000,
-2116213658,bloc,745412534,0.617910,0.800000,0.204440,
-1577147684,bloc,-1842513381,1.047187,1.331269,0.162083,
128368413,bloc,330865702,0.064632,0.149947,0.184826,
1129369162,bloc,1261082226,0.317244,0.371667,0.246520,
-1983915860,bloc,1273787168,5.190524,3.791402,2.648383,
1884443954,bloc,-327170906,0.111656,0.111419,0.200644,
-736909390,bloc,785943691,0.341224,2.931620,3.392593,
-194975118,bloc,-1001681723,0.400535,0.400952,0.202376,
-647601383,bloc,857282883,0.222505,0.182669,0.057929,
-1580181811,bloc,1266061993,0.001000,0.001000,0.001000,via foki
1093281612,bloc,702536628,0.111656,0.111419,0.200644,
-1534478213,bloc,-419453866,0.576793,1.044996,0.191682,
-1446228909,bloc,840248128,0.833229,0.835905,0.404311,
-486508423,bloc,-1354587387,1.285057,1.391569,5.149980,
-1531733007,bloc,-1952052269,0.111656,0.111419,0.200644,
-1363959495,bloc,-417602300,0.274545,0.228140,0.019914,
-558231292,bloc,-396737827,0.001000,0.188672,0.081267,
-1665045823,bloc,-1350595510,0.373456,0.489321,0.650210,
1945123434,bloc,813230729,0.800431,0.453040,0.486752,
1173341563,bloc,1960313466,1.600000,1.790081,0.972560,
1048271532,bloc,-1749198328,0.916673,0.848441,0.344580,
-801838505,bloc,-1725918973,0.982179,0.995792,0.246019,
433415102,bloc,120252376,3.233766,1.657657,1.409140,
1350403214,bloc,-1850071925,0.705529,0.700449,0.558907,
-199552115,bloc,-296030644,3.666323,3.666703,1.799230,
363485237,bloc,1183187219,0.203469,0.801283,0.400972,
-1246416088,bloc,1610057600,0.205533,0.229176,0.113412,
1801576568,bloc,-1066025946,0.061192,0.224192,0.040843,
-689110961,bloc,-897761033,0.099326,0.122601,0.190976,
-292866564,bloc,163496927,0.425465,0.418052,0.803304,
921904537,bloc,-529092016,0.016859,0.194008,0.046825,
-103024917,bloc,703049921,0.134066,0.073099,0.072574,
-1343218513,bloc,-675759961,1.075057,1.036455,0.457929,
1029447838,bloc,272461431,0.272385,1.238844,0.026760,
-1185648934,bloc,-1808552704,1.321893,1.638546,1.008617,
1340269866,bloc,-77337221,0.202705,0.800034,0.800660,
-2131516968,bloc,1644634325,0.057293,0.184532,0.253570,
-294369101,bloc,633459378,1.508447,1.377091,4.155318,
-330440355,bloc,-1098108094,4.337252,1.814642,1.615927,
1958275446,bloc,1185042771,0.608092,0.607562,0.358285,
-781520873,bloc,1338776859,1.928127,1.915790,3.478276,
-2093265946,bloc,-408352579,1.786518,1.011771,0.797772,
377683120,bloc,-2008285857,0.111656,0.111419,0.200644,
934471218,bloc,1174213451,0.001000,0.391290,0.045301,
635231024,bloc,-692528188,0.118339,0.280311,0.713462,
-1379449453,bloc,-474411740,0.001000,0.145471,0.073927,
-1372830718,bloc,-1879668502,3.718830,1.670522,1.848579,
725529687,bloc,-751893015,0.040963,0.106899,0.179198,
-1690548391,bloc,-752693998,2.548459,5.027370,0.499703,
-64143109,bloc,-597881832,0.386735,0.353526,0.402473,
2030422473,bloc,962019895,0.254725,0.253655,0.402015,
-506324578,bloc,2012270108,3.208162,3.205456,0.407891,
1354722998,bloc,1989171116,0.198110,0.197639,0.200429,
1634867256,bloc,306862890,0.219859,0.210425,0.463140,
-152113334,bloc,1308893943,1.600001,3.200001,1.502200,
690665205,bloc,-1503490012,3.810878,3.567245,14.698776,
258200680,bloc,-1466879216,0.252428,0.243554,0.408071,
-2073603947,bloc,-511090931,0.111656,0.111419,0.200644,
393832740,bloc,-433214293,0.102907,1.600224,1.602438,
-1141819841,bloc,1578614034,0.001000,0.132201,0.129728,
-2074292798,bloc,-1545104079,1.084433,0.342715,2.161870,
-1551309004,bloc,-899558595,0.171457,0.250397,0.102437,
-417612623,bloc,248074442,0.263021,0.310983,0.336035,
-1736275100,bloc,688409411,0.120967,0.547572,0.437004,
115712745,bloc,-1843701305,3.003039,2.251418,6.009093,
-1810238964,bloc,-1884064622,0.811888,1.002166,0.126848,
-1739663041,bloc,972190150,0.383729,4.114924,2.671972,
-1633160588,bloc,1688254687,0.134186,0.253110,0.210613,
1723599199,bloc,722570071,0.497065,0.487912,0.113412,
-1804750612,bloc,-1060039209,0.001000,0.077682,0.123751,
1539956497,bloc,-687624495,0.001000,0.062561,0.029297,
-858408105,bloc,375521397,1.524963,2.217795,0.484544,
-855787963,bloc,-818906872,1.617753,1.697239,8.409492,
1353884373,bloc,-385463491,2.883054,4.616551,0.750590,
1201751719,bloc,-1739359063,0.857243,0.941927,0.751172,
-805267789,bloc,-230098571,0.543690,0.472773,0.199759,
1632070779,bloc,-261430450,0.804048,0.201047,0.202320,
1064263013,bloc,-718178313,0.400000,1.600000,2.200000,
-2089225903,bloc,186429588,1.845973,1.755772,4.682540,
-750708567,bloc,-572612081,0.201705,0.400886,0.801279,
-1965427973,bloc,376013244,0.900092,0.200378,0.200399,
-1693281964,bloc,-1354300502,0.909515,0.240859,0.072721,
-1833338962,bloc,-1944017341,2.771107,3.505092,0.207386,
2114351914,bloc,-354801940,2.455421,2.290437,1.648857,
528727563,bloc,1987474019,1.266883,1.572784,1.992490,
-566547277,bloc,316380028,0.274499,0.286949,0.195132,
-248411126,bloc,980082987,0.209093,0.225320,0.048449,
803074002,bloc,1606561200,0.001000,0.133426,0.127791,
-690189383,bloc,-858212227,0.800000,1.600000,3.200000,
-1042498405,bloc,-1796205120,0.051000,0.169663,0.078341,
-105237562,bloc,972665689,4.543041,4.274883,4.205251,
-1195794530,bloc,435520971,0.814679,0.814668,0.576009,
850653163,bloc,-791082452,0.134186,0.253110,0.210613,
1074479142,bloc,996841751,0.206332,0.437173,1.324427,
61467121,bloc,-853439708,0.111656,0.111419,0.200644,
755398028,bloc,531049773,0.001000,0.210938,0.050000,
-1059838991,bloc,-1395934408,0.243821,0.190887,0.220328,
1073654458,bloc,2139131701,0.111656,0.111419,0.200644,
-1375466270,bloc,-839047710,2.836174,1.062003,3.504610,
2056994036,bloc,-12092706,0.245698,0.202479,0.114874,
488032920,bloc,-2018003323,1.524963,2.217795,0.484544,
-1246665029,bloc,115385554,0.713215,0.699233,0.112072,
2047488532,bloc,-1182513631,0.228037,0.736955,0.917090,
1849495252,bloc,1123706115,11.105499,8.287561,3.664622,
-611906903,bloc,390991253,0.111656,0.111419,0.200644,
659210529,bloc,1335258439,0.800000,0.400000,0.462523,
1672429058,bloc,-491995868,3.196637,3.197461,0.404868,
-235229964,bloc,1380909463,0.111656,0.111419,0.200644,
-1924265246,bloc,-523589957,0.001000,0.100000,0.100000,
605045097,bloc,-254414656,2.268435,2.327145,2.941329,
-565172488,bloc,1273329451,0.014309,0.203231,0.302717,
915738895,bloc,47453363,0.111656,0.111419,0.200644,
-485155920,bloc,559441923,0.052756,0.166373,0.182484,
1237302024,bloc,-1587620590,3.910511,1.927370,1.630119,
1077931304,bloc,-1960030531,1.353102,1.608080,0.691084,
1237723840,bloc,-130279335,0.527185,0.530254,0.110998,
-1709171520,bloc,316380028,0.274499,0.286949,0.195132,
-1108753221,bloc,-1603074458,1.113549,0.952170,0.382506,
-1505084120,bloc,1049623824,1.314523,0.180391,0.914559,
-515341895,bloc,287365495,0.111656,0.111419,0.200644,
-1193689671,bloc,647260325,0.166706,0.166706,0.105448,
369742019,bloc,1390248757,0.235686,0.568452,0.419395,
-1320204628,bloc,-308887456,0.120242,0.801765,0.378002,
-2143765828,bloc,1962466765,0.218396,0.306092,0.535989,
-884401872,bloc,1629417753,0.111656,0.111419,0.200644,
-1492727682,bloc,-923298708,0.627647,0.638446,0.816604,
-682096080,bloc,765551286,0.111656,0.111419,0.200644,
-1861509018,bloc,813230729,0.800431,0.453040,0.486752,
-136584341,bloc,-150079998,0.792680,0.795507,0.120665,
-52160971,bloc,1743481144,0.772539,1.076914,0.806585,
-263887254,bloc,1866149088,1.625576,2.206403,16.790249,
1636127529,bloc,417415720,0.089360,0.103319,0.123373,
-1215005047,bloc,-648658890,0.274343,0.137654,0.198442,
-759040399,bloc,-445999465,0.001000,0.283987,0.065557,
508419403,bloc,901090476,0.965244,1.068833,0.750710,
1013071584,bloc,-812649488,1.046628,1.037834,0.549430,
-1509539713,bloc,-1864210325,1.773525,1.698500,7.378369,
-856427697,bloc,-692528188,0.118339,0.280311,0.713462,
1781063909,bloc,128534392,0.976346,1.295401,3.138478,
1879654803,bloc,1229131659,0.001000,0.200000,0.200000,
782661425,bloc,-107092489,0.111656,0.111419,0.200644,
786704500,bloc,628447975,1.603123,1.691760,0.129600,
1471536073,bloc,1172344995,1.047127,1.578778,2.499912,
-349682849,bloc,1079920880,0.789725,2.324477,2.224716,
424651346,bloc,-1470808271,1.667905,1.692802,1.738200,
1081641998,bloc,-1438661370,0.001000,0.200000,0.200000,
1491509867,bloc,579690917,4.830704,4.819690,0.419296,
-714550662,bloc,-1990621107,0.050768,0.110722,0.214834,
-660642893,bloc,-692528188,0.118339,0.280311,0.713462,
-841620849,bloc,1786777256,0.736714,0.758867,1.495572,
2116238106,bloc,1998430021,1.100189,1.100014,0.699276,
-1888906217,bloc,431727566,1.600007,3.200000,3.200000,
-1718468643,bloc,1416027633,1.599973,3.200000,0.200000,
-408487458,bloc,889747301,0.157172,0.083031,0.213424,
-113703634,eqip,-1129595325,0.061500,0.061500,0.086335,
680128648,bloc,1725537699,1.431725,1.346789,1.347044,
1431118831,bloc,-576236365,0.186596,0.182291,0.016567,
1308587377,bloc,769491180,1.249735,1.333690,0.967402,
-2116503592,bloc,-771621327,1.600000,1.790081,1.180125,
-483618691,bloc,2089971662,2.434592,1.317928,1.625840,
611226816,bloc,-120847788,0.111656,0.111419,0.200644,
1694184720,bloc,-600201949,0.001000,0.130639,0.240790,
-652517526,bloc,-1341260933,0.001000,0.100000,0.100000,
-394843946,bloc,-923464710,0.067026,0.800340,0.007967,
-1013970864,bloc,1248331328,0.111656,0.111419,0.200644,
-1176055843,bloc,-1245735131,0.001000,0.200000,0.200000,
-7243787,scen,37255,0.059921,0.599845,0.599845,
1373941067,bloc,474561488,0.111656,0.111419,0.200644,
-894078971,bloc,-1498477138,0.001000,0.100000,0.100000,
551033226,bloc,883119866,0.001000,0.089872,0.021493,
-1559524585,bloc,2091359315,0.001000,0.200195,0.121875,
-1368584665,bloc,-510076923,0.205004,1.400057,2.799614,
-141288953,bloc,316380028,0.274499,0.286949,0.195132,
-1729189629,bloc,1403143506,0.067026,0.800340,0.007967,
-1966810992,bloc,64204121,0.181013,0.058940,0.221315,
-2018479642,bloc,-915908494,2.672430,2.789461,6.951276,
1051502079,bloc,225436490,0.184762,0.219495,0.298452,
-1678458028,bloc,1565339043,0.519997,0.515389,0.123373,
564709152,bloc,-1800393333,0.111656,0.111419,0.200644,
511614701,bloc,-1441970514,0.554944,0.549087,0.241431,
83469709,vehi,59633690,1.266549,1.245029,0.566392,
-324375991,bloc,-813397823,12.800000,25.600000,3.200000,
1448480031,bloc,-648658890,0.274343,0.137654,0.198442,
-1342342028,bloc,-1652324901,0.111656,0.111419,0.200644,
-1646430977,bloc,152941821,0.186596,0.182291,0.016567,
-2011335511,bloc,-1068448195,0.400000,3.200000,2.200000,
-630070396,bloc,493080651,0.409102,1.244811,1.153680,
1694480405,bloc,-951471696,0.111656,0.111419,0.200644,
-548764485,bloc,559441923,0.052756,0.166373,0.182484,
-820833798,bloc,-1728520493,0.580739,2.934463,1.788118,
810667062,bloc,-726115106,0.111656,0.111419,0.200644,
988915519,bloc,1582192741,0.001000,0.144781,0.073500,
1232497409,bloc,-1886421579,0.171712,0.312213,0.159911,
1639299278,bloc,1778051078,0.210636,0.222908,0.178483,
45101814,bloc,1545716286,3.200014,6.400000,3.200000,
1332895936,bloc,62126925,0.063825,1.625804,0.042206,
1397043862,bloc,1915763786,0.168074,0.149962,0.033292,
-1670190794,bloc,1261077527,1.119931,0.611697,0.688546,
-13035810,bloc,1985423733,0.342135,0.324389,0.070273,
-59533432,bloc,1914525168,0.001000,0.100000,0.200000,
-233248761,bloc,1045566971,0.488381,0.884407,0.810102,
-948738948,bloc,-1266171294,0.001000,0.321171,0.067581,
-1251061146,bloc,1001048435,0.140114,0.236851,0.138489,
-2009753044,bloc,-399858050,0.401275,0.989992,0.601860,
-2054522778,bloc,-1363410899,0.111656,0.111419,0.200644,
1150542342,bloc,-784341517,0.060295,0.538191,0.040998,
1196134956,bloc,-1416495327,2.903065,2.948783,0.336035,
-1739694767,bloc,918316358,0.228287,0.207531,0.035855,
641016943,bloc,90549,1.959319,0.985806,0.668468,
-1741566255,bloc,-1990621107,0.050768,0.110722,0.214834,
-1664225091,bloc,1372684859,0.100000,0.100000,0.100000,
486114968,bloc,-2086246925,1.600000,1.600000,6.400000,
1630771360,bloc,706656991,0.324517,0.371035,0.080696,
1304071901,vehi,9637,0.557277,0.235732,0.510865,
-2031940072,mach,-1132023466,2.514853,2.514728,3.192481,
-229359031,bloc,594256558,0.296956,0.138062,0.086704,
2110466168,bloc,-1625868040,0.847568,0.846776,0.405351,
-902976173,bloc,228667148,0.340134,0.204026,0.206166,
1911035810,bloc,805548937,0.400002,1.000007,1.400081,
1100828142,bloc,-1665871191,0.304977,0.049397,0.423134,
-1022887380,bloc,246442278,0.270352,0.270355,0.101687,
-427567634,bloc,1197371162,0.001000,0.266123,0.078901,
-1871095540,bloc,849707817,6.526044,0.472173,0.559476,
98683825,bloc,1090886998,2.091769,1.978237,1.539945,
1327497590,bloc,-1217404824,0.446524,0.444486,0.405505,
1950144611,bloc,939217024,0.133506,0.132795,0.129178,
223968593,bloc,-1350595510,0.373456,0.489321,0.650210,
-2079373050,bloc,-993183435,0.766228,7.036021,7.084640,
227861553,bloc,-1398524850,0.200000,0.200000,0.800000,
-85473346,bloc,-893441842,0.152487,0.361232,0.318867,
2072511819,bloc,584223347,0.111656,0.111419,0.200644,
-1243139546,bloc,-893441842,0.152487,0.361232,0.318867,
256848710,bloc,1664336331,0.111656,0.111419,0.200644,
-1995894181,bloc,824281607,0.111656,0.111419,0.200644,
-1268715339,bloc,-384251089,0.111020,0.320076,0.301552,
-1712927179,bloc,1468998095,0.220960,0.586963,0.797831,
1150919065,bloc,1298223618,0.001000,0.400000,0.200000,
-1417314426,bloc,-1114663528,0.662328,0.715145,1.904499,
-725006759,bloc,-1630508820,0.400000,1.600000,2.200000,
748403399,bloc,-402077596,0.111656,0.111419,0.200644,
-1696601295,bloc,-2059362403,0.317246,0.232064,0.021399,
325380620,bloc,1261266604,0.111656,0.111419,0.200644,
-1426879398,bloc,1658447360,0.454016,0.454356,0.402718,
1628262238,bloc,-787818194,0.044375,0.040498,0.050607,
-1528748316,bloc,1090886998,2.091769,1.978237,1.539945,
278085573,bloc,-1716721594,0.015738,0.356572,0.204181,
-276486461,bloc,-391513043,0.111656,0.111419,0.200644,
1293300393,bloc,791392960,0.566838,0.401804,0.447887,
-280090707,bloc,537661587,1.384272,1.481385,1.430651,
266414978,bloc,991495688,0.001000,0.200000,0.200000,
-1232579877,bloc,-872671160,0.812628,1.452223,2.165993,
-2021334539,bloc,1935198186,0.613489,0.609994,0.901701,
-451286449,bloc,230993565,0.058345,1.600620,2.013030,
992140588,bloc,1895857886,2.717690,2.513401,2.092081,
709305671,bloc,2070074004,0.801488,0.406645,0.919618,
-561366239,bloc,-582814579,0.158804,0.513089,0.765520,
1807994193,bloc,-1378572572,0.650520,0.648160,0.357233,
-1844231743,bloc,68711660,1.000001,4.862874,0.477729,
-134804194,bloc,1539425124,0.111656,0.111419,0.200644,
-1578193710,bloc,-2137459448,0.172238,0.335824,0.069957,
1671180530,bloc,873476376,0.286365,0.336592,0.031212,
-438435490,bloc,1148388526,0.650830,1.552480,0.683734,
