fichier,obj_index,type_id,role,shape,s1,s2,s3,s4,s5,s6,s7,s8,pos_x,pos_y,pos_z,fwd_x,fwd_y,fwd_z,up_x,up_y,up_z,team,labels
the_pit_map.mvar,637,1818458590,strongholds_zone,2,0,0,0,0,131072,294912,131072,6553,-151.1017,103.7336,53.9625,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,0,strongholds_zone|-831896525|-831896525
the_pit_map.mvar,638,1818458590,strongholds_zone,2,0,0,0,0,131072,294912,131072,6553,-151.3759,70.5288,53.9616,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,1,strongholds_zone|-831896525|-831896525
the_pit_map.mvar,639,1818458590,strongholds_zone,2,0,0,0,0,131072,294912,131072,6553,-174.0306,86.9523,52.1809,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,strongholds_zone|-831896525|-831896525
the_pit_map.mvar,644,-1476457415,,2,0,0,0,0,131072,229376,131072,6553,-165.2769,99.5217,53.1731,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,-767961569|2133978317|-831896525|-831896525
the_pit_map.mvar,645,-1476457415,,2,0,0,0,0,131072,229376,131072,6553,-165.2733,74.6725,53.1791,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,-767961569|2133978317|-831896525|-831896525
the_pit_map.mvar,646,-1476457415,,2,0,0,0,0,131072,229376,131072,6553,-151.1017,103.7335,53.9625,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,-767961569|2133978317|-831896525|-831896525
the_pit_map.mvar,648,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-160.5246,79.7784,55.4849,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,649,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-151.1021,103.7338,53.9625,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,652,750886580,,2,0,0,0,0,131072,131072,196608,6553,-174.5289,87.0545,52.2708,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,-2072819386|-831896525
the_pit_map.mvar,656,1486653438,,2,0,0,0,0,32768,0,32768,0,-158.9848,81.7990,55.5095,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,2062593711
the_pit_map.mvar,657,1486653438,,2,0,0,0,0,32768,0,32768,0,-158.9196,92.2296,55.5038,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,2062593711
the_pit_map.mvar,659,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-165.2773,99.5217,53.1731,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,660,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-168.3510,90.5432,54.9208,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,661,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-160.1784,65.4351,53.1717,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,662,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-175.5485,104.5438,55.9983,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664
the_pit_map.mvar,663,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-185.0304,87.0033,54.0375,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,664,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-175.8125,68.7500,52.2484,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,681,-1902667258,,2,0,0,0,0,131072,229376,131072,6553,-149.9992,86.9292,55.4933,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,996801386|-886053664|-831896525|-831896525
the_pit_map.mvar,682,176825834,,3,0,0,0,0,1966080,655360,655360,655360,-190.2343,107.8836,55.2630,0.01227,-0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,683,176825834,,3,0,0,0,0,1966080,655360,655360,655360,-190.1326,65.8377,55.2630,0.01227,-0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,684,176825834,,3,0,0,0,0,3932160,3932160,655360,32768,-160.2265,86.9110,60.8121,-0.01227,-0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,685,176825834,,3,0,0,0,0,655360,655360,655360,32768,-161.3225,110.5107,57.5425,-0.01227,-0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,686,176825834,,3,0,0,0,0,655360,655360,655360,32768,-161.2121,63.6004,57.5425,-0.01227,-0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,687,-1408077537,,3,0,0,0,0,420728,6922,16384,16384,-178.8108,106.9931,54.2978,-0.55722,0.55722,-0.61563,-0.43537,0.43537,0.78797,-1,
the_pit_map.mvar,688,-1408077537,,3,0,0,0,0,420728,6922,16384,16384,-178.8368,66.8940,54.2978,-0.55719,-0.55719,-0.61570,-0.43537,-0.43537,0.78797,-1,
the_pit_map.mvar,690,-1239931096,extraction_zone,2,0,0,0,0,131072,229376,65536,6553,-174.2747,86.9839,52.0992,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,extraction_zone|-831896525
the_pit_map.mvar,691,-1239931096,extraction_zone,2,0,0,0,0,131072,229376,65536,6553,-160.0930,109.0875,53.1700,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,extraction_zone|-831896525
the_pit_map.mvar,692,-1239931096,extraction_zone,3,0,0,0,0,275251,252313,52428,6553,-175.5768,69.2023,52.3200,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,extraction_zone|-831896525
the_pit_map.mvar,693,-1239931096,extraction_zone,2,0,0,0,0,131072,229376,65536,6553,-175.4915,104.4813,56.0033,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,extraction_zone|-831896525
the_pit_map.mvar,694,-1239931096,extraction_zone,2,0,0,0,0,131072,229376,65536,6553,-160.1779,64.9163,53.2034,0.99992,0.01227,0.00000,0.00000,0.00000,1.00000,-1,extraction_zone|-831896525
the_pit_map.mvar,817,-588988541,,3,0,0,0,0,2686976,3801088,786432,0,-167.0991,86.9874,48.2000,-0.01227,0.99992,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,818,43333489,,3,0,0,0,0,8192000,2228224,1638400,1638400,-165.3750,70.7750,56.4947,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,819,43333489,,3,0,0,0,0,8192000,2228224,1638400,1638400,-165.3750,103.1999,56.4947,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,820,43333489,,3,0,0,0,0,939560,939560,154103,154103,-183.1717,87.0000,55.1786,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,871,-1533673853,,2,0,0,0,0,3276,0,983040,0,-178.2619,85.7640,54.0621,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,872,-1533673853,,2,0,0,0,0,3276,0,983040,0,-155.9409,113.1133,54.9448,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,873,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.8486,113.0644,54.9448,-0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,874,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.8387,111.1838,54.9448,-0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,875,-1533673853,,2,0,0,0,0,3276,0,983040,0,-155.9624,111.1838,54.9448,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,876,-1533673853,,2,0,0,0,0,3276,0,983040,0,-154.9000,111.0875,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,877,-1533673853,,2,0,0,0,0,3276,0,983040,0,-155.9750,109.2875,54.9448,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,878,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.9125,109.2875,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,879,-1533673853,,2,0,0,0,0,3276,0,983040,0,-152.3250,108.7375,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,880,-1533673853,,2,0,0,0,0,3276,0,983040,0,-155.1915,107.2882,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,881,-1533673853,,2,0,0,0,0,3276,0,983040,0,-157.4355,105.1164,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,882,-1533673853,,2,0,0,0,0,3276,0,983040,0,-151.5669,106.4562,53.9898,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,883,-1533673853,,2,0,0,0,0,3276,0,983040,0,-148.9268,105.9561,53.9898,-0.50000,-0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,884,-1533673853,,2,0,0,0,0,3276,0,983040,0,-154.0023,101.8743,53.9898,0.50000,-0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,885,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.8625,105.1164,54.9448,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,886,-1533673853,,2,0,0,0,0,3276,0,983040,0,-163.0750,100.8625,53.1972,-0.86603,-0.50000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,887,-1533673853,,2,0,0,0,0,3276,0,983040,0,-147.2531,110.4559,54.9449,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,888,-1533673853,,2,0,0,0,0,3276,0,983040,0,-149.6707,112.9361,54.9449,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,889,-1533673853,,2,0,0,0,0,3276,0,983040,0,-157.6537,111.5944,53.1679,-0.50000,-0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,890,-1533673853,,2,0,0,0,0,3276,0,983040,0,-159.1449,111.6777,53.1972,-0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,891,-1533673853,,2,0,0,0,0,3276,0,983040,0,-161.5765,111.7622,53.1972,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,892,-1533673853,,2,0,0,0,0,3276,0,983040,0,-160.9209,113.3157,53.9178,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,893,-1533673853,,2,0,0,0,0,3276,0,983040,0,-163.9984,113.3498,53.1972,0.50000,-0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,894,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.5570,110.7755,53.1972,0.70708,-0.70713,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,895,-1533673853,,2,0,0,0,0,3276,0,983040,0,-164.3152,106.7380,53.1972,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,896,-1533673853,,2,0,0,0,0,3276,0,983040,0,-170.9613,107.3930,52.3823,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,897,-1533673853,,2,0,0,0,0,3276,0,983040,0,-178.7773,108.9726,54.9441,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,898,-1533673853,,2,0,0,0,0,3276,0,983040,0,-182.4659,108.7116,52.2141,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,899,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.6434,108.1489,52.2141,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,900,-1533673853,,2,0,0,0,0,3276,0,983040,0,-179.7019,107.2526,52.2141,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,901,-1533673853,,2,0,0,0,0,3276,0,983040,0,-177.3500,102.5250,52.2091,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,902,-1533673853,,2,0,0,0,0,3276,0,983040,0,-174.3586,102.4870,52.2516,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,903,-1533673853,,2,0,0,0,0,3276,0,983040,0,-177.0252,106.2850,52.2516,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,904,-1533673853,,2,0,0,0,0,3276,0,983040,0,-173.9136,106.2810,52.2516,-0.50000,-0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,905,-1533673853,,2,0,0,0,0,3276,0,983040,0,-169.4127,94.3965,54.9446,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,906,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.3268,96.1074,55.5162,0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,907,-1533673853,,2,0,0,0,0,3276,0,983040,0,-158.5135,96.0650,55.5162,-0.25883,-0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,908,-1533673853,,2,0,0,0,0,3276,0,983040,0,-150.2587,93.7294,55.5158,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,909,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.7715,94.8732,50.3091,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,910,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.7742,88.5500,50.3091,0.96592,-0.25883,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,911,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.7742,85.5621,50.3091,0.96592,0.25883,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,912,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.7623,79.1001,50.3091,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,913,-1533673853,,2,0,0,0,0,3276,0,983040,0,-178.2726,88.2419,54.0619,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,914,-1533673853,,2,0,0,0,0,3276,0,983040,0,-186.9159,82.3034,54.0621,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,915,-1533673853,,2,0,0,0,0,3276,0,983040,0,-186.9159,91.6250,54.0621,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,916,-1533673853,,2,0,0,0,0,3276,0,983040,0,-182.2621,88.8947,54.0621,-0.70713,-0.70708,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,917,-1533673853,,2,0,0,0,0,3276,0,983040,0,-182.2501,85.1622,54.0621,-0.70708,0.70713,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,918,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.8959,64.8375,54.9448,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,919,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.9084,62.9412,54.9448,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,920,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.9300,61.0117,54.9448,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,921,-1533673853,,2,0,0,0,0,3276,0,983040,0,-154.9708,63.0375,54.9448,-0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,922,-1533673853,,2,0,0,0,0,3276,0,983040,0,-156.0321,62.9413,54.9448,0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,923,-1533673853,,2,0,0,0,0,3276,0,983040,0,-156.0223,61.0606,54.9448,0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,924,-1533673853,,2,0,0,0,0,3276,0,983040,0,-155.9583,64.8375,54.9448,-0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,925,-1533673853,,2,0,0,0,0,3276,0,983040,0,-152.8000,65.1500,54.9448,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,926,-1533673853,,2,0,0,0,0,3276,0,983040,0,-151.7533,67.2338,53.9898,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,927,-1533673853,,2,0,0,0,0,3276,0,983040,0,-149.1496,68.2131,53.9898,-0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,928,-1533673853,,2,0,0,0,0,3276,0,983040,0,-157.2640,68.9400,54.9441,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,929,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.8579,68.9386,54.9441,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,930,-1533673853,,2,0,0,0,0,3276,0,983040,0,-147.4025,63.3716,54.9448,-0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,931,-1533673853,,2,0,0,0,0,3276,0,983040,0,-149.6469,61.1529,54.9448,0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,932,-1533673853,,2,0,0,0,0,3276,0,983040,0,-157.4488,62.3472,53.1972,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,933,-1533673853,,2,0,0,0,0,3276,0,983040,0,-159.4922,62.2502,53.1972,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,934,-1533673853,,2,0,0,0,0,3276,0,983040,0,-161.6096,62.2651,53.1972,0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,935,-1533673853,,2,0,0,0,0,3276,0,983040,0,-161.1646,61.0505,53.8388,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,936,-1533673853,,2,0,0,0,0,3276,0,983040,0,-164.4156,60.7867,53.1972,0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,937,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.9834,63.4778,53.1972,0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,938,-1533673853,,2,0,0,0,0,3276,0,983040,0,-171.1173,66.6570,52.3442,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,939,-1533673853,,2,0,0,0,0,3276,0,983040,0,-164.5520,67.7581,53.1972,-1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,940,-1533673853,,2,0,0,0,0,3276,0,983040,0,-178.8991,65.1290,54.9442,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,941,-1533673853,,2,0,0,0,0,3276,0,983040,0,-179.8255,66.7946,52.2141,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,942,-1533673853,,2,0,0,0,0,3276,0,983040,0,-182.3203,65.2057,52.2141,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,943,-1533673853,,2,0,0,0,0,3276,0,983040,0,-184.5832,66.0067,52.2141,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,945,-1533673853,,2,0,0,0,0,3276,0,983040,0,-174.4769,71.5771,52.2410,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,946,-1533673853,,2,0,0,0,0,3276,0,983040,0,-177.2417,71.5102,52.2410,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,947,-1533673853,,2,0,0,0,0,3276,0,983040,0,-177.0646,67.7085,52.2410,0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,948,-1533673853,,2,0,0,0,0,3276,0,983040,0,-174.0084,67.7656,52.2410,-0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,949,-1533673853,,2,0,0,0,0,3276,0,983040,0,-163.2649,72.8700,53.1972,-0.86603,0.50000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,950,-1533673853,,2,0,0,0,0,3276,0,983040,0,-158.5166,77.9343,55.5159,-0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,951,-1533673853,,2,0,0,0,0,3276,0,983040,0,-162.4384,77.9465,55.5159,0.50000,0.86603,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,952,-1533673853,,2,0,0,0,0,3276,0,983040,0,-169.3156,79.9454,54.9446,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,953,-1533673853,,2,0,0,0,0,3276,0,983040,0,-150.2425,80.1940,55.5158,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,954,-1533673853,,2,0,0,0,0,3276,0,983040,0,-153.9725,72.0735,53.9898,0.25883,0.96592,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,1006,95146865,,3,0,0,0,0,3276800,2293760,163840,1310720,-162.9049,69.4463,64.3371,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1,ctf_include|1627917489
the_pit_map.mvar,1007,95146865,,3,0,0,0,0,3276800,2293760,163840,1310720,-162.9049,104.4463,64.3371,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0,ctf_include|1627917489
the_pit_map.mvar,1763,-722308271,,3,0,0,0,0,283901,1068761,327680,327680,-185.8733,71.9862,55.6709,-1.00000,-0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2070,-696190206,,3,0,0,0,0,539708,328371,4138,819200,-174.3810,86.7939,66.6411,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2124,1875098621,,3,0,0,0,0,196608,196608,98304,98304,-185.1590,86.1531,51.7879,0.00000,-1.00000,0.00000,0.00000,0.00000,-1.00000,-1,
the_pit_map.mvar,2212,-722308271,,3,0,0,0,0,458752,458752,206110,206110,-186.3701,83.8830,56.7319,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2213,-722308271,,3,0,0,0,0,458752,458752,206110,206110,-186.3701,86.9972,56.7319,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2214,-722308271,,3,0,0,0,0,458752,458752,206110,206110,-186.3701,90.2426,56.7319,0.00000,-1.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2344,-863615175,,2,0,0,0,0,491520,406323,419430,65536,-160.1037,109.1121,53.1677,-0.01227,0.99992,0.00000,0.00000,0.00000,1.00000,0,1976700134|1865902876|1627917489|-1734121946
the_pit_map.mvar,2346,-863615175,,2,0,0,0,0,491520,406323,419430,65536,-160.1679,64.9189,53.1745,-0.01227,0.99992,0.00000,0.00000,0.00000,1.00000,1,1976700134|955047983|1627917489|-1734121946
the_pit_map.mvar,2351,-1855279381,,2,0,0,0,0,91750,131072,85196,0,-160.1037,109.1121,53.1700,-0.01227,0.99992,0.00000,0.00000,0.00000,1.00000,0,-1257893668|1865902876|1627917489|-1734121946
the_pit_map.mvar,2352,-1855279381,,2,0,0,0,0,91750,131072,85196,0,-160.1680,64.9189,53.1768,-0.01227,0.99992,0.00000,0.00000,0.00000,1.00000,1,-1257893668|955047983|1627917489|-1734121946
the_pit_map.mvar,2353,-696190206,,3,0,0,0,0,756623,756623,655360,819200,-168.2650,81.3814,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2361,-696190206,,3,0,0,0,0,756623,756623,655360,819200,-168.2650,92.5569,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2364,-696190206,,3,0,0,0,0,1368676,1125147,655360,819200,-177.9019,72.2418,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2365,-696190206,,3,0,0,0,0,1368676,1125147,655360,819200,-177.9019,101.2471,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2366,-696190206,,3,0,0,0,0,640115,526220,655360,819200,-175.3605,106.1215,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2367,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-175.7404,67.4126,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2368,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-167.5435,66.6059,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2369,-696190206,,3,0,0,0,0,537285,651546,655360,819200,-168.5420,107.2469,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2370,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-159.9778,110.0239,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2371,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-160.0935,63.6379,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2372,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-149.3323,62.8733,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2373,-696190206,,3,0,0,0,0,594912,651546,655360,819200,-149.3323,111.1056,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2374,-696190206,,3,0,0,0,0,594912,1104176,655360,819200,-149.3323,99.0305,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2375,-696190206,,3,0,0,0,0,594912,1104176,655360,819200,-149.3323,75.6197,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2376,-696190206,,3,0,0,0,0,352923,314182,655360,819200,-160.4560,79.7017,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2377,-696190206,,3,0,0,0,0,455215,557170,655360,819200,-154.4622,77.8120,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
the_pit_map.mvar,2378,-696190206,,3,0,0,0,0,8192000,8192000,655360,819200,-166.0163,86.8545,62.3304,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,-1,
