type_id,nom_hash_signe,nom_craque,mot1_hex,groupe_tag
603523444,-2124379534,,42c9679f,food
606938415,-823072288,,42c9679f,food
622918304,-1482164002,,42c9679f,food
624195810,1956336762,,42c9679f,food
628729335,1182150760,,42c9679f,food
633436311,975637843,,42c9679f,food
639717527,-1212669395,,42c9679f,food
647795554,1068821462,,42c9679f,food
668419691,1515514282,,00000000,food
670822872,1744131646,,42c9679f,food
672283073,-717546338,,00000000,food
673034112,-1777389961,,00000000,food
679650438,-1835898149,,42c9679f,food
683517175,-1581046308,,00000000,food
683692973,-695286818,,71ee91b2,food
688715404,1394778848,,42c9679f,food
696809905,-2003951875,,42c9679f,food
697575242,-740827711,,42c9679f,food
697896357,1164390811,,00000000,food
703364958,222826442,,00000000,food
705184483,-1981789156,,00000000,food
706918013,-1396226731,,a0539510,food
711955974,-717546338,,00000000,food
712648015,-1581046308,,00000000,food
720172841,512911377,,3880e57e,food
727666538,1640185042,,00000000,food
728572974,385630759,,00000000,food
731035848,252508577,,be15b222,food
741572436,-2093147117,,42c9679f,food
750886580,-385453402,,42c9679f,food
751870163,1974702666,,1aef95d2,food
773197919,-1094666956,,69ca01eb,food
782185376,261253214,,00000000,food
795139849,-786181361,,00000000,food
801517767,-219174009,,f0aa4acc,food
804524420,-1885956548,,8a54283d,food
810667062,-934072126,,00000000,food
812349883,1495213874,,00000000,food
816213400,229836006,,42c9679f,food
816429684,1515514282,,00000000,food
829319609,-1229236180,,00000000,food
829825187,-752604577,,42c9679f,food
830417541,-165213028,,42c9679f,food
850653163,-420326922,,42c9679f,food
852090286,-1843248890,,00000000,food
853180568,1772060394,,42c9679f,food
861961961,725781951,,69ca01eb,food
872157396,-658025699,,42c9679f,food
873146006,1495213874,,00000000,food
876067633,-1484235956,,42c9679f,food
888541755,-2138937594,,42c9679f,food
893231112,-1526408390,,42c9679f,food
895077924,-1403276002,,42c9679f,food
895945095,-771564117,,42c9679f,food
900868568,-1112611641,,277ee473,food
905076315,431129840,,00000000,food
906780026,985305388,,1f7947cf,food
909453265,1759198526,,42c9679f,food
914504198,-1229236180,,00000000,food
916515843,1451116446,,42c9679f,food
917421728,1712027727,,0e81e129,food
919352820,-2047356459,,42c9679f,food
919851342,1485080559,,00000000,food
928931228,-1080740171,,00000000,food
933397818,-1868062461,,42c9679f,food
939965012,431129840,,00000000,food
955118993,1543088453,,00000000,food
963505460,-495076362,,1f7947cf,food
966084704,-1961395352,,42c9679f,food
973538166,1667629310,,00000000,food
986037764,-1051546406,,00000000,food
987637259,299289913,,a261c76b,food
994119899,1664330719,,42c9679f,food
995417252,-1903257047,,42c9679f,food
998053944,-1574693479,,00000000,food
1000978784,1278607782,,42c9679f,food
1004559525,1054842360,,00000000,food
1005874352,-54952876,,00000000,food
1007165675,848545087,,00000000,food
1009760614,-1339077362,,00000000,food
1012794313,-896498218,,42c9679f,food
1021541465,403397570,,00000000,food
1027497781,-1660425738,,82f154ad,food
1032218150,893431834,,00000000,food
1046676894,-1797534614,,42c9679f,food
1048384104,-1585315258,,42c9679f,food
1061424520,-943233028,,42c9679f,food
1063648381,1467101420,,00000000,food
1073851953,-664886664,,42c9679f,food
1081587659,-1453717760,,00000000,food
1088334072,1006548022,,42c9679f,food
1090870094,-1495498121,,42c9679f,food
1107103856,1440722431,,42c9679f,food
1111753378,-445437944,,4c7db1f9,food
1118253092,-90233318,,b937bcbd,food
1119812098,1091229692,,42c9679f,food
1128947810,776523657,,69ca01eb,food
1146383205,-1013960557,,42c9679f,food
1147018626,-2107363378,,42c9679f,food
1149163978,523185893,,42c9679f,food
1160413432,-2051541325,,42c9679f,food
1162311902,1095465084,,42c9679f,food
1169238056,1302782698,,42c9679f,food
1174542926,1334316853,,77d07fd5,food
1184897444,893075595,,00000000,food
1187842548,955542304,,42c9679f,food
1191132438,222826442,,00000000,food
1202613303,2042630356,,69ca01eb,food
1205578211,-803251707,,42c9679f,food
1208135443,-531706076,,42c9679f,food
1208830599,1495213874,,00000000,food
1221346756,-418692028,,00000000,food
1225556967,-1693202696,,00000000,food
1232497409,1569531691,,6e121007,food
1246999945,109347228,,42c9679f,food
1247191702,-1451378473,,42c9679f,food
1247913484,970620420,,00000000,food
1252026776,-175973758,,3880e57e,food
1252397759,-687857495,,00000000,food
1259698923,-1966898076,,42c9679f,food
1260991046,1549910998,,42c9679f,food
1262507388,935977464,,42c9679f,food
1273510998,-355955732,,69ca01eb,food
1273593611,-1330312123,,42c9679f,food
1276575246,109938986,,69ca01eb,food
1278136364,-1093796367,,42c9679f,food
1282914177,-1868177280,,69ca01eb,food
1293268662,-158235921,,42c9679f,food
1298020829,-923495933,,42c9679f,food
1298938481,-1162082763,,42c9679f,food
1304043940,-1549313284,,42c9679f,food
1316554231,-1229236180,,00000000,food
1321973632,-301924992,,00000000,food
1328330308,89893238,,42c9679f,food
1332342764,-1438189747,,42c9679f,food
1337005876,961579515,,00000000,food
1345663950,867721395,,00000000,food
1348730778,323792745,,42c9679f,food
1353884373,-1765527145,,42c9679f,food
1361985939,-1263801444,,1f7947cf,food
1362972693,252247202,,42c9679f,food
1368007428,-595541216,,00000000,food
1370803534,1579299659,,00000000,food
1375863246,1515514282,,00000000,food
1378771248,-2025790391,,42c9679f,food
1381550813,-936706661,,42c9679f,food
1383245021,-1405858219,,42c9679f,food
1384052742,895169895,,1f5c9bea,food
1390146598,1144810609,,42c9679f,food
1390657894,431129840,,00000000,food
1397306412,297356373,,00000000,food
1397310402,959171815,,42c9679f,food
1398958517,-1666463184,,42c9679f,food
1402993234,603487032,,69ca01eb,food
1412360770,-1355514955,,42c9679f,food
1420355790,-1225254510,,db8f0013,food
1421914852,-100098896,,42c9679f,food
1430091588,2122988791,,1f7947cf,food
1431118831,174475649,,00000000,food
1445072349,-1222761715,,42c9679f,food
1448480031,987076962,,42c9679f,food
1483930856,1293346980,,42c9679f,food
1486653438,-1412311642,,fab48286,food
1486750580,-1514804654,,00000000,food
1494911734,12762085,,42c9679f,food
1498536066,1198619896,,71ee91b2,food
1499631505,-278415915,,00000000,food
1508523010,421770622,,42c9679f,food
1516769259,-696630780,,00000000,food
1521519226,296294457,,00000000,food
1525496328,222826442,,00000000,food
1525887908,-1336508953,,f5622baf,food
1526415433,-672381152,,f9b92138,food
1529405426,-296956615,,00000000,food
1532858866,1967667896,,42c9679f,food
1541665944,734819016,,42c9679f,food
1541935693,625301978,,00000000,food
1542250243,625301978,,00000000,food
1552712035,-1119169970,,42c9679f,food
1581982760,1798031240,,00000000,food
1589211354,279954140,,71ee91b2,food
1592952959,-1401687842,,42c9679f,food
1595564777,-113166410,,42c9679f,food
1596479137,1633238997,,00000000,food
1601289387,-526727373,,71ee91b2,food
1623818481,1680262036,,42c9679f,food
1623923366,-880990846,,42c9679f,food
1624681032,870073204,,00000000,food
1629359986,-860305234,,42c9679f,food
1631593695,203787130,,772973e6,food
1633862347,-705025845,,00000000,food
1634867256,1184099625,,69ca01eb,food
1636200601,1109102349,,42c9679f,food
1639207829,780713389,,42c9679f,food
1639518531,1837729941,,e47b4fbf,food
1647130981,-847581739,,42c9679f,food
1647775476,-1176693077,,42c9679f,food
1653755539,-338766568,,8fe533f3,food
1659531916,158399189,,42c9679f,food
1664937520,1495213874,,00000000,food
1670996247,346172527,,00000000,food
1676121395,-896555608,,42c9679f,food
1694209988,-1122564365,,42c9679f,food
1697112643,-1703228490,,00000000,food
1697458031,-418692028,,00000000,food
1699005788,725341294,,42c9679f,food
1701028917,-1954005231,,1f7947cf,food
1701591570,-856215714,,42c9679f,food
1703782188,-1703228490,,00000000,food
1713544252,-301924992,,00000000,food
1719094253,-1950165921,,42c9679f,food
1726644032,9847400,,42c9679f,food
1735640563,625301978,,00000000,food
1744456276,-1353826505,,00000000,food
1745550544,1329717798,,42c9679f,food
1746296544,-301924992,,00000000,food
1747411369,1849319186,,42c9679f,food
1756767445,-2084835478,,42c9679f,food
1758925597,1660877363,,a0539510,food
1766792052,1401103919,,42c9679f,food
1784897098,1911561771,,42c9679f,food
1789381662,-971463458,,42c9679f,food
1795051422,292667125,,dc08f698,food
1795113272,365416676,,5f887c29,food
1795372850,1572081884,,42c9679f,food
1795700261,406304664,,e47b4fbf,food
1797868144,1025084432,,42c9679f,food
1801576568,779424234,,42c9679f,food
1806717236,1346719270,,d05340f0,food
1812140586,-1576054366,,42c9679f,food
1812610166,-1532059616,,00000000,food
1821897008,-1467454569,,00000000,food
1831905974,1558095335,,42c9679f,food
1838700938,-258425224,,00000000,food
1842095303,-853302265,,00000000,food
1848398497,-687516368,,00000000,food
1857035317,-1119973737,,00000000,food
1858040120,1363786823,,42c9679f,food
1866645562,1970416148,,00000000,food
1871198106,384210737,,00000000,food
1875914002,-1794753661,,00000000,food
1878086486,1168311753,,42c9679f,food
1882451900,-1351408675,,b159316c,food
1894446246,-600799469,,42c9679f,food
1912371414,-1668773779,,42c9679f,food
1925284368,145256565,,42c9679f,food
1927012038,84322178,,42c9679f,food
1936854201,-769222848,,00000000,food
1941978563,-1492450830,,42c9679f,food
1958275446,2110470806,,42c9679f,food
1968330654,-1703228490,,00000000,food
1972448707,1713695683,,42c9679f,food
1977286698,1015262232,,42c9679f,food
1986991815,549448035,,3559b3f7,food
1989230088,1901037511,,42c9679f,food
1990614148,-1116816588,,fda64548,food
1994740405,-1932815007,,42c9679f,food
2008437747,188263221,,42c9679f,food
2010152143,-26680694,,42c9679f,food
2014850999,1145246693,,69ca01eb,food
2019450185,-510472815,,42c9679f,food
2030256020,-1230971622,,69ca01eb,food
2030422473,121023989,,69ca01eb,food
2032632072,1495213874,,00000000,food
2038528974,-1887766745,,69ca01eb,food
2050196136,-2105513116,,42c9679f,food
2055262898,1917951483,,42c9679f,food
2058571962,-663964680,,42c9679f,food
2060769519,1797794788,,42c9679f,food
2065109822,1667629310,,42c9679f,food
2065967474,1238535193,,42c9679f,food
2072511819,-210628824,,00000000,food
2081381999,-1467454569,,00000000,food
2084264447,-1533174373,,42c9679f,food
2086433631,-1588530875,,42c9679f,food
2092658441,-1071984675,,42c9679f,food
2094338852,57320535,,9979e856,food
2101243059,834994032,,42c9679f,food
2105466915,1176938298,,1f7947cf,food
2107814574,-375360752,,4557fd2c,food
2108882659,1911610876,,42c9679f,food
2112346303,-1789764247,,42c9679f,food
2121345589,711147972,,3880e57e,food
2122890863,1097300701,,00000000,food
2122936987,224054329,,42c9679f,food
2126038600,-1437087146,,42c9679f,food
2134365026,1398971181,,42c9679f,food
2145582415,913697552,,00000000,food
-2074292798,1578365980,,00000000,food
-1995502846,-295365740,,42c9679f,food
-1902667258,679996471,,42c9679f,food
-987659891,-1627045307,,1f7947cf,food
-451286449,-268748989,,711d847a,food
-408487458,552336292,,42c9679f,food
-382305004,1150891442,,763d30b2,food
822856101,-1282202601,,42c9679f,food
840393731,349319611,,00000000,food
1233051095,1064906439,,00000000,food
1371673975,547301663,,1f7947cf,food
1625307566,1615345581,,42c9679f,food
1914717085,1150891442,,00b136a0,food
1970474559,552000910,,3f1772cb,food
-1121425050,179712982,,00000000,food
398294344,-1540334323,,00000000,food
1150182783,858092838,,00000000,food
-2139995824,-1304885879,,00000000,food
-2134745417,501668059,,00000000,food
-2130791397,-1488077623,,46ec02bd,food
-2101671295,578985808,,00000000,food
-2083528368,270435800,,00000000,food
-2070233546,-2084910294,,46ec02bd,food
-2069880959,-58571818,,46ec02bd,food
-2062308325,-2090177501,,42c9679f,food
-2061897365,-272536033,,c56b7255,food
-2050137622,872797079,,46ec02bd,food
-2047645796,-1595174732,,46ec02bd,food
-2047219118,1624135071,,46ec02bd,food
-2032305908,-940182129,,42c9679f,food
-2019291984,1813759503,,00000000,food
-2013147197,-710149251,generic_ball,00000000,food
-2009318721,-1706478558,,42c9679f,food
-2003862149,1382706771,,46ec02bd,food
-2000842192,752161810,,42c9679f,food
-1989831083,869341537,,1f7947cf,food
-1977336356,1152276570,,46ec02bd,food
-1970671313,-1626517723,,46ec02bd,food
-1964876779,-420237604,,00000000,food
-1959345782,-797400591,,00000000,food
-1948298208,-1694063664,,42c9679f,food
-1922306718,1886245150,,42c9679f,food
-1920633013,-432977039,,46ec02bd,food
-1917507734,-1628919978,,00000000,food
-1912169757,1454021444,,1f7947cf,food
-1891952860,-999249427,,00000000,food
-1888177891,-1671375184,,1f7947cf,food
-1870806295,-23176030,,42c9679f,food
-1869606436,1700679636,,00000000,food
-1862844813,-587725365,,00000000,food
-1855279381,-226922069,,42c9679f,food
-1853864085,-1455191717,,42c9679f,food
-1844231743,831132169,,42c9679f,food
-1840941515,1721947703,,46ec02bd,food
-1837103259,1567136144,,42c9679f,food
-1836916820,-341978629,,00000000,food
-1835141615,-1276161375,,46ec02bd,food
-1827796421,-2009613655,,42c9679f,food
-1798970945,-1623368082,,46ec02bd,food
-1796165553,870073204,,00000000,food
-1792965084,1320937045,,46ec02bd,food
-1791499248,401960168,,46ec02bd,food
-1779733128,-1880931508,,1f7947cf,food
-1774337000,-1241693421,,46ec02bd,food
-1756918193,-172890625,,46ec02bd,food
-1741234267,-1479745028,,00000000,food
-1735909100,901624596,,42c9679f,food
-1728338308,-430430554,,00000000,food
-1727241262,-1585315258,,42c9679f,food
-1726393427,347742886,,46ec02bd,food
-1722600332,-738942343,,46ec02bd,food
-1696071810,-320049924,,00000000,food
-1682576932,977046430,,00000000,food
-1669245152,1827543826,,42c9679f,food
-1631370893,-590305237,,42c9679f,food
-1630109204,-1843248890,,00000000,food
-1628159536,1040600084,,98920ae8,food
-1616575640,-915627599,,42c9679f,food
-1610149073,-730776275,,46ec02bd,food
-1605451065,-390501665,,42c9679f,food
-1577788172,877308732,,00000000,food
-1574558185,-1456565073,,42c9679f,food
-1562365222,255975914,,42c9679f,food
-1546725879,781636230,,00000000,food
-1535936332,-1794656314,,00000000,food
-1532339960,-1693571259,,42c9679f,food
-1526821055,1397855727,,00000000,food
-1497138997,1958070822,,00000000,food
-1496642065,-1611614296,,00000000,food
-1493834603,183262733,,46ec02bd,food
-1489146921,834766572,,00000000,food
-1481871044,-2091381830,,00000000,food
-1455973470,-493394450,,42c9679f,food
-1448834841,2020889324,,46ec02bd,food
-1445721800,-95023652,,00000000,food
-1430390016,1161655938,,81f1fc67,food
-1423496106,341440836,,42c9679f,food
-1410050408,-863295205,,00000000,food
-1408735632,1995944222,,42c9679f,food
-1407058610,1579299659,,00000000,food
-1397239392,-1954289494,,42c9679f,food
-1385459540,1980382015,,fb8dbfa5,food
-1381548451,687034730,,46ec02bd,food
-1378185888,-1747099596,,46ec02bd,food
-1351903738,800524055,,00000000,food
-1344017063,-849087338,,46ec02bd,food
-1342546397,1192059526,skull_weapon,00000000,food
-1299991984,1865759717,,42c9679f,food
-1299421876,222826442,,00000000,food
-1296255298,1612935511,,46ec02bd,food
-1286812359,-769297117,,42c9679f,food
-1282107731,-1748754139,,42c9679f,food
-1226569462,48230074,,46ec02bd,food
-1216342560,-832810785,,23c7f612,food
-1191278621,291820780,,46ec02bd,food
-1183963014,1857727651,,1f7947cf,food
-1170643676,-1844744843,,00000000,food
-1168405682,384210737,,00000000,food
-1160081872,1057070300,,00000000,food
-1153057010,-459367873,,46ec02bd,food
-1147583369,-1161789392,,42c9679f,food
-1145610689,1193684731,,00000000,food
-1136587198,-1632522926,,00000000,food
-1107152966,646904952,,00000000,food
-1075898433,581364102,,42c9679f,food
-1075263194,110530774,,00000000,food
-1074641530,742623047,,00000000,food
-1056143683,-873200277,,46ec02bd,food
-1049277794,2113159250,,42c9679f,food
-1049133409,-1769807010,,42c9679f,food
-1047598590,-1890133871,,46ec02bd,food
-1026500027,-2005008028,,42c9679f,food
-1026001245,1757465328,,00000000,food
-1018446448,776212967,,42c9679f,food
-1013863483,-234972415,,00000000,food
-1009950684,1919772776,,00000000,food
-1007768108,-215294993,,46ec02bd,food
-984602525,-1064649334,,42c9679f,food
-971980135,-1703228490,,00000000,food
-967855802,861726041,,42c9679f,food
-964089321,1985471519,,46ec02bd,food
-948738948,-143591573,,42c9679f,food
-942729227,1361091129,,00000000,food
-941151986,-1507277898,,42c9679f,food
-917970433,-301924992,,00000000,food
-917543262,-1228999710,,00000000,food
-902711060,-742351637,,42c9679f,food
-902139512,-628746381,,46ec02bd,food
-897442098,-2062206875,,46ec02bd,food
-891166532,499154756,,00000000,food
-891026882,-2126013797,,00000000,food
-879449788,2139666462,,00000000,food
-875807461,-531487880,,42c9679f,food
-862192690,335839933,,46ec02bd,food
-853110847,1396086401,,00000000,food
-849646272,1499490214,,42c9679f,food
-835792885,-274747988,,46ec02bd,food
-834973679,882642401,,00000000,food
-800199945,-335595873,,00000000,food
-781319312,1120495519,default,bcbcbcbc,food
-753452542,-388572023,,42c9679f,food
-750708567,-930889706,,00000000,food
-744931910,1834857753,,42c9679f,food
-735518571,1313765709,,00000000,food
-734293587,-2028887852,,00000000,food
-724897333,435601921,,46ec02bd,food
-720374419,-2088960687,,00000000,food
-690251285,1806242047,,46ec02bd,food
-687359198,1833184592,,00000000,food
-667281354,1128951757,,42c9679f,food
-665202379,-111659539,,46ec02bd,food
-665052657,1791189709,,46ec02bd,food
-659569577,-751874361,,42c9679f,food
-659105271,-516646709,,46ec02bd,food
-657742300,-716180716,,00000000,food
-649566183,-1601067382,,46ec02bd,food
-640160509,-1110728053,,00000000,food
-630974711,-1921332447,,00000000,food
-630070396,-264169979,,00000000,food
-617446958,808281768,,00000000,food
-607352333,849327305,,46ec02bd,food
-586835972,-1364732978,,00000000,food
-586525821,-583740799,,00000000,food
-585381882,-1703228490,,00000000,food
-557429877,-794965591,,42c9679f,food
-553314802,-1043081254,,00000000,food
-552148731,-763646027,,42c9679f,food
-548564277,-1492459466,,42c9679f,food
-541887432,-1993122293,,42c9679f,food
-511822450,-1098676084,,42c9679f,food
-503487581,2091573355,,00000000,food
-479570385,1250604961,,46ec02bd,food
-467820171,-208329246,,42c9679f,food
-457041346,-1080740171,,00000000,food
-435695488,-1337539316,,f9b92138,food
-423173416,-1856716173,,46ec02bd,food
-414884733,1120495519,default,bcbcbcbc,food
-403994248,-1267262830,,46ec02bd,food
-374294945,-1773702856,,00000000,food
-362617525,1515514282,,00000000,food
-345424913,1183180144,,00000000,food
-325952292,313179376,,d440b84f,food
-325594173,218456257,,1f7947cf,food
-315995431,1609871588,,46ec02bd,food
-296580375,-1056888333,,46ec02bd,food
-276486461,-2089941658,,00000000,food
-270422898,217474341,,00000000,food
-261080990,-1069267307,,00000000,food
-236639849,-713218748,,a0539510,food
-235229964,1695977647,,00000000,food
-202659177,544412577,,42c9679f,food
-198364722,1547034192,,42c9679f,food
-194636126,-810498589,,00000000,food
-159867490,818179662,,00000000,food
-153902808,1356924324,,00000000,food
-151394566,1053359268,,46ec02bd,food
-145054126,-150511186,,00000000,food
-139463478,-963081255,,00000000,food
-129381142,-1820212552,,00000000,food
-124242750,2111289258,,00000000,food
-119451765,282031680,,42c9679f,food
-115138181,1051170980,,42c9679f,food
-109336702,80417991,,46ec02bd,food
-105967844,1214639270,,00000000,food
-92830916,-1021898617,,42c9679f,food
-83599730,-243673435,,42c9679f,food
-80977383,117200786,,46ec02bd,food
-72534953,-1896013469,,42c9679f,food
-72221914,-961687006,,1f7947cf,food
-55182342,-948664515,,42c9679f,food
-41036279,1399177124,,15858d5e,food
-26953699,1792314423,,00000000,food
-3916143,-287391684,,42c9679f,food
20077409,-1467454569,,00000000,food
25823608,1134736559,,46ec02bd,food
30950649,1556012699,,42c9679f,food
35836805,2070898751,,46ec02bd,food
37323842,848545087,,00000000,food
42519679,-1275472537,,00000000,food
45101814,431129840,,00000000,food
75121108,720409241,,00000000,food
102106958,480812780,,46ec02bd,food
106177700,1638225430,,00000000,food
109718854,1054137394,,00000000,food
154645991,-1700766470,,42c9679f,food
161920811,-1585315258,,00000000,food
161956963,251150413,,46ec02bd,food
173256157,-1383035789,,46ec02bd,food
176886107,1249296481,,42c9679f,food
199099927,-2115660768,,46ec02bd,food
201059283,702653165,,42c9679f,food
241522969,848545087,,00000000,food
242817478,659378995,,46ec02bd,food
250518837,-1044736587,,42c9679f,food
259218195,-1361062777,,42c9679f,food
266672194,625301978,,00000000,food
273372765,1141903883,,42c9679f,food
276083538,1690085593,,46ec02bd,food
280952626,-1045723912,,42c9679f,food
293706664,1572626769,,42c9679f,food
294505094,390276790,,46ec02bd,food
298221350,264168156,,1f7947cf,food
304138041,102016134,,1f7947cf,food
315322878,126180995,,1f7947cf,food
326965901,1340057031,,1f7947cf,food
330658077,-1304885879,,00000000,food
352792487,-1401729592,,ac734dc8,food
361016714,700926949,,46ec02bd,food
378350250,-1890726496,,1f7947cf,food
381701570,-1229236180,,00000000,food
387060621,813194889,,46ec02bd,food
387966079,-552299612,,46ec02bd,food
399695140,979218580,,00000000,food
401609109,825620793,,42c9679f,food
414820014,-1120694281,,46ec02bd,food
415085333,1656375843,,00000000,food
425517037,1443215517,,46ec02bd,food
434965471,-1509335443,,46ec02bd,food
436904182,1032609023,,1f7947cf,food
440927978,-1714507967,,42c9679f,food
455197259,-1337539316,,00000000,food
471166573,-1496101658,,42c9679f,food
479016201,-1429074166,,46ec02bd,food
479528886,2022866884,,46ec02bd,food
486114968,1495213874,,00000000,food
504108943,-1661560431,,42c9679f,food
511971034,-1806387976,,46ec02bd,food
533902327,-2089414793,,00000000,food
535348091,86858292,,42c9679f,food
540995595,1342050858,,00000000,food
545089494,1023353761,,00000000,food
548909619,-1430439614,,42c9679f,food
568867214,-997604608,,42c9679f,food
588823316,-1520923175,,42c9679f,food
611226816,-310100071,,00000000,food
641016943,1993540449,warthog_destroyed,d10d8eda,food
645383282,-566782128,,00000000,food
659152961,-561356432,,00000000,food
660587119,1515514282,,00000000,food
663493538,1072137380,,42c9679f,food
664628935,-1896701819,,42c9679f,food
667736010,-1107658147,,00000000,food
681765781,496173277,,42c9679f,food
684926659,1239706790,,42c9679f,food
697290642,913615367,,46ec02bd,food
711896173,223047411,,1f7947cf,food
748403399,142546644,,00000000,food
755658281,-959693885,,00000000,food
760837911,-1263872174,,42c9679f,food
763817694,674582147,,46ec02bd,food
765135719,-1449494436,,00000000,food
790866055,-1795050344,,42c9679f,food
797735956,-1518611930,,42c9679f,food
809316442,-1129074998,,42c9679f,food
809586851,1771966462,,46ec02bd,food
858956944,1094486505,,00000000,food
885571817,-297689088,,42c9679f,food
890733968,-1799873237,,42c9679f,food
892653615,439553473,,46ec02bd,food
906349410,-1475099170,,1f7947cf,food
906930433,-1514804654,,00000000,food
924032241,1220868370,,46ec02bd,food
929183006,-1183599833,,42c9679f,food
952915351,16119702,,00000000,food
953478525,516766514,,46ec02bd,food
972265538,-1581437800,,00000000,food
989532755,618806498,,46ec02bd,food
1007672214,-1517347026,,46ec02bd,food
1017975052,-1381062184,,46ec02bd,food
1022291482,496792145,,00000000,food
1023121703,-1428729545,,00000000,food
1032349780,-316307351,,00000000,food
1034960981,-396027879,,00000000,food
1042655230,-1954021785,,00000000,food
1053233786,-458635744,,42c9679f,food
1063565843,-1166472090,,1aef95d2,food
1063996820,-773035926,,46ec02bd,food
1064872076,-1339892161,,1f7947cf,food
1089546926,-1581046308,,00000000,food
1093281612,876218499,,00000000,food
1151541689,-1552699429,,00000000,food
1153658114,-582013573,,00000000,food
1171422821,1369558338,,42c9679f,food
1194765758,230816749,,1f7947cf,food
1201247733,-1985269956,,42c9679f,food
1218545829,1631263209,,46ec02bd,food
1237066345,147324698,,00000000,food
1245365706,835938815,,42c9679f,food
1251050275,970620420,,00000000,food
1261610201,-462382541,,42c9679f,food
1272904206,134244927,,00000000,food
1280072943,587118398,,46ec02bd,food
1294761106,-1895691915,,00000000,food
1299238834,2015160606,,06e953cb,food
1306749015,-1926205340,,46ec02bd,food
1338904635,1502289455,,321cc845,food
1362551360,-2136114227,,42c9679f,food
1373941067,-763486702,,00000000,food
1383734702,-1359096291,,00000000,food
1401278881,-1621509560,,00000000,food
1442974651,-925548342,,46ec02bd,food
1445179196,357232377,,00000000,food
1451705668,-889486916,,46ec02bd,food
1460435043,-663807921,,42c9679f,food
1500403832,-190561955,,46ec02bd,food
1509696252,2009780471,,00000000,food
1526178754,1676806063,,00000000,food
1546847002,1495213874,,00000000,food
1583471165,-434412457,,42c9679f,food
1603085879,-1318716857,,46ec02bd,food
1604214386,1804680100,,00000000,food
1623725548,1900395492,,00000000,food
1631560885,1626911098,,42c9679f,food
1639828618,-84566069,,46ec02bd,food
1640301935,-1200715908,,00000000,food
1640567645,-418692028,,00000000,food
1640931410,-623727451,,42c9679f,food
1651807119,-738461818,,42c9679f,food
1661894239,-147303944,,42c9679f,food
1692055115,15571740,,46ec02bd,food
1695449401,-968825296,,42c9679f,food
1697653171,-653600625,,00000000,food
1698199708,-1746677948,,1f7947cf,food
1724419273,492312395,,46ec02bd,food
1751460428,1895193389,,46ec02bd,food
1765622379,-1897370648,,00000000,food
1769402242,-650983676,,42c9679f,food
1772410041,1667629310,,42c9679f,food
1775719222,-1467454569,,00000000,food
1794877378,-1536733751,,42c9679f,food
1795045000,936008140,,00000000,food
1799576218,378289212,,42c9679f,food
1805943959,-404709607,,42c9679f,food
1808934846,1069157442,,46ec02bd,food
1819952325,1814453774,,42c9679f,food
1884296279,1629344267,,46ec02bd,food
1906623594,-1085664249,,00000000,food
1942645299,618979851,,46ec02bd,food
1944083912,-244515203,,42c9679f,food
1957727761,501072182,,00000000,food
1967856028,60844364,,00000000,food
1980653115,555888289,,42c9679f,food
1999148722,2072964797,arrow,42c9679f,food
2030757689,792661508,,46ec02bd,food
2043239898,2103319735,,00000000,food
2057784672,-1066456712,,00000000,food
2089725512,-1707658278,,42c9679f,food
2094730747,610880616,,00000000,food
2102877297,-343736630,,00000000,food
2114995612,745140157,,46ec02bd,food
2115624840,-717546338,,00000000,food
2128199954,1241104085,,42c9679f,food
2129749830,-173064321,,42c9679f,food
2131620895,-1234863382,,42c9679f,food
2136274689,-1410371148,,00000000,food
2142075959,1366642935,,46ec02bd,food
2146360427,994919329,,00000000,food
-1990751545,1120495519,default,bcbcbcbc,food
-2142396503,-1848271562,,82311b77,food
-2130433618,-1592189949,,1f7947cf,food
-2116503592,-53021280,,79d2f5b1,food
-2116282785,-52357999,,00000000,food
-2107526107,2102420711,,1f7947cf,food
-2106924727,-653563997,,00000000,food
-2100427221,-1146261005,,1f7947cf,food
-2088008771,-769887238,,1f7947cf,food
-2086803068,950785134,,00000000,food
-2059622878,-549180416,,82311b77,food
-2041348821,-466490022,,a8114f9d,food
-2018479642,957453265,,82311b77,food
-2007148792,2137026357,,00000000,food
-2000454914,1327445243,,00000000,food
-1977808233,-2085051813,,00000000,food
-1965866673,-1193397400,,00000000,food
-1914173795,-132294765,,1f7947cf,food
-1893021743,-976187050,,00000000,food
-1851240042,998573919,,00000000,food
-1833338962,-2060408783,,abb6c08c,food
-1815132224,867227989,,1f7947cf,food
-1810238964,1662796301,,427ba14e,food
-1798641166,-383560065,,00000000,food
-1786972394,1456264533,,1f7947cf,food
-1770708340,1844459915,,00000000,food
-1767947457,1866684798,,1f7947cf,food
-1766577012,-1500954562,,82311b77,food
-1756352121,-1975886554,,82311b77,food
-1744850842,1478597809,,00000000,food
-1726063920,86975994,,00000000,food
-1712927179,-708341419,,00000000,food
-1696601295,-1092472821,,00000000,food
-1696378626,964023231,,1f7947cf,food
-1596206731,-1599829692,,00000000,food
-1568459930,1424974510,,82311b77,food
-1562705301,740930782,,00000000,food
-1559876918,-1751904593,,778ea945,food
-1515923564,-501905192,,00000000,food
-1511663574,2103684020,,1f7947cf,food
-1509167489,1567497956,,00000000,food
-1504288645,-845535786,,82311b77,food
-1485312886,-701880907,,00000000,food
-1471545051,-834289611,,1f7947cf,food
-1446049815,1768203418,,00000000,food
-1436543346,1012699529,,00000000,food
