carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
live fire,49,78,0,0,24.75,39.25,0.90,0.202,0.123,0.694,94,inf,8.21,2.12,2.58,0.894,0.785,0.611,0.500,0.800,0.941,0.819,0.474
live fire,50,78,0,0,25.25,39.25,0.90,0.202,0.116,0.750,89,inf,8.32,2.00,2.74,0.900,0.771,0.611,0.473,0.867,0.947,0.805,0.458
live fire,51,78,0,0,25.75,39.25,0.90,0.199,0.118,0.750,90,inf,8.44,2.12,3.24,0.894,0.730,0.611,0.478,0.867,0.941,0.762,0.451
live fire,52,78,0,0,26.25,39.25,0.90,0.191,0.118,0.694,90,inf,8.71,2.24,3.39,0.888,0.718,0.608,0.478,0.800,0.935,0.749,0.457
live fire,53,78,0,0,26.75,39.25,0.90,0.186,0.123,0.694,94,inf,9.00,2.53,3.68,0.873,0.693,0.606,0.500,0.800,0.919,0.723,0.454
live fire,54,78,0,0,27.25,39.25,0.90,0.181,0.119,0.472,91,inf,9.29,2.83,3.97,0.859,0.669,0.604,0.484,0.533,0.904,0.698,0.483
live fire,-7,79,0,0,-3.25,39.75,0.40,0.094,0.226,0.556,173,16.55,13.55,3.66,4.07,0.817,0.661,0.574,0.925,0.633,0.860,0.690,0.538
live fire,-6,79,0,0,-2.75,39.75,0.20,-0.088,0.212,0.639,162,16.67,13.67,3.25,3.98,0.837,0.669,0.511,0.866,0.733,0.882,0.698,0.497
live fire,-4,79,0,0,-1.75,39.75,0.17,-0.107,0.191,0.667,146,15.85,14.00,2.54,3.26,0.873,0.728,0.505,0.780,0.767,0.919,0.760,0.490
live fire,-3,79,0,0,-1.25,39.75,0.02,-0.253,0.183,0.694,140,15.42,14.32,2.26,3.41,0.887,0.716,0.454,0.747,0.800,0.934,0.747,0.464
live fire,1,79,0,0,0.75,39.75,-0.26,-0.426,0.128,0.639,98,13.07,13.07,2.27,3.63,0.887,0.697,0.395,0.522,0.733,0.933,0.728,0.408
live fire,2,79,0,0,1.25,39.75,-0.34,-0.451,0.115,0.639,88,12.57,12.57,2.57,3.41,0.871,0.716,0.386,0.468,0.733,0.917,0.747,0.395
live fire,3,79,0,0,1.75,39.75,-0.31,-0.374,0.105,0.583,80,12.07,12.07,2.87,2.91,0.857,0.758,0.412,0.425,0.667,0.902,0.791,0.408
live fire,8,79,0,0,4.25,39.75,0.80,0.848,0.027,0.194,21,8.65,8.65,6.78,0.50,0.661,0.958,0.835,0.108,0.200,0.696,1.000,0.531
live fire,9,79,0,0,4.75,39.75,0.80,0.849,0.031,0.250,24,8.24,8.24,6.99,0.50,0.651,0.958,0.835,0.124,0.267,0.685,1.000,0.522
live fire,10,79,0,0,5.25,39.75,0.80,0.854,0.030,0.361,23,7.95,7.95,7.40,1.00,0.630,0.917,0.837,0.118,0.400,0.663,0.957,0.491
live fire,24,79,0,0,12.25,39.75,-1.05,-1.313,0.054,0.528,41,inf,8.69,8.69,2.51,0.565,0.791,0.088,0.215,0.600,0.595,0.825,0.222
live fire,30,79,0,0,15.25,39.75,-0.66,-1.050,0.045,0.528,34,inf,11.97,4.27,7.63,0.786,0.364,0.179,0.177,0.600,0.828,0.380,0.222
live fire,31,79,0,0,15.75,39.75,-0.61,-1.029,0.059,0.556,45,inf,11.67,4.15,7.34,0.792,0.389,0.186,0.237,0.633,0.834,0.406,0.236
live fire,32,79,0,0,16.25,39.75,-0.36,-0.797,0.063,0.583,48,inf,11.53,4.00,7.19,0.800,0.401,0.266,0.253,0.667,0.842,0.418,0.261
live fire,33,79,0,0,16.75,39.75,-0.29,-0.739,0.062,0.556,47,inf,11.41,4.12,7.07,0.794,0.411,0.286,0.247,0.633,0.836,0.429,0.272
live fire,34,79,0,0,17.25,39.75,-0.29,-0.775,0.059,0.500,45,inf,11.29,4.24,6.95,0.788,0.421,0.274,0.237,0.567,0.830,0.439,0.276
live fire,35,79,0,0,17.75,39.75,-0.29,-0.800,0.059,0.472,45,inf,11.17,4.36,6.83,0.782,0.430,0.265,0.237,0.533,0.823,0.449,0.279
live fire,41,79,0,0,20.75,39.75,0.90,0.317,0.076,0.389,58,inf,7.60,2.74,2.28,0.863,0.810,0.651,0.306,0.433,0.909,0.845,0.500
live fire,42,79,0,0,21.25,39.75,0.90,0.303,0.107,0.611,82,inf,7.10,2.49,1.78,0.875,0.852,0.646,0.435,0.700,0.921,0.889,0.494
live fire,43,79,0,0,21.75,39.75,0.90,0.280,0.102,0.694,78,inf,7.01,2.08,2.19,0.896,0.818,0.638,0.414,0.800,0.943,0.853,0.471
live fire,44,79,0,0,22.25,39.75,0.90,0.264,0.088,0.722,67,inf,7.11,1.62,2.08,0.919,0.827,0.633,0.355,0.833,0.967,0.863,0.459
live fire,45,79,0,0,22.75,39.75,0.90,0.250,0.089,0.750,68,inf,7.21,1.37,2.07,0.931,0.827,0.628,0.360,0.867,0.980,0.863,0.456
live fire,46,79,0,0,23.25,39.75,0.90,0.235,0.106,0.750,81,inf,7.32,1.28,2.18,0.936,0.818,0.623,0.430,0.867,0.985,0.854,0.468
live fire,47,79,0,0,23.75,39.75,0.90,0.217,0.111,0.778,85,inf,7.44,1.37,2.30,0.931,0.809,0.617,0.452,0.900,0.980,0.844,0.463
live fire,48,79,0,0,24.25,39.75,0.90,0.202,0.120,0.861,92,inf,7.69,1.62,2.12,0.919,0.823,0.612,0.489,1.000,0.967,0.859,0.454
live fire,49,79,0,0,24.75,39.75,0.90,0.203,0.120,0.750,92,inf,7.73,2.12,2.56,0.894,0.787,0.612,0.489,0.867,0.941,0.821,0.463
live fire,50,79,0,0,25.25,39.75,0.90,0.205,0.118,0.722,90,inf,7.84,2.50,2.62,0.875,0.781,0.612,0.478,0.833,0.921,0.815,0.461
live fire,51,79,0,0,25.75,39.75,0.90,0.207,0.119,0.750,91,inf,8.03,2.62,2.79,0.869,0.767,0.613,0.484,0.867,0.915,0.801,0.454
live fire,52,79,0,0,26.25,39.75,0.90,0.207,0.123,0.722,94,inf,8.30,2.74,2.99,0.863,0.751,0.613,0.500,0.833,0.909,0.784,0.458
live fire,53,79,0,0,26.75,39.75,0.90,0.204,0.123,0.639,94,inf,8.60,2.94,3.28,0.853,0.727,0.612,0.500,0.733,0.898,0.758,0.467
live fire,54,79,0,0,27.25,39.75,0.90,0.201,0.114,0.472,87,inf,8.92,3.24,3.68,0.838,0.693,0.611,0.462,0.533,0.882,0.723,0.481
live fire,-12,80,0,0,-5.75,40.25,0.41,-0.036,0.215,0.361,164,17.70,14.64,6.29,5.92,0.686,0.507,0.529,0.876,0.400,0.722,0.529,0.498
live fire,-11,80,0,0,-5.25,40.25,0.41,0.015,0.229,0.389,175,17.51,14.51,5.99,5.80,0.701,0.517,0.547,0.935,0.433,0.737,0.539,0.515
live fire,-8,80,0,0,-3.75,40.25,0.40,0.152,0.236,0.472,180,17.17,14.18,4.37,4.58,0.781,0.618,0.594,0.962,0.533,0.823,0.645,0.552
live fire,-7,80,0,0,-3.25,40.25,0.33,0.113,0.228,0.528,174,17.05,14.05,3.96,4.20,0.802,0.650,0.581,0.930,0.600,0.844,0.678,0.541
live fire,-6,80,0,0,-2.75,40.25,0.34,0.140,0.221,0.528,169,16.75,14.17,3.66,3.70,0.817,0.692,0.590,0.903,0.600,0.860,0.722,0.548
live fire,-4,80,0,0,-1.75,40.25,0.09,-0.103,0.192,0.583,147,15.72,14.42,2.97,3.56,0.852,0.703,0.506,0.785,0.667,0.896,0.734,0.498
live fire,-3,80,0,0,-1.25,40.25,0.00,-0.195,0.187,0.639,143,15.21,14.73,2.76,3.77,0.862,0.686,0.474,0.763,0.733,0.907,0.716,0.474
live fire,-2,80,0,0,-0.75,40.25,-0.13,-0.333,0.175,0.639,134,14.70,14.70,2.98,3.65,0.851,0.696,0.427,0.715,0.733,0.896,0.726,0.449
live fire,0,80,0,0,0.25,40.25,-0.21,-0.375,0.148,0.611,113,13.69,13.69,2.64,4.24,0.868,0.646,0.412,0.602,0.700,0.914,0.674,0.423
live fire,1,80,0,0,0.75,40.25,-0.28,-0.426,0.139,0.611,106,13.19,13.19,2.77,4.02,0.862,0.665,0.395,0.565,0.700,0.907,0.694,0.412
live fire,2,80,0,0,1.25,40.25,-0.35,-0.472,0.130,0.583,99,12.78,12.78,2.98,3.61,0.851,0.699,0.378,0.527,0.667,0.896,0.729,0.407
live fire,3,80,0,0,1.75,40.25,-0.43,-0.532,0.122,0.639,93,12.59,12.59,3.28,3.42,0.836,0.715,0.358,0.495,0.733,0.880,0.746,0.384
live fire,8,80,0,0,4.25,40.25,0.80,0.796,0.045,0.333,34,8.49,8.49,7.28,0.50,0.636,0.958,0.817,0.177,0.367,0.669,1.000,0.509
live fire,9,80,0,0,4.75,40.25,0.80,0.791,0.056,0.361,43,7.99,7.99,7.40,0.50,0.630,0.958,0.815,0.226,0.400,0.663,1.000,0.512
live fire,10,80,0,0,5.25,40.25,0.80,0.804,0.055,0.333,42,7.53,7.53,7.70,0.50,0.624,0.958,0.819,0.220,0.367,0.656,1.000,0.516
live fire,11,80,0,0,5.75,40.25,0.80,0.829,0.039,0.278,30,7.25,7.25,8.11,1.00,0.638,0.917,0.828,0.156,0.300,0.671,0.957,0.512
live fire,30,80,0,0,15.25,40.25,-0.66,-1.002,0.052,0.556,40,inf,11.56,3.86,0.72,0.807,0.940,0.195,0.210,0.633,0.849,0.981,0.323
live fire,31,80,0,0,15.75,40.25,-0.61,-0.975,0.067,0.611,51,inf,11.27,3.65,6.94,0.817,0.422,0.205,0.269,0.700,0.860,0.440,0.248
live fire,32,80,0,0,16.25,40.25,-0.36,-0.734,0.072,0.611,55,inf,11.03,3.50,6.69,0.825,0.442,0.288,0.290,0.700,0.868,0.462,0.282
live fire,33,80,0,0,16.75,40.25,-0.29,-0.682,0.067,0.583,51,inf,10.91,3.62,6.57,0.819,0.452,0.306,0.269,0.667,0.862,0.472,0.289
live fire,34,80,0,0,17.25,40.25,-0.29,-0.713,0.064,0.528,49,inf,10.79,3.74,6.45,0.813,0.462,0.295,0.258,0.600,0.856,0.482,0.294
live fire,35,80,0,0,17.75,40.25,-0.29,-0.742,0.064,0.556,49,inf,10.67,3.86,6.33,0.807,0.472,0.285,0.258,0.633,0.850,0.493,0.286
live fire,36,80,0,0,18.25,40.25,-0.30,-0.786,0.064,0.417,49,inf,10.55,4.06,6.22,0.797,0.482,0.270,0.258,0.467,0.839,0.503,0.306
live fire,42,80,0,0,21.25,40.25,0.90,0.331,0.099,0.472,76,inf,6.60,2.37,1.44,0.881,0.880,0.656,0.403,0.533,0.928,0.918,0.521
live fire,43,80,0,0,21.75,40.25,0.90,0.302,0.107,0.667,82,inf,6.51,1.87,1.87,0.906,0.844,0.646,0.435,0.767,0.954,0.881,0.489
live fire,44,80,0,0,22.25,40.25,0.90,0.282,0.085,0.667,65,inf,6.61,1.37,2.07,0.931,0.828,0.639,0.344,0.767,0.980,0.864,0.471
live fire,45,80,0,0,22.75,40.25,0.90,0.265,0.089,0.667,68,inf,6.71,1.07,2.31,0.947,0.807,0.633,0.360,0.767,0.996,0.842,0.473
live fire,46,80,0,0,23.25,40.25,0.90,0.247,0.101,0.639,77,inf,6.82,0.94,2.29,0.953,0.809,0.627,0.409,0.733,1.000,0.844,0.486
live fire,47,80,0,0,23.75,40.25,0.90,0.229,0.099,0.583,76,inf,7.07,1.07,2.57,0.947,0.786,0.621,0.403,0.667,0.996,0.820,0.489
live fire,48,80,0,0,24.25,40.25,0.90,0.218,0.106,0.611,81,inf,7.48,1.57,2.07,0.922,0.828,0.617,0.430,0.700,0.970,0.864,0.490
live fire,49,80,0,0,24.75,40.25,0.70,0.012,0.119,0.611,91,inf,7.19,2.09,2.02,0.896,0.832,0.546,0.484,0.700,0.943,0.868,0.474
live fire,50,80,0,0,25.25,40.25,0.70,0.013,0.119,0.639,91,inf,7.30,2.59,2.14,0.871,0.822,0.546,0.484,0.733,0.916,0.858,0.463
live fire,51,80,0,0,25.75,40.25,0.70,0.018,0.124,0.667,95,inf,7.57,3.09,2.25,0.846,0.812,0.548,0.505,0.767,0.890,0.848,0.456
live fire,52,80,0,0,26.25,40.25,0.70,0.018,0.124,0.639,95,inf,7.86,3.25,2.55,0.837,0.788,0.548,0.505,0.733,0.881,0.822,0.455
live fire,53,80,0,0,26.75,40.25,0.70,0.017,0.126,0.639,96,inf,8.18,3.37,2.96,0.831,0.753,0.547,0.511,0.733,0.875,0.786,0.449
live fire,54,80,0,0,27.25,40.25,0.70,0.014,0.122,0.472,93,inf,8.47,3.66,3.37,0.817,0.719,0.547,0.495,0.533,0.860,0.750,0.467
live fire,-12,81,0,0,-5.75,40.75,0.41,0.034,0.217,0.306,166,18.20,15.14,6.70,6.42,0.665,0.465,0.553,0.887,0.333,0.700,0.485,0.506
live fire,-11,81,0,0,-5.25,40.75,0.41,0.078,0.229,0.389,175,18.01,15.01,6.49,5.74,0.676,0.521,0.569,0.935,0.433,0.711,0.544,0.517
live fire,-6,81,0,0,-2.75,40.75,0.34,0.209,0.221,0.556,169,16.87,14.67,3.96,4.28,0.802,0.643,0.614,0.903,0.633,0.844,0.671,0.539
live fire,-4,81,0,0,-1.75,40.75,0.02,-0.097,0.194,0.611,148,15.83,14.92,3.38,3.66,0.831,0.695,0.508,0.790,0.700,0.875,0.725,0.489
live fire,-3,81,0,0,-1.25,40.75,-0.09,-0.221,0.183,0.694,140,15.32,15.15,3.26,3.96,0.837,0.670,0.465,0.747,0.800,0.881,0.699,0.450
live fire,-2,81,0,0,-0.75,40.75,-0.20,-0.341,0.178,0.667,136,14.81,14.81,3.40,4.16,0.830,0.653,0.424,0.726,0.767,0.874,0.682,0.434
live fire,-1,81,0,0,-0.25,40.75,-0.25,-0.394,0.161,0.639,123,14.31,14.31,3.35,3.95,0.833,0.671,0.405,0.656,0.733,0.877,0.700,0.423
live fire,0,81,0,0,0.25,40.75,-0.27,-0.415,0.157,0.611,120,13.90,13.90,3.14,4.25,0.843,0.645,0.398,0.640,0.700,0.887,0.674,0.421
live fire,1,81,0,0,0.75,40.75,-0.35,-0.481,0.148,0.583,113,13.48,13.48,3.27,4.32,0.837,0.640,0.375,0.602,0.667,0.881,0.668,0.409
live fire,2,81,0,0,1.25,40.75,-0.41,-0.541,0.143,0.528,109,13.19,13.19,3.39,4.03,0.830,0.664,0.355,0.581,0.600,0.874,0.693,0.411
live fire,4,81,0,0,2.25,40.75,-0.48,-0.581,0.132,0.611,101,13.20,13.20,3.99,4.04,0.800,0.663,0.341,0.538,0.700,0.843,0.692,0.377
live fire,5,81,0,0,2.75,40.75,-0.57,-0.659,0.120,0.611,92,13.51,13.51,4.30,4.35,0.785,0.638,0.314,0.489,0.700,0.826,0.666,0.352
live fire,9,81,0,0,4.75,40.75,0.80,0.739,0.059,0.333,45,8.24,8.24,7.90,0.50,0.605,0.958,0.797,0.237,0.367,0.637,1.000,0.509
live fire,11,81,0,0,5.75,40.75,0.80,0.759,0.064,0.306,49,6.87,6.87,7.83,0.50,0.656,0.958,0.804,0.258,0.333,0.691,1.000,0.531
live fire,12,81,0,0,6.25,40.75,0.80,0.780,0.062,0.333,47,6.64,6.64,7.60,0.71,0.668,0.941,0.811,0.247,0.367,0.703,0.982,0.526
live fire,13,81,0,0,6.75,40.75,0.09,0.116,0.037,0.250,28,6.12,6.12,7.08,1.58,0.694,0.869,0.582,0.145,0.267,0.730,0.906,0.446
live fire,14,81,0,0,7.25,40.75,0.01,0.062,0.037,0.250,28,5.91,5.91,6.87,2.08,0.704,0.826,0.563,0.145,0.267,0.741,0.862,0.436
live fire,31,81,0,0,15.75,40.75,-0.55,-0.841,0.041,0.389,31,inf,10.84,3.15,1.01,0.843,0.916,0.251,0.161,0.433,0.887,0.956,0.363
live fire,32,81,0,0,16.25,40.75,-0.36,-0.676,0.068,0.583,52,inf,10.53,3.00,1.45,0.850,0.880,0.308,0.274,0.667,0.894,0.918,0.364
live fire,33,81,0,0,16.75,40.75,-0.29,-0.625,0.062,0.556,47,inf,10.41,3.12,1.87,0.844,0.844,0.326,0.247,0.633,0.888,0.881,0.362
live fire,34,81,0,0,17.25,40.75,-0.29,-0.653,0.062,0.583,47,inf,10.29,3.24,5.95,0.838,0.504,0.316,0.247,0.667,0.882,0.526,0.300
live fire,35,81,0,0,17.75,40.75,-0.29,-0.678,0.063,0.583,48,inf,10.17,3.36,5.83,0.832,0.514,0.307,0.253,0.667,0.876,0.536,0.298
live fire,36,81,0,0,18.25,40.75,-0.29,-0.720,0.065,0.528,50,inf,10.05,3.65,5.72,0.817,0.524,0.293,0.263,0.600,0.860,0.546,0.305
live fire,37,81,0,0,18.75,40.75,-0.26,-0.712,0.063,0.417,48,inf,10.17,3.95,5.84,0.803,0.514,0.295,0.253,0.467,0.845,0.536,0.319
live fire,38,81,0,0,19.25,40.75,0.01,-0.458,0.047,0.250,36,inf,10.32,4.28,4.20,0.786,0.650,0.383,0.188,0.267,0.828,0.678,0.380
live fire,40,81,0,0,20.25,40.75,0.10,-0.405,0.031,0.222,24,inf,6.06,2.12,3.58,0.894,0.702,0.402,0.124,0.233,0.941,0.732,0.408
live fire,41,81,0,0,20.75,40.75,0.10,-0.414,0.030,0.222,23,inf,5.94,1.83,3.08,0.909,0.743,0.399,0.118,0.233,0.957,0.776,0.416
live fire,42,81,0,0,21.25,40.75,0.10,-0.435,0.106,0.500,81,inf,5.83,1.62,0.50,0.919,0.958,0.391,0.430,0.567,0.967,1.000,0.462
live fire,43,81,0,0,21.75,40.75,0.10,-0.465,0.106,0.667,81,inf,5.73,1.50,1.00,0.925,0.917,0.381,0.430,0.767,0.974,0.957,0.423
live fire,44,81,0,0,22.25,40.75,0.10,-0.491,0.097,0.750,74,inf,5.83,1.00,1.50,0.950,0.875,0.372,0.392,0.867,1.000,0.913,0.397
live fire,45,81,0,0,22.75,40.75,0.10,-0.514,0.094,0.639,72,inf,5.95,0.50,1.62,0.975,0.865,0.364,0.382,0.733,1.000,0.902,0.411
live fire,46,81,0,0,23.25,40.75,0.10,-0.536,0.099,0.556,76,inf,6.07,0.00,1.51,1.000,0.874,0.356,0.403,0.633,1.000,0.912,0.429
live fire,49,81,0,0,24.75,40.75,0.50,-0.173,0.097,0.500,74,inf,6.67,2.63,1.50,0.869,0.875,0.482,0.392,0.567,0.914,0.913,0.458
live fire,50,81,0,0,25.25,40.75,0.50,-0.177,0.122,0.667,93,inf,6.85,2.75,1.62,0.862,0.865,0.480,0.495,0.767,0.908,0.903,0.445
live fire,51,81,0,0,25.75,40.75,0.50,-0.173,0.124,0.667,95,inf,7.14,3.22,1.83,0.839,0.848,0.482,0.505,0.767,0.883,0.885,0.440
live fire,52,81,0,0,26.25,40.75,0.50,-0.172,0.123,0.667,94,inf,7.46,3.72,2.24,0.814,0.814,0.482,0.500,0.767,0.857,0.849,0.428
live fire,53,81,0,0,26.75,40.75,0.50,-0.172,0.124,0.639,95,inf,7.75,3.91,2.74,0.804,0.772,0.482,0.505,0.733,0.847,0.806,0.426
live fire,54,81,0,0,27.25,40.75,0.50,-0.172,0.124,0.444,95,inf,8.04,4.11,3.24,0.795,0.730,0.482,0.505,0.500,0.837,0.762,0.452
live fire,-12,82,0,0,-5.75,41.25,0.41,0.083,0.215,0.306,164,18.63,15.63,7.11,6.36,0.645,0.470,0.570,0.876,0.333,0.679,0.490,0.506
live fire,-11,82,0,0,-5.25,41.25,0.41,0.122,0.226,0.417,173,18.51,15.51,6.99,6.24,0.651,0.480,0.584,0.925,0.467,0.685,0.501,0.502
live fire,-3,82,0,0,-1.25,41.25,-0.24,-0.330,0.182,0.611,139,15.43,15.43,3.79,4.37,0.811,0.636,0.428,0.742,0.700,0.853,0.663,0.442
live fire,-2,82,0,0,-0.75,41.25,-0.25,-0.362,0.175,0.611,134,15.01,15.01,3.90,4.66,0.805,0.612,0.417,0.715,0.700,0.847,0.639,0.428
live fire,-1,82,0,0,-0.25,41.25,-0.33,-0.448,0.162,0.611,124,14.60,14.60,3.76,4.37,0.812,0.636,0.387,0.661,0.700,0.855,0.664,0.414
live fire,2,82,0,0,1.25,41.25,-0.51,-0.620,0.143,0.556,109,13.70,13.70,3.90,4.54,0.805,0.622,0.327,0.581,0.633,0.847,0.649,0.386
live fire,3,82,0,0,1.75,41.25,-0.52,-0.618,0.139,0.583,106,13.59,13.59,4.11,4.43,0.795,0.631,0.328,0.565,0.667,0.836,0.659,0.377
live fire,4,82,0,0,2.25,41.25,-0.51,-0.609,0.139,0.611,106,13.70,13.70,4.40,4.54,0.780,0.622,0.331,0.565,0.700,0.821,0.649,0.369
live fire,5,82,0,0,2.75,41.25,-0.56,-0.672,0.136,0.583,104,13.91,13.91,4.70,4.75,0.765,0.604,0.309,0.554,0.667,0.805,0.631,0.359
live fire,11,82,0,0,5.75,41.25,0.80,0.682,0.041,0.167,31,6.70,6.70,7.66,1.00,0.665,0.917,0.777,0.161,0.167,0.700,0.957,0.524
live fire,12,82,0,0,6.25,41.25,0.40,0.279,0.045,0.278,34,6.06,6.06,7.02,1.19,0.697,0.901,0.638,0.177,0.300,0.734,0.940,0.470
live fire,31,82,0,0,15.75,41.25,-0.30,-0.517,0.045,0.389,34,inf,10.41,2.62,1.55,0.869,0.871,0.363,0.177,0.433,0.915,0.909,0.399
live fire,32,82,0,0,16.25,41.25,-0.30,-0.546,0.068,0.556,52,inf,10.11,2.50,1.66,0.875,0.862,0.353,0.274,0.633,0.921,0.899,0.385
live fire,33,82,0,0,16.75,41.25,-0.29,-0.572,0.069,0.611,53,inf,9.91,2.62,1.87,0.869,0.844,0.344,0.280,0.700,0.915,0.881,0.369
live fire,34,82,0,0,17.25,41.25,-0.29,-0.591,0.065,0.528,50,inf,9.79,2.74,2.91,0.863,0.758,0.337,0.263,0.600,0.908,0.791,0.364
live fire,35,82,0,0,17.75,41.25,-0.29,-0.627,0.068,0.639,52,inf,9.67,2.95,3.32,0.853,0.723,0.325,0.274,0.733,0.898,0.755,0.335
live fire,36,82,0,0,18.25,41.25,-0.29,-0.657,0.068,0.528,52,inf,9.55,3.24,5.22,0.838,0.565,0.315,0.274,0.600,0.882,0.590,0.324
live fire,37,82,0,0,18.75,41.25,-0.26,-0.658,0.065,0.500,50,inf,9.67,3.54,5.34,0.823,0.555,0.314,0.263,0.567,0.866,0.580,0.322
live fire,38,82,0,0,19.25,41.25,0.01,-0.411,0.067,0.361,51,inf,9.82,3.98,3.89,0.801,0.676,0.400,0.269,0.400,0.843,0.705,0.388
live fire,40,82,0,0,20.25,41.25,0.10,-0.359,0.042,0.278,32,inf,5.56,1.83,3.00,0.909,0.750,0.418,0.167,0.300,0.957,0.783,0.422
live fire,41,82,0,0,20.75,41.25,0.11,-0.358,0.052,0.361,40,inf,5.44,1.41,2.50,0.929,0.792,0.418,0.210,0.400,0.978,0.826,0.427
live fire,42,82,0,0,21.25,41.25,0.11,-0.379,0.105,0.444,80,inf,5.33,1.12,0.50,0.944,0.958,0.411,0.425,0.500,0.994,1.000,0.482
live fire,43,82,0,0,21.75,41.25,0.10,-0.424,0.105,0.611,80,inf,5.23,1.00,1.00,0.950,0.917,0.395,0.425,0.700,1.000,0.957,0.442
live fire,44,82,0,0,22.25,41.25,0.10,-0.455,0.085,0.639,65,inf,5.33,1.12,1.62,0.944,0.865,0.385,0.344,0.733,0.994,0.903,0.408
live fire,45,82,0,0,22.75,41.25,0.10,-0.485,0.089,0.667,68,inf,5.45,0.71,1.12,0.965,0.906,0.374,0.360,0.767,1.000,0.946,0.411
live fire,46,82,0,0,23.25,41.25,0.10,-0.515,0.077,0.417,59,inf,5.57,0.50,1.01,0.975,0.916,0.364,0.312,0.467,1.000,0.956,0.445
live fire,49,82,0,0,24.75,41.25,0.50,-0.159,0.094,0.500,72,inf,6.17,2.76,1.00,0.862,0.917,0.487,0.382,0.567,0.907,0.957,0.462
live fire,50,82,0,0,25.25,41.25,0.50,-0.166,0.107,0.583,82,inf,6.43,2.92,1.12,0.854,0.907,0.484,0.435,0.667,0.899,0.946,0.454
live fire,51,82,0,0,25.75,41.25,0.50,-0.161,0.119,0.667,91,inf,6.84,3.38,1.62,0.831,0.865,0.486,0.484,0.767,0.875,0.903,0.438
live fire,52,82,0,0,26.25,41.25,0.50,-0.162,0.118,0.639,90,inf,7.05,3.87,2.12,0.806,0.823,0.486,0.478,0.733,0.849,0.859,0.430
live fire,53,82,0,0,26.75,41.25,0.50,-0.163,0.122,0.639,93,inf,7.34,4.34,2.62,0.783,0.782,0.485,0.495,0.733,0.824,0.816,0.422
live fire,54,82,0,0,27.25,41.25,0.50,-0.161,0.119,0.472,91,inf,7.63,4.51,3.12,0.775,0.740,0.486,0.484,0.533,0.815,0.772,0.442
live fire,-3,83,0,0,-1.25,41.75,-0.18,-0.233,0.181,0.556,138,15.72,15.72,4.27,4.86,0.787,0.595,0.461,0.737,0.633,0.828,0.621,0.449
live fire,-2,83,0,0,-0.75,41.75,-0.25,-0.325,0.175,0.583,134,15.31,15.31,4.39,5.07,0.780,0.578,0.429,0.715,0.667,0.821,0.603,0.427
live fire,-1,83,0,0,-0.25,41.75,-0.37,-0.460,0.161,0.528,123,14.90,14.90,4.26,4.86,0.787,0.595,0.383,0.656,0.600,0.828,0.621,0.415
live fire,0,83,0,0,0.25,41.75,-0.44,-0.525,0.151,0.583,115,14.61,14.61,4.16,5.44,0.792,0.546,0.360,0.613,0.667,0.834,0.570,0.383
live fire,1,83,0,0,0.75,41.75,-0.51,-0.589,0.148,0.583,113,14.32,14.32,4.28,5.15,0.786,0.571,0.338,0.602,0.667,0.827,0.596,0.377
live fire,2,83,0,0,1.25,41.75,-0.51,-0.590,0.144,0.500,110,14.20,14.20,4.40,5.03,0.780,0.581,0.338,0.586,0.567,0.821,0.606,0.389
live fire,3,83,0,0,1.75,41.75,-0.50,-0.576,0.141,0.556,108,14.09,14.09,4.51,4.93,0.774,0.589,0.343,0.575,0.633,0.815,0.615,0.378
live fire,4,83,0,0,2.25,41.75,-0.57,-0.660,0.139,0.556,106,14.21,14.21,4.82,5.04,0.759,0.580,0.314,0.565,0.633,0.799,0.605,0.363
live fire,14,83,0,0,7.25,41.75,-0.02,-0.159,0.064,0.417,49,5.00,5.00,5.96,2.38,0.750,0.802,0.487,0.258,0.467,0.789,0.836,0.411
live fire,15,83,0,0,7.75,41.75,-0.03,-0.183,0.075,0.472,57,4.79,4.79,5.76,1.12,0.760,0.907,0.478,0.301,0.533,0.800,0.946,0.426
live fire,31,83,0,0,15.75,41.75,-0.30,-0.439,0.046,0.472,35,inf,10.00,2.12,2.04,0.894,0.830,0.390,0.183,0.533,0.941,0.866,0.392
live fire,32,83,0,0,16.25,41.75,-0.30,-0.479,0.071,0.556,54,inf,9.70,2.00,2.15,0.900,0.821,0.376,0.285,0.633,0.947,0.856,0.393
live fire,33,83,0,0,16.75,41.75,-0.30,-0.515,0.069,0.556,53,inf,9.41,2.12,2.28,0.894,0.810,0.364,0.280,0.633,0.941,0.845,0.385
live fire,34,83,0,0,17.25,41.75,-0.29,-0.537,0.072,0.611,55,inf,9.29,2.24,2.57,0.888,0.786,0.356,0.290,0.700,0.935,0.820,0.370
live fire,35,83,0,0,17.75,41.75,-0.29,-0.568,0.071,0.583,54,inf,9.17,2.53,3.27,0.873,0.727,0.345,0.285,0.667,0.919,0.759,0.358
live fire,36,83,0,0,18.25,41.75,-0.29,-0.599,0.073,0.528,56,inf,9.05,2.83,4.72,0.858,0.607,0.335,0.296,0.600,0.904,0.633,0.345
live fire,37,83,0,0,18.75,41.75,-0.26,-0.596,0.073,0.472,56,inf,9.17,3.24,4.84,0.838,0.597,0.336,0.296,0.533,0.882,0.623,0.350
