carte,col,lig,niveau,composante,x,y,z,h_m,v,e,nb_visibles,d_arme_forte_m,d_arme_m,d_objectif_m,d_couvert_m,r_prox,m_prox,h_n,v_n,e_n,r_n,m_n,score
streets,7,23,0,0,3.75,11.75,1.00,-0.363,0.115,0.806,89,11.39,10.02,1.62,1.50,0.919,0.875,0.126,0.586,1.000,0.955,0.530,0.275
streets,8,23,0,0,4.25,11.75,1.00,-0.360,0.123,0.833,95,11.68,10.13,1.12,2.00,0.944,0.833,0.127,0.625,1.000,0.991,0.373,0.267
streets,9,23,0,0,4.75,11.75,1.00,-0.354,0.123,0.806,95,11.98,10.25,0.71,2.50,0.965,0.792,0.131,0.625,1.000,1.000,0.217,0.247
streets,10,23,0,0,5.25,11.75,1.01,-0.331,0.124,0.889,96,12.27,10.55,0.50,2.50,0.975,0.792,0.144,0.632,1.000,1.000,0.217,0.252
streets,11,23,0,0,5.75,11.75,1.01,-0.316,0.124,0.806,96,12.57,10.84,0.71,2.00,0.965,0.833,0.154,0.632,1.000,1.000,0.373,0.278
streets,12,23,0,0,6.25,11.75,1.00,-0.309,0.120,0.750,93,12.98,11.14,1.12,1.50,0.944,0.875,0.158,0.612,0.931,0.991,0.530,0.308
streets,13,23,0,0,6.75,11.75,1.01,-0.281,0.123,0.722,95,13.48,11.55,1.62,1.00,0.919,0.917,0.174,0.625,0.897,0.955,0.687,0.337
streets,14,23,0,0,7.25,11.75,1.02,-0.261,0.119,0.556,92,13.80,11.96,2.12,0.50,0.894,0.958,0.186,0.605,0.690,0.918,0.843,0.384
streets,15,23,0,0,7.75,11.75,1.01,-0.288,0.000,0.000,0,14.21,12.37,2.62,0.00,0.869,1.000,0.170,0.000,0.000,0.882,1.000,0.377
streets,16,23,0,0,8.25,11.75,1.01,-0.280,0.080,0.278,62,14.63,12.78,3.12,0.50,0.844,0.958,0.175,0.408,0.345,0.845,0.843,0.378
streets,21,23,0,2,10.75,11.75,1.20,-0.162,0.000,0.000,0,inf,4.12,3.24,0.00,0.838,1.000,0.245,0.000,0.000,0.836,1.000,0.391
streets,26,23,0,2,13.25,11.75,1.24,-0.185,0.013,0.167,10,inf,1.71,2.62,1.08,0.869,0.910,0.231,0.066,0.207,0.881,0.663,0.327
streets,27,23,0,2,13.75,11.75,1.24,-0.198,0.019,0.222,15,inf,1.50,2.74,0.54,0.863,0.955,0.223,0.099,0.276,0.873,0.831,0.345
streets,-14,24,0,0,-6.75,12.25,2.47,0.623,0.126,0.528,97,14.10,5.25,6.35,2.13,0.682,0.822,0.710,0.638,0.655,0.608,0.331,0.414
streets,-13,24,0,0,-6.25,12.25,2.46,0.632,0.118,0.639,91,13.69,5.36,6.60,2.23,0.670,0.814,0.716,0.599,0.793,0.590,0.301,0.379
streets,-12,24,0,0,-5.75,12.25,1.71,-0.109,0.104,0.583,80,13.16,5.67,6.66,3.04,0.667,0.746,0.276,0.526,0.724,0.586,0.046,0.203
streets,-11,24,0,0,-5.25,12.25,1.70,-0.104,0.095,0.667,73,12.86,5.86,6.27,2.75,0.687,0.771,0.279,0.480,0.828,0.614,0.137,0.199
streets,-10,24,0,0,-4.75,12.25,1.70,-0.085,0.082,0.528,63,12.59,5.64,6.05,2.64,0.698,0.780,0.291,0.414,0.655,0.630,0.174,0.224
streets,-2,24,0,0,-0.75,12.25,1.01,-0.540,0.000,0.000,0,13.28,11.69,8.01,0.00,0.599,1.000,0.021,0.000,0.000,0.486,1.000,0.253
streets,-2,24,1,0,-0.75,12.25,2.70,1.151,0.000,0.000,0,12.20,0.50,1.00,0.00,0.950,1.000,1.000,0.000,0.000,1.000,1.000,0.650
streets,-1,24,0,0,-0.25,12.25,1.01,-0.511,0.017,0.250,13,12.78,11.19,7.51,0.50,0.624,0.958,0.038,0.086,0.310,0.523,0.843,0.213
streets,-1,24,1,0,-0.25,12.25,2.69,1.168,0.157,0.500,121,12.10,1.00,0.50,0.50,0.975,0.958,1.000,0.796,0.621,1.000,0.843,0.693
streets,0,24,0,0,0.25,12.25,1.01,-0.482,0.016,0.194,12,12.67,11.07,6.84,2.31,0.658,0.808,0.055,0.079,0.241,0.573,0.277,0.152
streets,0,24,1,0,0.25,12.25,2.69,1.198,0.168,0.528,130,12.04,1.21,0.00,1.00,1.000,0.917,1.000,0.855,0.655,1.000,0.687,0.676
streets,1,24,0,0,0.75,12.25,2.69,1.230,0.170,0.611,131,12.10,1.62,0.50,1.12,0.975,0.907,1.000,0.862,0.759,1.000,0.650,0.656
streets,2,24,0,0,1.25,12.25,1.01,-0.415,0.000,0.000,0,11.30,9.89,4.12,0.00,0.794,1.000,0.095,0.000,0.000,0.772,1.000,0.333
streets,2,24,1,0,1.25,12.25,2.69,1.259,0.158,0.556,122,12.22,2.12,1.00,1.02,0.950,0.915,1.000,0.803,0.690,1.000,0.680,0.659
streets,3,24,0,0,1.75,12.25,1.02,-0.392,0.000,0.000,0,11.50,9.84,3.62,0.00,0.819,1.000,0.109,0.000,0.000,0.808,1.000,0.344
streets,4,24,0,0,2.25,12.25,1.01,-0.384,0.000,0.000,0,11.77,9.63,3.12,0.00,0.844,1.000,0.113,0.000,0.000,0.845,1.000,0.353
streets,4,24,1,0,2.25,12.25,2.90,1.508,0.000,0.000,0,12.65,3.14,2.02,0.00,0.899,1.000,1.000,0.000,0.000,0.925,1.000,0.635
streets,5,24,0,0,2.75,12.25,1.01,-0.373,0.092,0.500,71,11.65,9.51,2.62,0.50,0.869,0.958,0.120,0.467,0.621,0.882,0.843,0.339
streets,6,24,0,0,3.25,12.25,0.99,-0.388,0.097,0.556,75,11.77,9.40,2.12,1.00,0.894,0.917,0.111,0.493,0.690,0.918,0.687,0.315
streets,7,24,0,0,3.75,12.25,0.99,-0.382,0.114,0.722,88,11.89,9.52,1.62,1.50,0.919,0.875,0.114,0.579,0.897,0.955,0.530,0.286
streets,8,24,0,0,4.25,12.25,1.00,-0.369,0.113,0.722,87,12.09,9.63,1.12,2.00,0.944,0.833,0.122,0.572,0.897,0.991,0.373,0.271
streets,9,24,0,0,4.75,12.25,1.00,-0.353,0.118,0.778,91,12.39,9.84,0.71,2.50,0.965,0.792,0.131,0.599,0.966,1.000,0.217,0.247
streets,10,24,0,0,5.25,12.25,1.01,-0.323,0.114,0.778,88,12.69,10.13,0.50,2.50,0.975,0.792,0.149,0.579,0.966,1.000,0.217,0.248
streets,11,24,0,0,5.75,12.25,1.01,-0.294,0.117,0.806,90,12.98,10.43,0.71,2.00,0.965,0.833,0.166,0.592,1.000,1.000,0.373,0.274
streets,12,24,0,0,6.25,12.25,1.00,-0.291,0.114,0.722,88,13.28,10.84,1.12,1.50,0.944,0.875,0.168,0.579,0.897,0.991,0.530,0.310
streets,13,24,0,0,6.75,12.25,1.01,-0.273,0.117,0.722,90,13.69,11.25,1.62,1.00,0.919,0.917,0.179,0.592,0.897,0.955,0.687,0.332
streets,14,24,0,0,7.25,12.25,1.02,-0.255,0.114,0.556,88,14.10,11.66,2.12,0.50,0.894,0.958,0.190,0.579,0.690,0.918,0.843,0.379
streets,15,24,0,0,7.75,12.25,1.00,-0.274,0.045,0.278,35,14.51,12.08,2.62,0.50,0.869,0.958,0.178,0.230,0.345,0.882,0.843,0.351
streets,16,24,0,0,8.25,12.25,1.01,-0.265,0.000,0.000,0,14.92,12.49,3.12,0.00,0.844,1.000,0.184,0.000,0.000,0.845,1.000,0.374
streets,18,24,0,2,9.25,12.25,1.20,-0.099,0.001,0.028,1,inf,5.50,4.06,0.50,0.797,0.958,0.282,0.007,0.034,0.776,0.843,0.362
streets,19,24,0,2,9.75,12.25,1.20,-0.116,0.000,0.000,0,inf,5.00,3.65,0.00,0.817,1.000,0.272,0.000,0.000,0.806,1.000,0.393
streets,20,24,0,2,10.25,12.25,1.20,-0.133,0.026,0.222,20,inf,4.50,3.24,0.50,0.838,0.958,0.262,0.132,0.276,0.836,0.843,0.357
streets,21,24,0,2,10.75,12.25,1.20,-0.144,0.025,0.278,19,inf,4.00,2.83,0.50,0.859,0.958,0.256,0.125,0.345,0.866,0.843,0.350
streets,22,24,0,2,11.25,12.25,1.20,-0.156,0.023,0.250,18,inf,3.50,2.53,0.71,0.873,0.941,0.248,0.118,0.310,0.888,0.778,0.346
streets,23,24,0,2,11.75,12.25,1.20,-0.167,0.023,0.278,18,inf,3.00,2.24,1.00,0.888,0.917,0.242,0.118,0.345,0.910,0.687,0.329
streets,24,24,0,2,12.25,12.25,1.20,-0.186,0.023,0.278,18,inf,2.50,2.12,1.00,0.894,0.917,0.231,0.118,0.345,0.918,0.687,0.328
streets,25,24,0,2,12.75,12.25,1.20,-0.197,0.025,0.306,19,inf,2.00,2.00,0.71,0.900,0.941,0.224,0.125,0.379,0.927,0.778,0.337
streets,26,24,0,2,13.25,12.25,1.20,-0.215,0.022,0.306,17,inf,1.50,2.12,1.03,0.894,0.914,0.213,0.112,0.379,0.918,0.677,0.315
streets,27,24,0,2,13.75,12.25,1.20,-0.235,0.025,0.306,19,inf,1.00,2.24,1.03,0.888,0.914,0.202,0.125,0.379,0.910,0.677,0.312
streets,28,24,0,2,14.25,12.25,1.20,-0.237,0.023,0.250,18,inf,0.50,2.53,1.15,0.873,0.905,0.200,0.118,0.310,0.888,0.641,0.311
streets,29,24,0,2,14.75,12.25,1.20,-0.234,0.025,0.250,19,inf,0.00,2.83,1.62,0.859,0.865,0.202,0.125,0.310,0.866,0.493,0.286
streets,-14,25,0,0,-6.75,12.75,2.44,0.589,0.110,0.472,85,14.38,5.75,6.85,2.13,0.657,0.823,0.691,0.559,0.586,0.572,0.333,0.395
streets,-13,25,0,0,-6.25,12.75,2.41,0.572,0.106,0.556,82,14.07,5.86,7.06,2.90,0.647,0.758,0.680,0.539,0.690,0.556,0.090,0.333
streets,-12,25,0,0,-5.75,12.75,1.90,0.071,0.100,0.611,77,13.59,6.11,7.00,2.62,0.650,0.782,0.383,0.507,0.759,0.561,0.179,0.241
streets,-11,25,0,0,-5.25,12.75,1.89,0.081,0.087,0.556,67,13.30,6.30,6.71,2.33,0.665,0.806,0.389,0.441,0.690,0.582,0.271,0.259
streets,-10,25,0,0,-4.75,12.75,1.89,0.099,0.066,0.500,51,13.12,6.17,6.58,2.12,0.671,0.823,0.400,0.336,0.621,0.591,0.336,0.263
streets,-2,25,0,0,-0.75,12.75,0.96,-0.620,0.000,0.000,0,13.49,11.90,8.22,0.00,0.589,1.000,0.000,0.000,0.000,0.471,1.000,0.244
streets,-2,25,1,0,-0.75,12.75,2.70,1.124,0.000,0.000,0,12.70,0.00,1.12,0.00,0.944,1.000,1.000,0.000,0.000,0.991,1.000,0.648
streets,-1,25,0,0,-0.25,12.75,0.96,-0.587,0.000,0.000,0,13.29,11.69,8.02,0.00,0.599,1.000,0.000,0.000,0.000,0.486,1.000,0.247
streets,-1,25,1,0,-0.25,12.75,2.69,1.141,0.128,0.333,99,12.60,0.50,0.71,0.50,0.965,0.958,1.000,0.651,0.414,1.000,0.843,0.695
streets,0,25,0,0,0.25,12.75,1.01,-0.508,0.017,0.222,13,13.17,11.57,7.13,2.10,0.643,0.825,0.040,0.086,0.276,0.551,0.341,0.149
streets,0,25,1,0,0.25,12.75,2.69,1.173,0.148,0.417,114,12.54,1.00,0.50,0.50,0.975,0.958,1.000,0.750,0.517,1.000,0.843,0.699
streets,1,25,0,0,0.75,12.75,2.69,1.202,0.152,0.500,117,12.60,1.50,0.71,0.71,0.965,0.941,1.000,0.770,0.621,1.000,0.778,0.678
streets,2,25,0,0,1.25,12.75,1.01,-0.448,0.000,0.000,0,11.80,9.84,4.00,0.00,0.800,1.000,0.075,0.000,0.000,0.780,1.000,0.329
streets,2,25,1,0,1.25,12.75,2.70,1.246,0.144,0.444,111,12.72,2.00,1.12,1.12,0.944,0.907,1.000,0.730,0.552,0.991,0.650,0.659
streets,3,25,0,0,1.75,12.75,1.01,-0.423,0.000,0.000,0,11.91,9.43,3.50,0.00,0.825,1.000,0.090,0.000,0.000,0.817,1.000,0.340
streets,4,25,0,0,2.25,12.75,1.01,-0.410,0.000,0.000,0,12.21,9.13,3.00,0.00,0.850,1.000,0.098,0.000,0.000,0.854,1.000,0.350
streets,5,25,0,0,2.75,12.75,1.01,-0.396,0.089,0.556,69,12.15,9.01,2.50,0.50,0.875,0.958,0.106,0.454,0.690,0.890,0.843,0.324
streets,6,25,0,0,3.25,12.75,0.99,-0.406,0.095,0.611,73,12.27,8.90,2.00,1.00,0.900,0.917,0.100,0.480,0.759,0.927,0.687,0.301
streets,7,25,0,0,3.75,12.75,0.99,-0.395,0.101,0.750,78,12.39,9.02,1.50,1.50,0.925,0.875,0.107,0.513,0.931,0.963,0.530,0.267
streets,8,25,0,0,4.25,12.75,0.99,-0.379,0.109,0.750,84,12.50,9.13,1.00,2.00,0.950,0.833,0.116,0.553,0.931,1.000,0.373,0.262
streets,9,25,0,0,4.75,12.75,1.00,-0.361,0.109,0.806,84,12.80,9.43,0.50,2.50,0.975,0.792,0.127,0.553,1.000,1.000,0.217,0.231
streets,10,25,0,0,5.25,12.75,1.00,-0.334,0.114,0.833,88,13.10,9.72,0.00,2.62,1.000,0.782,0.143,0.579,1.000,1.000,0.180,0.236
streets,11,25,0,0,5.75,12.75,1.00,-0.300,0.111,0.778,86,13.39,10.13,0.50,2.12,0.975,0.823,0.163,0.566,0.966,1.000,0.336,0.268
streets,12,25,0,0,6.25,12.75,1.00,-0.277,0.117,0.806,90,13.69,10.55,1.00,1.62,0.950,0.865,0.177,0.592,1.000,1.000,0.493,0.295
streets,13,25,0,0,6.75,12.75,1.00,-0.261,0.114,0.694,88,13.99,10.96,1.50,1.12,0.925,0.907,0.186,0.579,0.862,0.963,0.650,0.332
streets,14,25,0,0,7.25,12.75,1.01,-0.238,0.111,0.556,86,14.40,11.37,2.00,0.71,0.900,0.941,0.200,0.566,0.690,0.927,0.778,0.372
streets,15,25,0,0,7.75,12.75,1.00,-0.251,0.095,0.500,73,14.81,11.83,2.50,0.50,0.875,0.958,0.192,0.480,0.621,0.890,0.843,0.365
streets,16,25,0,0,8.25,12.75,1.10,-0.149,0.000,0.000,0,15.22,12.32,3.00,0.00,0.850,1.000,0.252,0.000,0.000,0.853,1.000,0.396
streets,18,25,0,2,9.25,12.75,1.20,-0.081,0.003,0.056,2,inf,5.62,3.85,0.50,0.807,0.958,0.293,0.013,0.069,0.791,0.843,0.365
streets,19,25,0,2,9.75,12.75,1.20,-0.090,0.000,0.000,0,inf,5.12,3.35,0.00,0.832,1.000,0.288,0.000,0.000,0.828,1.000,0.402
streets,20,25,0,2,10.25,12.75,1.20,-0.105,0.027,0.361,21,inf,4.62,2.94,0.50,0.853,0.958,0.279,0.138,0.448,0.858,0.843,0.342
streets,21,25,0,2,10.75,12.75,1.20,-0.118,0.026,0.333,20,inf,4.12,2.53,1.00,0.873,0.917,0.271,0.132,0.414,0.888,0.687,0.326
streets,22,25,0,2,11.25,12.75,1.20,-0.134,0.026,0.389,20,inf,3.62,2.12,1.12,0.894,0.907,0.261,0.132,0.483,0.918,0.650,0.313
streets,23,25,0,2,11.75,12.75,1.20,-0.152,0.025,0.389,19,inf,3.12,1.83,1.41,0.909,0.882,0.251,0.125,0.483,0.940,0.557,0.299
streets,24,25,0,2,12.25,12.75,1.20,-0.174,0.025,0.417,19,inf,2.62,1.62,1.41,0.919,0.882,0.238,0.125,0.517,0.955,0.557,0.293
streets,25,25,0,2,12.75,12.75,1.20,-0.185,0.025,0.417,19,inf,2.12,1.50,1.12,0.925,0.907,0.231,0.125,0.517,0.963,0.649,0.307
streets,26,25,0,2,13.25,12.75,1.20,-0.204,0.025,0.417,19,inf,1.62,1.62,1.53,0.919,0.872,0.220,0.125,0.517,0.955,0.520,0.282
streets,27,25,0,2,13.75,12.75,1.20,-0.218,0.025,0.333,19,inf,1.12,1.83,1.53,0.909,0.872,0.212,0.125,0.414,0.940,0.520,0.292
streets,28,25,0,2,14.25,12.75,1.20,-0.217,0.026,0.361,20,inf,0.71,2.12,1.41,0.894,0.882,0.212,0.132,0.448,0.918,0.557,0.290
streets,29,25,0,2,14.75,12.75,1.20,-0.215,0.025,0.306,19,inf,0.50,2.53,1.62,0.873,0.865,0.213,0.125,0.379,0.888,0.493,0.284
streets,-14,26,0,0,-6.75,13.25,1.91,0.060,0.091,0.444,70,14.58,6.39,7.50,2.00,0.625,0.833,0.376,0.461,0.552,0.524,0.373,0.283
streets,-13,26,0,0,-6.25,13.25,1.89,0.040,0.105,0.472,81,14.29,6.51,7.61,2.50,0.619,0.792,0.364,0.533,0.586,0.516,0.217,0.264
streets,-12,26,0,0,-5.75,13.25,1.89,0.049,0.092,0.528,71,13.99,6.61,7.40,2.33,0.630,0.806,0.370,0.467,0.655,0.531,0.271,0.253
streets,-11,26,0,0,-5.25,13.25,1.90,0.072,0.078,0.556,60,13.72,6.77,7.18,1.91,0.641,0.840,0.384,0.395,0.690,0.547,0.400,0.260
streets,-10,26,0,0,-4.75,13.25,1.89,0.081,0.069,0.472,53,13.60,6.65,7.07,1.62,0.647,0.865,0.389,0.349,0.586,0.556,0.493,0.284
streets,-2,26,0,0,-0.75,13.25,0.96,-0.648,0.000,0.000,0,13.90,12.31,8.63,0.00,0.568,1.000,0.000,0.000,0.000,0.441,1.000,0.238
streets,-1,26,0,0,-0.25,13.25,0.96,-0.614,0.000,0.000,0,13.79,12.19,8.52,0.00,0.574,1.000,0.000,0.000,0.000,0.450,1.000,0.240
streets,-1,26,1,0,-0.25,13.25,2.69,1.113,0.003,0.028,2,13.10,1.00,1.12,0.50,0.944,0.958,1.000,0.013,0.034,0.991,0.843,0.622
streets,0,26,0,0,0.25,13.25,1.01,-0.532,0.012,0.167,9,13.67,12.07,7.63,2.10,0.618,0.825,0.025,0.059,0.207,0.514,0.341,0.143
streets,0,26,1,0,0.25,13.25,2.69,1.143,0.001,0.028,1,13.04,1.12,1.00,0.50,0.950,0.958,1.000,0.007,0.034,1.000,0.843,0.623
streets,2,26,0,0,1.25,13.25,1.01,-0.478,0.000,0.000,0,12.30,9.63,4.12,0.00,0.794,1.000,0.058,0.000,0.000,0.772,1.000,0.322
streets,3,26,0,0,1.75,13.25,1.01,-0.450,0.000,0.000,0,12.41,9.13,3.62,0.00,0.819,1.000,0.074,0.000,0.000,0.808,1.000,0.334
streets,4,26,0,0,2.25,13.25,1.01,-0.436,0.000,0.000,0,12.62,8.72,3.12,0.00,0.844,1.000,0.082,0.000,0.000,0.845,1.000,0.344
streets,4,26,1,0,2.25,13.25,2.95,1.503,0.000,0.000,0,13.65,3.56,2.44,0.00,0.878,1.000,1.000,0.000,0.000,0.895,1.000,0.629
streets,5,26,0,0,2.75,13.25,1.01,-0.420,0.088,0.528,68,12.65,8.51,2.62,0.50,0.869,0.958,0.092,0.447,0.655,0.882,0.843,0.322
streets,6,26,0,0,3.25,13.25,0.99,-0.429,0.093,0.556,72,12.77,8.40,2.12,1.00,0.894,0.917,0.086,0.474,0.690,0.918,0.687,0.304
streets,7,26,0,0,3.75,13.25,0.99,-0.415,0.097,0.694,75,12.89,8.52,1.62,1.50,0.919,0.875,0.095,0.493,0.862,0.955,0.530,0.268
streets,8,26,0,0,4.25,13.25,0.99,-0.399,0.101,0.722,78,13.00,8.72,1.12,2.00,0.944,0.833,0.104,0.513,0.897,0.991,0.373,0.254
streets,9,26,0,0,4.75,13.25,0.99,-0.380,0.108,0.750,83,13.21,9.02,0.71,2.50,0.965,0.792,0.116,0.546,0.931,1.000,0.217,0.237
streets,10,26,0,0,5.25,13.25,0.99,-0.346,0.102,0.778,79,13.51,9.43,0.50,2.74,0.975,0.772,0.136,0.520,0.966,1.000,0.143,0.221
streets,11,26,0,0,5.75,13.25,0.99,-0.318,0.108,0.806,83,13.80,9.84,0.71,2.24,0.965,0.814,0.152,0.546,1.000,1.000,0.299,0.250
streets,12,26,0,0,6.25,13.25,0.99,-0.285,0.111,0.778,86,14.10,10.25,1.12,1.83,0.944,0.848,0.172,0.566,0.966,0.991,0.428,0.282
streets,13,26,0,0,6.75,13.25,0.99,-0.264,0.114,0.750,88,14.40,10.71,1.62,1.41,0.919,0.882,0.184,0.579,0.931,0.955,0.557,0.306
streets,14,26,0,0,7.25,13.25,1.00,-0.241,0.111,0.583,86,14.69,11.20,2.12,1.00,0.894,0.917,0.198,0.566,0.724,0.918,0.686,0.351
streets,15,26,0,0,7.75,13.25,1.00,-0.241,0.100,0.528,77,15.10,11.62,2.62,0.50,0.869,0.958,0.198,0.507,0.655,0.882,0.843,0.365
streets,16,26,0,0,8.25,13.25,1.04,-0.207,0.000,0.000,0,15.51,12.03,3.12,0.00,0.844,1.000,0.218,0.000,0.000,0.845,1.000,0.384
streets,18,26,0,2,9.25,13.25,1.20,-0.066,0.001,0.028,1,inf,5.74,3.74,0.50,0.813,0.958,0.302,0.007,0.034,0.800,0.843,0.373
streets,19,26,0,2,9.75,13.25,1.20,-0.078,0.000,0.000,0,inf,5.24,3.24,0.00,0.838,1.000,0.295,0.000,0.000,0.836,1.000,0.406
streets,20,26,0,2,10.25,13.25,1.20,-0.091,0.023,0.306,18,inf,4.74,2.74,0.50,0.863,0.958,0.287,0.118,0.379,0.873,0.843,0.354
streets,21,26,0,2,10.75,13.25,1.20,-0.105,0.026,0.389,20,inf,4.24,2.24,1.00,0.888,0.917,0.279,0.132,0.483,0.910,0.687,0.322
streets,22,26,0,2,11.25,13.25,1.20,-0.119,0.025,0.361,19,inf,3.74,1.83,1.50,0.909,0.875,0.270,0.125,0.448,0.940,0.530,0.306
streets,23,26,0,2,11.75,13.25,1.20,-0.136,0.026,0.417,20,inf,3.24,1.41,1.83,0.929,0.848,0.260,0.132,0.517,0.970,0.428,0.285
streets,24,26,0,2,12.25,13.25,1.20,-0.154,0.025,0.417,19,inf,2.74,1.12,1.83,0.944,0.848,0.250,0.125,0.517,0.991,0.428,0.285
streets,25,26,0,2,12.75,13.25,1.20,-0.170,0.025,0.417,19,inf,2.24,1.00,1.62,0.950,0.865,0.240,0.125,0.517,1.000,0.493,0.293
streets,26,26,0,2,13.25,13.25,1.20,-0.185,0.023,0.389,18,inf,1.83,1.12,1.41,0.944,0.882,0.231,0.118,0.483,0.991,0.557,0.302
streets,27,26,0,2,13.75,13.25,1.20,-0.196,0.023,0.361,18,inf,1.41,1.41,1.12,0.929,0.907,0.225,0.118,0.448,0.970,0.650,0.315
streets,28,26,0,2,14.25,13.25,1.20,-0.191,0.022,0.306,17,inf,1.12,1.83,1.00,0.909,0.917,0.228,0.112,0.379,0.940,0.687,0.325
streets,29,26,0,2,14.75,13.25,1.20,-0.186,0.025,0.333,19,inf,1.00,2.24,1.12,0.888,0.907,0.231,0.125,0.414,0.910,0.650,0.312
streets,-14,27,0,0,-6.75,13.75,1.91,0.044,0.083,0.417,64,14.99,6.88,7.98,2.12,0.601,0.823,0.367,0.421,0.517,0.489,0.336,0.265
streets,-13,27,0,0,-6.25,13.75,1.89,0.026,0.101,0.472,78,14.70,6.99,8.10,2.00,0.595,0.833,0.357,0.513,0.586,0.480,0.373,0.274
streets,-12,27,0,0,-5.75,13.75,1.89,0.036,0.091,0.472,70,14.42,7.10,7.82,2.12,0.609,0.823,0.362,0.461,0.586,0.500,0.336,0.263
streets,-11,27,0,0,-5.25,13.75,1.90,0.061,0.078,0.500,60,14.22,7.23,7.68,1.62,0.616,0.865,0.377,0.395,0.621,0.511,0.493,0.275
streets,-10,27,0,0,-4.75,13.75,1.89,0.056,0.073,0.500,56,14.10,7.15,7.57,1.21,0.622,0.899,0.374,0.368,0.621,0.519,0.622,0.290
streets,-9,27,0,0,-4.25,13.75,1.91,0.084,0.065,0.389,50,14.24,7.29,7.70,1.00,0.615,0.917,0.391,0.329,0.483,0.509,0.686,0.315
streets,-2,27,0,0,-0.75,13.75,2.70,1.062,0.012,0.139,9,13.81,1.71,1.83,0.71,0.909,0.941,0.971,0.059,0.172,0.940,0.778,0.582
streets,-1,27,0,0,-0.25,13.75,2.70,1.095,0.009,0.139,7,13.60,1.50,1.62,0.50,0.919,0.958,0.990,0.046,0.172,0.955,0.843,0.598
streets,0,27,0,0,0.25,13.75,2.70,1.123,0.010,0.111,8,13.54,1.62,1.50,0.50,0.925,0.958,1.000,0.053,0.138,0.963,0.843,0.609
streets,4,27,0,0,2.25,13.75,1.01,-0.462,0.022,0.139,17,13.12,8.31,3.24,0.50,0.838,0.958,0.067,0.112,0.172,0.836,0.843,0.310
streets,5,27,0,0,2.75,13.75,1.01,-0.446,0.088,0.556,68,13.15,8.01,2.74,0.50,0.863,0.958,0.076,0.447,0.690,0.873,0.843,0.310
streets,6,27,0,0,3.25,13.75,1.00,-0.442,0.097,0.639,75,13.27,7.90,2.24,1.00,0.888,0.917,0.079,0.493,0.793,0.909,0.687,0.288
streets,7,27,0,0,3.75,13.75,1.00,-0.427,0.098,0.750,76,13.39,8.02,1.83,1.50,0.909,0.875,0.088,0.500,0.931,0.940,0.530,0.254
streets,8,27,0,0,4.25,13.75,1.00,-0.408,0.102,0.778,79,13.50,8.31,1.41,2.00,0.929,0.833,0.099,0.520,0.966,0.970,0.373,0.239
streets,9,27,0,0,4.75,13.75,1.02,-0.369,0.106,0.861,82,13.62,8.72,1.12,2.50,0.944,0.792,0.122,0.539,1.000,0.991,0.217,0.225
streets,10,27,0,0,5.25,13.75,1.00,-0.356,0.108,0.778,83,13.92,9.13,1.00,2.94,0.950,0.755,0.130,0.546,0.966,1.000,0.078,0.215
streets,11,27,0,0,5.75,13.75,1.00,-0.317,0.104,0.806,80,14.21,9.59,1.12,2.53,0.944,0.789,0.153,0.526,1.000,0.991,0.207,0.230
streets,12,27,0,0,6.25,13.75,1.00,-0.280,0.114,0.833,88,14.51,10.08,1.41,2.12,0.929,0.823,0.175,0.579,1.000,0.970,0.336,0.263
streets,13,27,0,0,6.75,13.75,1.00,-0.254,0.111,0.722,86,14.81,10.51,1.83,1.62,0.909,0.865,0.190,0.566,0.897,0.940,0.493,0.298
streets,14,27,0,0,7.25,13.75,1.00,-0.244,0.114,0.611,88,15.10,10.91,2.24,1.12,0.888,0.907,0.196,0.579,0.759,0.909,0.650,0.340
streets,15,27,0,0,7.75,13.75,0.99,-0.257,0.105,0.556,81,15.40,11.41,2.74,0.71,0.863,0.941,0.188,0.533,0.690,0.873,0.778,0.351
streets,20,27,0,2,10.25,13.75,1.20,-0.082,0.022,0.250,17,inf,4.85,2.62,1.00,0.869,0.917,0.292,0.112,0.310,0.882,0.687,0.343
streets,21,27,0,2,10.75,13.75,1.20,-0.093,0.025,0.361,19,inf,4.35,2.12,1.21,0.894,0.899,0.286,0.125,0.448,0.918,0.622,0.320
streets,22,27,0,2,11.25,13.75,1.20,-0.105,0.022,0.333,17,inf,3.85,1.62,1.62,0.919,0.865,0.279,0.112,0.414,0.955,0.493,0.309
streets,23,27,0,2,11.75,13.75,1.19,-0.119,0.023,0.306,18,inf,3.35,1.12,1.94,0.944,0.838,0.270,0.118,0.379,0.991,0.391,0.305
streets,24,27,0,2,12.25,13.75,1.19,-0.132,0.023,0.389,18,inf,2.94,0.71,1.65,0.965,0.863,0.263,0.118,0.483,1.000,0.484,0.303
streets,25,27,0,2,12.75,13.75,1.19,-0.147,0.025,0.361,19,inf,2.53,0.50,1.53,0.975,0.873,0.254,0.125,0.448,1.000,0.521,0.312
streets,26,27,0,2,13.25,13.75,1.19,-0.154,0.022,0.361,17,inf,2.12,0.71,1.21,0.965,0.899,0.249,0.112,0.448,1.000,0.622,0.323
streets,27,27,0,2,13.75,13.75,1.19,-0.165,0.018,0.278,14,inf,1.83,1.12,0.71,0.944,0.941,0.243,0.092,0.345,0.991,0.778,0.355
