carte;volumeIndex;string_id;nom_conception;en;fr;source;tronque;nom_brut;a_forme;x;y;z
sgh_crystalcaves;25;0x1DF08620;switch back;Switch Back;Échangeur arrière;jeu;non;named location switch back;oui;-75.202;24.349;20.549
sgh_crystalcaves;26;0x832DBB57;back tunnel;Back Tunnel;Tunnel arrière;jeu;non;named location back tunnel;oui;-67.817;36.438;19.061
sgh_crystalcaves;27;0x832DBB57;back tunnel;Back Tunnel;Tunnel arrière;jeu;non;named location back tunnel;oui;-72.545;42.492;17.433
sgh_crystalcaves;28;0x1371697A;under cat walk;Under Cat Walk;Sous la passerelle;jeu;non;named location under cat walk;oui;-80.32;38.434;15.361
sgh_crystalcaves;29;0xFC1B9C3B;blamite jump;Blamite Jump;Saut de blamite;jeu;non;named location blamite jump;oui;-91.792;1.24;18.336
sgh_crystalcaves;30;0x94370955;back blamite;Back Blamite;Blamite sèche;jeu;non;named location back blamite;oui;-98.188;5.427;18.395
sgh_crystalcaves;31;0x1C893F2D;low track;Low Track;Voie basse;jeu;non;named location low track;oui;-94.225;8.344;17.535
sgh_crystalcaves;32;0x1006DAC3;mosh pit;Mosh Pit;Pogo;jeu;non;named location mosh pit;oui;-92.634;17.261;19.632
sgh_crystalcaves;33;0x1576F2F5;silo ledge;Silo Ledge;Corniche de silo;jeu;non;named location silo ledge;oui;-90.559;20.402;20.875
sgh_crystalcaves;34;0xAEBC9D42;track tunnel;Track Tunnel;Tunnel à voie;jeu;non;named location track tunnel;oui;-81.765;7.777;19.153
sgh_crystalcaves;35;0x0A1EAD79;thats pretty nea;Thats Pretty Neat!;C’est plutôt chouette !;jeu;oui;named location thats pretty nea;oui;-89.173;8.198;14.243
sgh_crystalcaves;36;0xFDDCEA3E;haha get wrecked;Ha Ha Get Wrecked!;Ha ha, dans ta tronche !;jeu;non;named location haha get wrecked;oui;-89.173;8.198;9.443
sgh_crystalcaves;37;0x6EC30761;pocket;Pocket;Poche;jeu;non;named location pocket;oui;-98.204;13.751;19.166
sgh_interlock;53;0x79114C5C;house;House;Maison;jeu;non;named location house;oui;23.7;39.0;2.0
sgh_interlock;54;0x79114C5C;house;House;Maison;jeu;non;named location house;non;23.6;31.8;1.5
sgh_interlock;55;0xAA6C8944;house elbow;House Elbow;Coude de maison;jeu;non;named location house elbow;oui;22.8;27.8;1.1
sgh_interlock;56;0xEDF5FC09;storage;Storage;Réserve;jeu;non;named location storage;oui;27.25;27.6;1.7
sgh_interlock;57;0x57A9E8DD;yard;Yard;Cour;jeu;non;named location yard;oui;15.4;26.2;0.9
sgh_interlock;58;0xF1249B80;green bend;Green Bend;Virage vert;jeu;non;named location green bend;oui;16.6;17.5;0.3
sgh_interlock;59;0xE3561DA4;green building;Green Building;Bâtiment vert;jeu;non;named location green building;oui;13.469;21.187;-0.1
sgh_interlock;60;0xE3561DA4;green building;Green Building;Bâtiment vert;jeu;non;named location green building;oui;11.0;21.7;1.0
sgh_interlock;61;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;1.5;24.9;2.009
sgh_interlock;62;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;0.723;22.6;0.7
sgh_interlock;63;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;-5.7;30.2;1.9
sgh_interlock;64;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;-5.7;30.2;4.3
sgh_interlock;65;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;-8.9;30.2;4.3
sgh_interlock;66;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;-6.8;26.5;3.2
sgh_interlock;67;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;non;-5.361;27.0;3.014
sgh_interlock;68;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;non;-4.767;26.8;5.867
sgh_interlock;69;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;non;-8.417;28.88;4.07
sgh_interlock;70;0x113CEB4E;brutes;Brutes;Brutes;jeu;non;named location brutes;oui;-1.3;40.8;1.3
sgh_interlock;71;0x7FCFB093;tunnel;Tunnel;Tunnel;jeu;non;named location tunnel;oui;7.0;34.6;-0.1
sgh_interlock;72;0xE8963B1D;hallway;Hallway;Couloir;jeu;non;named location hallway;oui;7.8;32.1;2.5
sgh_interlock;73;0x0271869D;turbine;Turbine;Turbine;jeu;non;named location turbine;oui;7.2;46.6;1.2
sgh_interlock;74;0xD5EC0B05;platform;Platform;Plateforme;jeu;non;named location platform;oui;3.3;38.3;2.0
sgh_interlock;75;0x979F39E1;grad board;Grad Board;Tableau grad;jeu;non;named location grad board;oui;17.2;42.3;0.5
sgh_interlock;76;0x0A99F6A7;house window;House Window;Fenêtre de maison;jeu;non;named location house window;oui;20.5;46.1;1.7
sgh_interlock;77;0xFA62B65D;overlook;Overlook;Promontoire;jeu;non;named location overlook;oui;15.3;38.1;2.4
sgh_interlock;78;0x57A9E8DD;yard;Yard;Cour;jeu;non;named location yard;oui;6.1;26.1;1.1
sgh_interlock;79;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-3.6;23.2;0.1
sgh_interlock;80;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-8.9;33.1;1.6
sgh_interlock;81;0x79114C5C;house;House;Maison;jeu;non;named location house;oui;21.9;42.3;0.7
sgh_interlock;82;0x7FCFB093;tunnel;Tunnel;Tunnel;jeu;non;named location tunnel;oui;15.7;32.7;0.2
sgh_interlock;83;0x7FCFB093;tunnel;Tunnel;Tunnel;jeu;non;named location tunnel;oui;4.2;34.3;-0.2
sgh_interlock;84;0xE8963B1D;hallway;Hallway;Couloir;jeu;non;named location hallway;oui;6.8;33.706;1.9
sgh_interlock;85;0xD5EC0B05;platform;Platform;Plateforme;jeu;non;named location platform;oui;3.1;34.4;2.4
sgh_interlock;86;0xD5EC0B05;platform;Platform;Plateforme;jeu;non;named location platform;non;2.95;35.999;1.8
sgh_interlock;87;0xEEBAD262;tower;Tower;Tour;jeu;non;named location tower;oui;-3.0;30.2;2.6
sgh_interlock;88;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;oui;2.0;18.5;2.5
sgh_interlock;89;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;oui;3.6;19.9;2.8
sgh_interlock;90;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;non;2.3;20.2;3.45
sgh_interlock;91;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;non;4.0;18.5;3.5
sgh_interlock;92;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;oui;6.2;17.4;1.0
sgh_interlock;93;0x57A9E8DD;yard;Yard;Cour;jeu;non;named location yard;oui;13.6;27.3;1.5
sgh_interlock;94;0xF1249B80;green bend;Green Bend;Virage vert;jeu;non;named location green bend;oui;10.2;16.2;0.4
sgh_interlock;95;0xDD28A839;landing pad;Landing Pad;Aire d'atterrissage;jeu;non;named location landing pad;oui;74.742;80.855;0.3
sgh_interlock;96;0xDD28A839;landing pad;Landing Pad;Aire d'atterrissage;jeu;non;named location landing pad;oui;54.081;79.698;2.27
sgh_interlock;97;0x95321674;lobby;Lobby;Accueil;jeu;non;named location lobby;oui;40.49;94.618;4.095
sgh_interlock;98;0xB4CAB331;ai lab;AI Lab;Labo IA;jeu;non;named location ai lab;oui;19.669;98.079;4.02
sgh_interlock;99;0xB4CAB331;ai lab;AI Lab;Labo IA;jeu;non;named location ai lab;oui;27.329;96.96;5.236
sgh_interlock;100;0xDA6F0312;locker room;Locker Room;Vestiaire;jeu;non;named location locker room;oui;4.368;93.896;0.504
sgh_interlock;101;0x898B1F86;movement course;Movement Course;Trajectoire de déplacement;jeu;non;named location movement course;oui;16.61;77.822;2.516
sgh_interlock;102;0x898B1F86;movement course;Movement Course;Trajectoire de déplacement;jeu;non;named location movement course;oui;30.358;80.463;0.509
sgh_interlock;103;0xE8963B1D;hallway;Hallway;Couloir;jeu;non;named location hallway;oui;33.035;72.761;2.7
sgh_interlock;104;0xE8963B1D;hallway;Hallway;Couloir;jeu;non;named location hallway;non;49.38;71.582;2.801
sgh_interlock;105;0x24473E5A;armory;Armory;Armurerie;jeu;non;named location armory;oui;52.82;66.253;0.503
sgh_interlock;106;0x85F88730;weapon range;Weapon Range;Polygone de tir;jeu;non;named location weapon range;oui;39.4;47.367;0.501
sgh_interlock;107;0xE8963B1D;hallway;Hallway;Couloir;jeu;non;named location hallway;oui;33.532;42.494;0.5
sgh_interlock;108;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-3.6;23.2;2.1
sgh_interlock;109;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-8.9;33.1;4.8
sgh_interlock;110;0xCECE31C8;nest;Nest;Nid;jeu;non;named location nest;oui;1.5;20.937;2.007
sgh_interlock;111;0x57A9E8DD;yard;Yard;Cour;jeu;non;named location yard;oui;2.31;22.6;0.7
sgh_interlock;112;0x95321674;lobby;Lobby;Accueil;jeu;non;named location lobby;oui;29.314;83.851;1.506
sgh_interlock;113;0x95321674;lobby;Lobby;Accueil;jeu;non;named location lobby;oui;29.314;85.751;1.506
sgh_interlock;114;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-8.0;29.2;2.3
sgh_interlock;115;0x4C2A0485;canal;Canal;Canal;jeu;non;named location canal;oui;-3.6;23.2;1.1
sgh_streets;22;0x08054638;officer georges ;Officer George's Desk;Bureau de l'officier George;jeu;oui;named location officer georges ;oui;11.7;11.2;1.7
sgh_streets;23;0x31520A67;station inside;Station Inside;Poste de police (intérieur);jeu;non;named location station inside;oui;13.7;12.2;1.7
sgh_streets;24;0x75149706;subway;Subway;Métro;jeu;non;named location subway;oui;0.0;-13.2;0.8
sgh_streets;25;0x1A8F95F6;station square;Station Square;Place du poste de police;jeu;non;named location station square;oui;6.1;13.0;1.8
sgh_streets;26;0xF5F5D03D;station tower2;Station Tower 2;Tour du poste de police 2;jeu;non;named location station tower2;oui;-0.3;12.3;3.2
sgh_streets;27;0xF5F5D03D;station tower2;Station Tower 2;Tour du poste de police 2;jeu;non;named location station tower2;oui;0.1;14.7;3.0
sgh_streets;28;0xF5F5D03D;station tower2;Station Tower 2;Tour du poste de police 2;jeu;non;named location station tower2;oui;-1.9;11.4;3.0
sgh_streets;29;0xCDA9E201;station tower1;Station Tower 1;Tour du poste de police 1;jeu;non;named location station tower1;oui;1.3;11.8;1.7
sgh_streets;30;0x62982FF2;commercial distr;Commercial District;Quartier commerçant;jeu;oui;named location commercial distr;oui;-8.8;3.2;3.0
sgh_streets;31;0x0350A56A;commercial alley;Commercial Alley;Rue commerçante;jeu;non;named location commercial alley;oui;-4.2;15.7;3.3
sgh_streets;32;0x62982FF2;commercial distr;Commercial District;Quartier commerçant;jeu;oui;named location commercial distr;oui;-7.1;8.7;3.0
sgh_streets;33;0x936AD79A;cafe;Cafe;Café;jeu;non;named location cafe;oui;-10.9;9.0;3.2
sgh_streets;34;0x5117486F;main street;Main Street;Grande rue;jeu;non;named location main street;oui;0.0;3.1;1.3
sgh_streets;35;0x83D91929;main street alle;Main Street Alley;Allée de la grande rue;jeu;oui;named location main street alle;oui;-3.8;3.9;1.7
sgh_streets;36;0x8348F5D6;plaza;Plaza;Plaza;jeu;non;named location plaza;oui;0.0;-4.9;1.3
sgh_streets;37;0x640B2652;oscars house;Oscar's House;Maison d'Oscar;jeu;non;named location oscars house;oui;4.9;-10.0;0.9
sgh_streets;38;0xF8DDAB0C;subway balcony;Subway Balcony;Balcon du métro;jeu;non;named location subway balcony;oui;-1.7;-10.4;3.0
sgh_streets;39;0xA87C0135;subway nest;Subway Nest;Planque du métro;jeu;non;named location subway nest;oui;0.2;-7.8;3.1
sgh_streets;40;0xB7D4604C;subway stairs;Subway Stairs;Escaliers du métro;jeu;non;named location subway stairs;oui;-5.3;-5.4;1.5
sgh_streets;41;0xD6F189E0;subway bend;Subway Bend;Virage de métro;jeu;non;named location subway bend;oui;-5.5;-11.0;3.0
sgh_streets;42;0x985956E8;arc street bend;Arc Street Bend;Virage rue courbée;jeu;non;named location arc street bend;oui;4.8;-15.5;3.0
sgh_streets;43;0x985956E8;arc street bend;Arc Street Bend;Virage rue courbée;jeu;non;named location arc street bend;oui;5.2;-12.3;2.8
sgh_streets;44;0x53650488;arc street;Arc Street;Rue courbée;jeu;non;named location arc street;oui;8.5;-11.2;2.3
sgh_streets;45;0x7EE20AFA;arc street hallw;Arc Street Hallway;Couloir rue courbée;jeu;oui;named location arc street hallw;oui;15.0;-9.1;2.9
sgh_streets;46;0xA8B6F96B;old town;Old Town;Vieille ville;jeu;non;named location old town;oui;11.0;-0.3;3.1
sgh_streets;47;0x219C937A;old town bar;Old Town Bar;Bar de vieille ville;jeu;non;named location old town bar;oui;15.6;-0.2;3.3
sgh_streets;48;0xD1C88F8D;station balcony;Station Balcony;Balcon du poste de police;jeu;non;named location station balcony;oui;8.1;10.3;4.6
sgh_streets;49;0xAD65575C;old town stairs;Old Town Stairs;Escaliers de vieille ville;jeu;non;named location old town stairs;oui;8.3;8.7;2.4
sgh_streets;50;0xEC3DBFA5;old town alley;Old Town Alley;Rue de vieille ville;jeu;non;named location old town alley;oui;5.3;6.1;3.1
sgh_streets;51;0x89C47537;plaza stairs;Plaza Stairs;Escaliers de la place;jeu;non;named location plaza stairs;oui;6.1;-2.7;2.8
sgh_streets;52;0x89C47537;plaza stairs;Plaza Stairs;Escaliers de la place;jeu;non;named location plaza stairs;oui;7.7;-2.7;1.1
sgh_streets;53;0x54F76157;west alley;West Alley;Allée ouest;jeu;non;named location west alley;oui;-12.7;3.6;2.4
sgh_streets;54;0x5C437F4C;east alley;East Alley;Allée est;jeu;non;named location east alley;oui;26.683;9.11;3.4
va_behemoth;0;0xA6EF850C;east tunnel;East Tunnel;Tunnel est;jeu;non;named location east tunnel;oui;-130.394;53.207;6.144
va_behemoth;1;0x8E5E0D31;northwest rocks;Northwest Rocks;Rochers nord-ouest;jeu;non;named location northwest rocks;oui;-108.694;38.407;10.227
va_behemoth;2;0x555CA63B;top mid;Top Mid;Milieu haut;jeu;non;named location top mid;oui;-123.894;53.768;7.827
va_behemoth;3;0x630F9736;east tower;East Tower;Tour est;jeu;non;named location east tower;oui;-139.994;53.664;10.827
va_behemoth;4;0x2F632C53;pit;Pit;Fosse;jeu;non;named location pit;oui;-117.194;53.664;6.527
va_behemoth;5;0x2F632C53;pit;Pit;Fosse;jeu;non;named location pit;oui;-130.425;53.764;6.527
va_behemoth;6;0x52AA091A;bottom mid;Bottom Mid;Milieu bas;jeu;non;named location bottom mid;oui;-123.894;53.768;4.627
va_behemoth;7;0x2F632C53;pit;Pit;Fosse;jeu;non;named location pit;oui;-123.894;53.768;0.127
va_behemoth;8;0xB2775A39;west tunnel;West Tunnel;Tunnel ouest;jeu;non;named location west tunnel;oui;-117.208;53.207;6.144
va_behemoth;9;0x317190AD;south catwalk;South Catwalk;Passerelle sud;jeu;non;named location south catwalk;oui;-123.806;73.469;9.75
va_behemoth;10;0x5C7AF9D4;north catwalk;North Catwalk;Passerelle nord;jeu;non;named location north catwalk;oui;-123.806;33.983;9.75
va_behemoth;11;0xFDEDC0C4;north edge;North Edge;Côté nord;jeu;non;named location north edge;oui;-123.902;15.116;10.311
va_behemoth;12;0x3EA9803B;east edge;East Edge;Côté est;jeu;non;named location east edge;oui;-151.747;53.694;10.311
va_behemoth;13;0x90B5BB6E;southwest rocks;Southwest Rocks;Rochers sud-ouest;jeu;non;named location southwest rocks;oui;-108.094;68.807;10.227
va_behemoth;14;0xEF98E4B7;southeast garden;Southeast Garden;Jardin sud-est;jeu;non;named location southeast garden;oui;-138.494;68.807;10.227
va_behemoth;15;0xFAD97A46;northeast garden;Northeast Garden;Jardin nord-est;jeu;non;named location northeast garden;oui;-137.794;42.107;10.227
va_behemoth;16;0xA9E7B33C;south basement;South Basement;Sous-sol sud;jeu;non;named location south basement;oui;-123.594;73.307;4.229
va_behemoth;17;0x91A9216E;north basement;North Basement;Sous-sol nord;jeu;non;named location north basement;oui;-124.03;34.407;4.076
va_behemoth;18;0xEFF359A0;north base;North Base;Base nord;jeu;non;named location north base;oui;-123.594;34.407;10.529
va_behemoth;19;0x3047ADB9;south lift;South Landing;Parvis sud;jeu;non;named location south lift;oui;-123.777;61.369;10.55
va_behemoth;20;0x3C7CBAB9;north lift;North Landing;Parvis nord;jeu;non;named location north lift;oui;-123.777;45.986;10.55
va_behemoth;21;0xEFF359A0;north base;North Base;Base nord;jeu;non;named location north base;oui;-123.806;43.177;8.524
va_behemoth;22;0xF6EB6E82;south base;South Base;Base sud;jeu;non;named location south base;oui;-123.806;64.212;8.524
va_behemoth;23;0xF6EB6E82;south base;South Base;Base sud;jeu;non;named location south base;oui;-123.594;73.007;10.529
va_behemoth;24;0xEFF359A0;north base;North Base;Base nord;jeu;non;named location north base;oui;-123.83;35.383;7.004
va_behemoth;25;0x1EFDB643;north track;North Track;Piste nord;jeu;non;named location north track;oui;-123.902;21.416;10.311
va_behemoth;26;0x2D6AACDE;south edge;South Edge;Côté sud;jeu;non;named location south edge;oui;-123.902;92.016;10.311
va_behemoth;27;0xD7727330;south track;South Track;Piste sud;jeu;non;named location south track;oui;-123.902;85.716;10.311
va_behemoth;28;0x61CAC52B;east track;East Track;Piste est;jeu;non;named location east track;oui;-145.502;53.716;10.311
va_behemoth;29;0x61CAC52B;east track;East Track;Piste est;jeu;non;named location east track;oui;-145.502;53.716;10.311
va_behemoth;30;0xCC95163A;west tower;West Tower;Tour ouest;jeu;non;named location west tower;oui;-107.599;53.724;10.827
va_behemoth;31;0x7C3E5FCB;west track;West Track;Piste ouest;jeu;non;named location west track;oui;-102.091;53.672;10.311
va_behemoth;32;0x7C3E5FCB;west track;West Track;Piste ouest;jeu;non;named location west track;oui;-102.091;53.672;10.311
va_behemoth;33;0x9C825B6D;west edge;West Edge;Côté ouest;jeu;non;named location west edge;oui;-95.847;53.694;10.311
va_behemoth;34;0xF6EB6E82;south base;South Base;Base sud;jeu;non;named location south base;oui;-123.902;78.116;10.311
va_behemoth;35;0xEFF359A0;north base;North Base;Base nord;jeu;non;named location north base;oui;-123.902;29.701;10.311
va_behemoth;36;0x317190AD;south catwalk;South Catwalk;Passerelle sud;jeu;non;named location south catwalk;non;-123.802;80.628;9.683
va_behemoth;37;0x5C7AF9D4;north catwalk;North Catwalk;Passerelle nord;jeu;non;named location north catwalk;non;-123.802;26.81;9.683
va_behemoth;38;0xF6EB6E82;south base;South Base;Base sud;jeu;non;named location south base;oui;-123.83;76.34;7.004
va_behemoth;39;0x91A9216E;north basement;North Basement;Sous-sol nord;jeu;non;named location north basement;oui;-124.03;34.407;7.776
va_behemoth;40;0xF6EB6E82;south base;South Base;Base sud;jeu;non;named location south base;oui;-123.83;67.54;14.504
va_behemoth;41;0xEFF359A0;north base;North Base;Base nord;jeu;non;named location north base;oui;-123.83;30.59;14.504
va_behemoth;42;0x5E8B13A0;sceret tunnel;Secret Tunnel;Tunnel secret;jeu;non;named location sceret tunnel;oui;-108.794;53.768;4.627
va_behemoth;43;0x5E8B13A0;sceret tunnel;Secret Tunnel;Tunnel secret;jeu;non;named location sceret tunnel;oui;-138.794;53.768;4.627
va_behemoth;44;0x5E8B13A0;sceret tunnel;Secret Tunnel;Tunnel secret;jeu;non;named location sceret tunnel;oui;-147.094;53.768;6.427
va_behemoth;45;0x5E8B13A0;sceret tunnel;Secret Tunnel;Tunnel secret;jeu;non;named location sceret tunnel;oui;-100.894;53.768;6.427
va_launchsite;11;0x2FBFAAE3;rail;Rail;Rail;jeu;non;named location rail;oui;-3.284;3.854;-2.2
va_launchsite;12;0x83DB7513;operations;Operations;Opérations;jeu;non;named location operations;oui;9.311;-5.944;-0.5
va_launchsite;13;0x83DB7513;operations;Operations;Opérations;jeu;non;named location operations;oui;17.411;-4.223;-0.405
va_launchsite;14;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;17.395;-6.093;-2.65
va_launchsite;15;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;17.949;-3.752;-2.6
va_launchsite;16;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;17.949;-0.652;-2.6
va_launchsite;17;0x23855809;bunker;Bunker;Bunker;jeu;non;named location bunker;oui;9.432;22.081;-1.7
va_launchsite;18;0x2ED63696;bunker platform;Bunker Platform;Plateforme du bunker;jeu;non;named location bunker platform;oui;7.913;15.965;-1.9
va_launchsite;19;0x19E151C2;bunker nest;Bunker Nest;Nid du bunker;jeu;non;named location bunker nest;oui;23.192;15.599;0.5
va_launchsite;20;0xD9FF4E5C;comms tower;Comms Tower;Tour de communication;jeu;non;named location comms tower;oui;27.395;6.573;-1.8
va_launchsite;21;0x8EC32070;shipping;Shipping;Aire de transbordement;jeu;non;named location shipping;oui;17.039;14.386;-3.2
va_launchsite;22;0xD3FDD332;bend;Bend;Virage;jeu;non;named location bend;oui;33.464;-2.885;-1.705
va_launchsite;23;0x0AD751E2;bridge;Bridge;Pont;jeu;non;named location bridge;oui;27.615;-8.065;0.139
va_launchsite;24;0x06E9E8FE;elevator;Elevator;Ascenseur;jeu;non;named location elevator;oui;-23.223;-26.981;-1.3
va_launchsite;25;0x7FCFB093;tunnel;Tunnel;Tunnel;jeu;non;named location tunnel;oui;-11.262;-18.422;-3.405
va_launchsite;26;0x7FCFB093;tunnel;Tunnel;Tunnel;jeu;non;named location tunnel;oui;-20.162;-18.422;-2.005
va_launchsite;27;0x4696B518;basement;Basement;Sous-sol;jeu;non;named location basement;oui;2.957;-18.591;-3.4
va_launchsite;28;0x0629263F;tower1;Tower 1;Tour 1;jeu;non;named location tower1;oui;4.379;-17.221;0.17
va_launchsite;29;0xF55661D3;tower2;Tower 2;Tour 2;jeu;non;named location tower2;oui;4.379;-17.221;2.23
va_launchsite;30;0x8723743E;catwalk;Catwalk;Passerelle;jeu;non;named location catwalk;oui;1.961;-23.56;2.5
va_launchsite;31;0x0783F945;sneaky;Sneaky;Coupe-gorge;jeu;non;named location sneaky;oui;-11.233;-30.288;2.1
va_launchsite;32;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;5.036;-11.667;-2.6
va_launchsite;33;0xB1CEB9D7;trench;Trench;Tranchée;jeu;non;named location trench;oui;4.279;-13.04;-2.6
va_launchsite;34;0x239D5F78;launch pad;Launch Pad;Rampe de lancement;jeu;non;named location launch pad;oui;-4.018;-27.289;-0.121
va_launchsite;35;0x239D5F78;launch pad;Launch Pad;Rampe de lancement;jeu;non;named location launch pad;oui;-3.963;-31.419;0.302
va_launchsite;36;0x0E62A3B1;street;Street;Rue;jeu;non;named location street;oui;17.011;-17.702;-1.399
va_launchsite;37;0x09E88BC3;bottom catwalk;Bottom Catwalk;Passerelle inférieure;jeu;non;named location bottom catwalk;oui;-4.278;-18.98;-3.407
va_launchsite;38;0xFBFC9206;launch tower;Launch Tower;Tour de lancement;jeu;non;named location launch tower;oui;-4.0;-40.5;1.2
va_launchsite;39;0x226282C3;maintenance;Maintenance;Maintenance;jeu;non;named location maintenance;oui;11.257;-32.084;1.294
va_launchsite;40;0x0B361E11;garage;Garage;Garage;jeu;non;named location garage;oui;26.988;-19.036;-1.401
va_launchsite;41;0xF8EE3758;closet;Closet;Recoin;jeu;non;named location closet;oui;22.183;-3.649;0.098
va_launchsite;42;0x77B68A81;security;Security;Salle de surveillance;jeu;non;named location security;oui;19.554;-24.29;0.3
va_launchsite;43;0x239D5F78;launch pad;Launch Pad;Rampe de lancement;jeu;non;named location launch pad;oui;-4.018;-22.089;-0.621
va_launchsite;44;0x239D5F78;launch pad;Launch Pad;Rampe de lancement;jeu;non;named location launch pad;oui;5.982;-23.589;-0.621
va_launchsite;45;0x239D5F78;launch pad;Launch Pad;Rampe de lancement;jeu;non;named location launch pad;oui;2.42;-24.096;-0.899
va_launchsite;46;0x2780B4BD;operations tower;Operations Tower;Tour des opérations;jeu;non;named location operations tower;oui;10.231;-11.261;1.801
va_launchsite;47;0xEDF5FC09;storage;Storage;Réserve;jeu;non;named location storage;oui;31.997;-12.142;0.2
va_launchsite;48;0x0FD8EE97;loading docks;Loading Docks;Quais de chargement;jeu;non;named location loading docks;oui;12.046;7.511;-3.912
va_launchsite;49;0x44DF1726;under bridge;Under Bridge;Sous le pont;jeu;non;named location under bridge;oui;29.493;-3.989;-2.4
va_launchsite;50;0x44DF1726;under bridge;Under Bridge;Sous le pont;jeu;non;named location under bridge;oui;28.758;-6.466;-2.401
va_launchsite;51;0x83DB7513;operations;Operations;Opérations;jeu;non;named location operations;oui;10.111;1.177;-2.805
va_launchsite;52;0x24473E5A;armory;Armory;Armurerie;jeu;non;named location armory;oui;10.206;-3.268;-2.597
va_launchsite;53;0x80A3BCE2;last stand;Last Stand;Dernier bastion;jeu;non;named location last stand;oui;38.701;6.681;-0.005
va_launchsite;54;0xBE1609FF;free money;Free Money;Argent gratuit;jeu;non;named location free money;oui;32.93;16.884;-0.705
va_launchsite;55;0xE941D002;pick it up;Pick it up!;Collecte;jeu;non;named location pick it up;oui;34.846;14.553;-0.705
va_launchsite;56;0x457FCAE6;air ventilation ;Air Ventilation Shaft;Puits de ventilation;jeu;oui;named location air ventilation ;oui;5.177;-11.005;1.801
va_launchsite;57;0xCCF13C23;tunnel drop;Tunnel Drop;Tunnel dénivelé;jeu;non;named location tunnel drop;oui;-14.273;-19.55;-0.903
va_launchsite;58;0xFBFC9206;launch tower;Launch Tower;Tour de lancement;jeu;non;named location launch tower;non;3.588;-27.68;0.362
va_launchsite;59;0x2FBFAAE3;rail;Rail;Rail;jeu;non;named location rail;oui;-3.284;12.654;3.2
va_launchsite;60;0x2780B4BD;operations tower;Operations Tower;Tour des opérations;jeu;non;named location operations tower;oui;10.231;-12.861;1.801
va_launchsite;61;0x2780B4BD;operations tower;Operations Tower;Tour des opérations;jeu;non;named location operations tower;oui;6.531;-12.761;1.801
va_launchsite;62;0x2780B4BD;operations tower;Operations Tower;Tour des opérations;jeu;non;named location operations tower;oui;10.231;-12.861;5.101
va_launchsite;63;0x2ED63696;bunker platform;Bunker Platform;Plateforme du bunker;jeu;non;named location bunker platform;oui;10.113;15.965;2.6
