ti	archetype	i	component	level	status	deser_addr	grammar	bits_typ	code_source	doc_field	product_use	meaning_fr	exploitable_fr	confidence	notes
29	respawn-block	13	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	14	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	15	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	16	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	17	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	18	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	19	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	20	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	21	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	22	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	23	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	24	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	25	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	26	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	27	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	28	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	29	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	30	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
29	respawn-block	31	managed-object-participant-respawn-block-component	1	porte	FUN_142ed6a20			traverse.go:304		aucun	inconnu		aucune	
30	tacmap-poi (point d'interet)	0	tacmap-poiicon	0	porte	FUN_142ed8418	R(32) icane + R(32) mission + R(1) + R(3) + R(32) texte + R(32) fond + R(9) + R(9) + vec3 quantifie + R(32) + R(1) + 4 x R(8)	~230	traverse.go:517		aucun	l'icane du point d'interet, son texte et SA POSITION	Une position d'interet AVEC son libelle, entierement portee et jetee. Deuxieme voie (avec ti=34 i7 et ti=12) pour poser des marqueurs d'objectif sans franchir le mur de ti=11.	haute	niveau_jeu=1
30	tacmap-poi (point d'interet)	1	tacmap-poiiconoffset	1	porte	FUN_142ed8418	vec3 quantifie (6 + niveau)	~21	traverse.go:514		aucun	le decalage de l'icane	idem i0	haute	
30	tacmap-poi (point d'interet)	2	tacmap-poiisgoldenpath	1	porte	FUN_142ed4800	R(1) + R(1)	2	traverse.go:571		aucun	le point est-il sur le chemin principal	campagne	haute	
31	tacmap-*	0	tacmap-category	0	non_porte						aucun	inconnu		aucune	niveau_jeu=1
31	tacmap-*	1	tacmap-mission	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	2	tacmap-visiblity	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	3	tacmap-rawlocation	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	4	tacmap-missionstate	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	5	tacmap-description	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	6	tacmap-difficulty	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	7	tacmap-valor	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	8	tacmap-objectives	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	9	tacmap-collectibles	1	non_porte						aucun	inconnu		aucune	
31	tacmap-*	10	tacmap-missioninfo	1	non_porte						aucun	inconnu		aucune	
32	tacmap-areaofinterest	0	tacmap-areaofinterest	0	porte	FUN_142ed3c50	FUN_142ed3c50	inconnu	traverse.go:350		aucun	une ZONE d'interet declaree sur la carte	Une zone declaree par le jeu : a comparer aux zones du catalogue de carte utilisees par le containment.	moyenne	
33	tacmap-displayasset	0	tacmap-displayasset	0	porte	FUN_142ed433c	FUN_142ed433c	inconnu	traverse.go:753		aucun	l'asset affiche sur la carte tactique	inconnu	haute	
34	tacmap (la carte tactique)	0	tacmap-mapscale	0	porte	FUN_142ed5dd8	R(32)	32	traverse.go:338		aucun	l'echelle de la carte tactique	Une echelle de carte LUE DANS LE FILM : un controle croise des bornes de carte du catalogue.	haute	niveau_jeu=1
34	tacmap (la carte tactique)	1	tacmap-settingstag	1	porte	FUN_142ed6d0c	R(32)	32	traverse.go:341		aucun	le tag de reglages de la carte tactique	Un identifiant de tag 32 bits, resolvable dans les modules du jeu : pourrait nommer la carte sans passer par le catalogue.	moyenne	
34	tacmap (la carte tactique)	2	tacmap-iconlodthresholds	1	porte	FUN_142ed4848	R(5) = N puis N x R(12)	5-65	traverse.go:333		aucun	les seuils d'affichage des icanes	habillage : sans valeur produit	haute	
34	tacmap (la carte tactique)	3	tacmap-cameraheading	1	porte	FUN_141168208	R(12)	12	traverse.go:381		aucun	le cap de la camera de la carte tactique	rien de plus	haute	
34	tacmap (la carte tactique)	4	tacmap-dungeonstate	1	porte	FUN_142ed4350	R(1) + R(96)	97	traverse.go:389		aucun	l'etat de « donjon » (campagne)	campagne : sans objet en multijoueur	haute	
34	tacmap (la carte tactique)	5	tacmap-lockedlights	1	porte	FUN_142ed4f84	4 x (R(32) + R(96))	512	traverse.go:375		aucun	les lumieres verrouillees	habillage	haute	
34	tacmap (la carte tactique)	6	tacmap-fasttravelstate	1	porte	FUN_14116fc90	R(1)	1	traverse.go:411		aucun	l'etat du voyage rapide	campagne	haute	
34	tacmap (la carte tactique)	7	tacmap-waypointstate	1	porte	FUN_140f04d74	R(1) + R(32) + une position (chemin FUN_14076e524)	33 + position	traverse.go:384		aucun	l'etat d'un POINT DE PASSAGE — avec sa POSITION	UNE POSITION D'OBJECTIF LISIBLE, sur un chemin de position deja porte, dans un archetype deja traverse. C'est la seule voie du depot qui porte une position d'objectif sans passer par le mur de ti=11. Jamais sondee.	moyenne	niveau_jeu=2
34	tacmap (la carte tactique)	8	tacmap-missionmarkerstate	2	porte	FUN_142ed5e90	R(32) + R(32)	64	traverse.go:371		aucun	l'etat du marqueur de mission	campagne	haute	niveau_jeu=1
34	tacmap (la carte tactique)	9	tacmap-queuedreplaymission	1	porte	FUN_1407f24f8	FUN_1407f24f8	inconnu	traverse.go:747		aucun	mission de rejeu en file	campagne	haute	
34	tacmap (la carte tactique)	10	tacmap-mapdismissallock	1	non_porte						aucun	inconnu		aucune	
34	tacmap (la carte tactique)	11	tacmap-cooptetherarea	1	porte	FUN_142ed4198	FUN_142ed4198	inconnu	traverse.go:750		aucun	la zone de laisse cooperative	campagne	haute	
34	tacmap (la carte tactique)	12	tacmap-backmenulocked-state	1	non_porte						aucun	inconnu		aucune	
34	tacmap (la carte tactique)	13	tacmap-backmenu-openoverride	1	porte	FUN_142ed3d64	FUN_142ed3d64	inconnu	traverse.go:744		aucun	forcage d'ouverture du menu	interface	haute	
34	tacmap (la carte tactique)	14	tacmap-playercontrol	1	non_porte						aucun	inconnu		aucune	
34	tacmap (la carte tactique)	15	tacmap-tooltip-state	1	non_porte						aucun	inconnu		aucune	
34	tacmap (la carte tactique)	16	tacmap-missioncount	1	porte	FUN_142ed5e68	R(9)	9	traverse.go:414		aucun	le nombre de missions	campagne	haute	
35	biped-spartan	0	object-position-dynamic-precision-component	0	porte		3 encodages : keep-baseline (position inchangee, 101 b) / absolu quantifie / delta predit. Porte R(5) puis 3 axes puis R(2) de queue	47 en delta (mesure live, 134 767 relevees) ; 117 en image-cle (chemin brut, vec3 IEEE 96 b)	traverse.go:198	Track.Points;Point.X;Point.Y;Point.Z	rejeu : tracks[].points[].x/y/z (marqueur, trainee), bounds ; carte de chaleur ; killpos ; containment de zones	la POSITION 3D du joueur	En image-cle la position est stockee en PLEINE PRECISION (117 b, chemin brut) et personne ne la lit : ce serait une ancre exacte toutes les ~20 s, sans dependre des bornes de carte.	haute	niveau_jeu=1
35	biped-spartan	1	object-translational-velocity-dynamic-precision-component	1	porte		R(1) outer ; si 1 -> R(96) copie brute ; si 0 -> R(1) absent ; si present -> R(19) direction cubemap + R(10) magnitude log/exp	31	traverse.go:201		aucun — la valeur est capturee mais sert seulement d'oracle interne pour valider le cap	la VITESSE de deplacement (direction + intensite)	La VITESSE de chaque joueur a chaque image est deja decodee puis jetee : sprint / marche / immobile, metres parcourus par vie, zones ou l'on court contre zones ou l'on campe, detection du rush.	haute	
35	biped-spartan	2	object-forward-and-up-component	1	porte		R(1) porte ; si 0 -> R(19) direction cubemap ; puis R(8)	9	traverse.go:780		aucun — le cap publie (Point.H) vient d'i21, la visee, pas d'i2	l'orientation du CORPS (vers ou le joueur est tourne)	L'ecart entre le corps (i2) et le regard (i21) dit le strafe, le recul en tirant, et le dos tourne (assassinat). Decode, jamais publie.	haute	
35	biped-spartan	3	object-angular-velocity-component	1	porte	FUN_140d70998	R(1) porte ; si 0 -> R(19) direction + R(8) magnitude (le double-gate historique etait FAUX et sur-lisait 96 bits)	9-28	traverse.go:204		aucun	la vitesse de ROTATION du joueur	Vivacite de visee : reperer un demi-tour brusque juste avant un tir, indicateur de reflexe croisable avec shots[].	haute	
35	biped-spartan	4	object-body-vitality-component	1	porte		R(8) valeur + 3 x R(1)	11	traverse.go:783	Point.Hp	rejeu : Point.Hp — publie mais avec 0,6 % de couverture, donc jamais affiche en barre	la SANTE (la barre rouge sous le bouclier)	Rien de plus : le film ne retransmet la sante que tres rarement. Le decodage est credible (mediane 0,79 en vie contre 0,55 avant la mort) mais la couverture interdit toute barre.	haute	
35	biped-spartan	5	object-shield-vitality-component	1	porte		largeurs litterales 8/16/12 dans FUN_140d50cbc, aucune dependance runtime	29	traverse.go:786	Point.Sh	rejeu : Point.Sh (16 % des points, barre de fiche) ; equipmentEpisodes famille overshield ; effet plein-fiche du surbouclier	le BOUCLIER (la barre bleue) — et, non clampe, le SURBOUCLIER	La RECHARGE n'est pas lisible (temoin de remontee monotone en echec) : l'echantillonnage est trop laache. Rien de plus a en tirer.	haute	
35	biped-spartan	6	object-region-state-component	1	porte		boucle de regions	358	traverse.go:217		aucun	l'etat des REGIONS du corps (quelle partie a ete abimee)	C'est le plus gros composant du bipede (358 bits) et il est integralement jete : la localisation des degats sur le corps n'a jamais ete mesuree une seule fois.	moyenne	
35	biped-spartan	7	object-damage-sections-component	1	porte		boucle de sections	inconnu	traverse.go:220		aucun	les SECTIONS de degats de l'objet	Meme veine qu'i6 : ou le joueur encaisse. Non mesure.	moyenne	
35	biped-spartan	8	object-constraint-component	1	porte		inconnue en detail	inconnu	traverse.go:223		aucun	les CONTRAINTES physiques (objet attache ou lie a un autre)	inconnu	basse	
35	biped-spartan	9	object-multiplayer-properties-component	1	porte	FUN_1407d4c94	R(1) porte + R(5) type + flux TLV octet par octet jusqu'au terminateur. LE CORPS EST SAUTE, JAMAIS INTERPRETE (78 % du temps CPU du decodage y passait avant optimisation)	334	traverse.go:774		aucun	le bloc d'IDENTITE multijoueur de l'entite (le fameux 'obje')	DEUX choses. (1) Le corps TLV porte l'identite et la variante de l'entite ; il est saute sans etre lu. (2) ALERTE PRODUCTION : le lot R7-b a etabli sur decompile que le jeu lit ce bloc quand le bit vaut ZERO ; ce worktree fait l'INVERSE (components_batch7.go:27). Corrige seulement dans LevelUp-wt-kfloop.	haute	
35	biped-spartan	10	object-parent-state-component	1	porte		branche sur param_4 (largeur runtime)	variable	traverse.go:226		aucun	le PARENT de l'entite (porte par un vehicule, attache a un autre objet)	Dire qu'un joueur est DANS un vehicule ou porte un objet, sans passer par les evenements. Non mesure.	moyenne	niveau_jeu=3
35	biped-spartan	11	object-dead-state-component	3	porte	FUN_140c1dce0	forme LOURDE reservee aux ti 0x23 (bipede) et 0x28 ; ailleurs UN seul bit. Corps : drapeau + sous-bloc d'anim + global-id R(32) + 2 handles readOpt(1+32)	191	traverse.go:789	ReplayDocument.NeutralDeaths;ReplayDocument.WeaponLabels;ReplayDocument.KillEffects	arme du kill (paquet killsource du titre, 97,6 % de couverture) -> kill feed + icone d'arme ; neutralDeaths (morts que personne ne revendique) ; killpos (positions de mort)	LA MORT : le drapeau de deces et la reference vers la SOURCE du degat fatal	SrcTag0 et SrcTag4c sont deux handles runtime capturees et non resolues (0 sur 786 tombent sur une famille d'arme). Elles ne redeviendront exploitables qu'avec un liage d'entites.	haute	niveau_jeu=1
35	biped-spartan	12	object-scale-component	1	porte		champ court	inconnu	traverse.go:229		aucun	l'ECHELLE de l'objet	rien de plus (les joueurs sont a l'echelle 1)	moyenne	niveau_jeu=2
35	biped-spartan	13	object-maximum-vitalities-component	2	porte		champ court, param_4 = 3	8 (3 valeurs distinctes seulement)	traverse.go:232		aucun	les MAXIMA de sante et de bouclier	Enumerable a 3 valeurs : normaliserait Hp/Sh et donnerait un second temoin du surbouclier, independant de la regle q > 64 employee aujourd'hui.	moyenne	niveau_jeu=3
35	biped-spartan	14	object-dissolver-component	3	porte	FUN_1407ef088	champ court	4 (3 valeurs)	traverse.go:235		aucun	la DISSOLUTION du corps (l'effet de disparition du cadavre)	Daterait la disparition du corps. Faible valeur produit.	moyenne	niveau_jeu=1
35	biped-spartan	15	object-low-frequency-component	1	porte	FUN_1407ef088	FUN_1407ef088, valide contre la table ECS live ; param_4 = 2	72	traverse.go:238		aucun	le bloc d'etat BASSE FREQUENCE de l'objet	72 bits jamais lus, contenu non identifie.	moyenne	niveau_jeu=2
35	biped-spartan	16	object-physics-flags-component	2	porte		champ de drapeaux	inconnu	traverse.go:241		aucun	les DRAPEAUX physiques (au sol, en chute, sans gravite...)	Distinguer AU SOL de EN L'AIR nettoierait la carte de chaleur (un joueur en vol n'occupe pas le sol) et daterait les sauts.	moyenne	niveau_jeu=1
35	biped-spartan	17	object-frame-configuration-component	1	porte		param_4 = 0 (le seul composant pour lequel l'ancien global valait juste)	52 (5 valeurs)	traverse.go:244		aucun	la configuration du repere de l'objet	Enumerable mais semantique inconnue.	basse	niveau_jeu=0
35	biped-spartan	18	unit-control-component	0	porte		param_4 = 2	2	traverse.go:894		aucun	les ENTREES DE COMMANDE de l'unite (ce que le joueur appuie)	Les intentions du joueur, image par image. Non mesure.	moyenne	niveau_jeu=2
35	biped-spartan	19	unit-actor-control-component	2	porte		param_4 > 1 ouvre un 2e identifiant d'emplacement	variable	traverse.go:247		aucun	le contrale d'acteur (references vers l'entite qui pilote)	REFUTE comme pont vers le joueur : porte des handles resolus en RAM, pas un index 0..7.	haute	
35	biped-spartan	20	unit-actor-state-component	2	porte		largeur selon param_4 (1->8, 2->10, 3->11, >=4->12)	8-12	traverse.go:250		aucun	l'etat d'acteur	inconnu	basse	niveau_jeu=4
35	biped-spartan	21	unit-desired-aiming-vector-component	4	porte		R(12) cap (tour complet, 4096 crans) + R(11) elevation	25	traverse.go:918	Point.H	rejeu : Point.H (cap de visee, ~44 % des points) -> cane du marqueur ; Shot.h (cap au moment du tir) ; cap du poseur d'equipement (EquipmentPlacement.h)	la VISEE : ou le joueur REGARDE (cap + elevation)	L'ELEVATION (11 bits) est decodee et JETEE : viser en l'air, viser au sol, tirs en plongee. Aucun champ du document ne la porte.	haute	niveau_jeu=1
35	biped-spartan	22	unit-grenade-counts-component	1	porte		R(3)=4 puis 4 x R(8) bornes ; en DELTA le curseur derive et 91 % des comptes lus violent une borne du jeu (on lit jusqu'a 255 sur un champ borne a 2)	35	traverse.go:897		rejeu : inventory[].g (compteurs par rang de grenade), lu aux IMAGES-CLES seulement — age median 8,4 s	le nombre de grenades EN RESERVE, par type	Le comptage en DELTA donnerait les grenades a la seconde au lieu de toutes les 20 s. Bloque par la derive du curseur amont, pas par la grammaire.	haute	
35	biped-spartan	23	unit-malleable-property-component	1	porte	FUN_140fea4c0	param_4 = 4 ; quelques R(1) ouverts par param_4 > 2 et > 3	19	traverse.go:253		aucun	les proprietes modifiables de l'unite (bonus et malus appliques)	Candidat naturel aux effets temporaires (vitesse, degats). Jamais mesure.	basse	niveau_jeu=4
35	biped-spartan	24	unit-low-frequency-component	4	porte		champ court	12	traverse.go:912		aucun	bloc basse frequence de l'unite	inconnu	basse	niveau_jeu=1
35	biped-spartan	25	unit-command-tick-component	1	porte		champ court	10	traverse.go:909		aucun	le TICK de commande (le numero d'image d'entree)	Horloge d'entree du joueur : utile a un recalage fin, pas au produit.	moyenne	
35	biped-spartan	26	unit-equipment-component	1	porte		inconnue en detail	22	traverse.go:900		aucun	l'EQUIPEMENT porte par l'unite	Un canal d'equipement PORTE et jamais mesure, alors que trois lots ont cherche l'etat actif d'equipement ailleurs (i28, i5, i54, i56, ti=37). A sonder en priorite.	moyenne	
35	biped-spartan	27	unit-stun-component	1	porte		champ court	inconnu	traverse.go:915		aucun	l'ETOURDISSEMENT (EMP, marteau, choc)	Marquer un joueur etourdi sur sa fiche et sur la carte. Decode, jamais lu. A croiser avec i51 (minuteur EMP).	moyenne	
35	biped-spartan	28	unit-active-camo-state-component	1	porte		queue de 6 x (R(1) + R(12) optionnel) ; l'etat vit dans queue[1], un interrupteur 0 / 4095 sans rampe, plateau mesure 16,2 s	10	traverse.go:906	ReplayDocument.EquipmentEpisodes	rejeu : equipmentEpisodes famille camo (fenetre datee par vie) -> effet plein-fiche du camouflage	le CAMOUFLAGE actif (l'invisibilite)	Les 5 AUTRES voies de la queue sont lues et jetees ; queue[2] oscille partout sans correlation connue. La fraction principale (R12 sous flag0/flag1) n'est JAMAIS transmise (0 sur 13 902 lectures) : piste close.	haute	
35	biped-spartan	29	unit-crouch-component	1	porte		champ court	inconnu	traverse.go:903		aucun	ACCROUPI ou non	La posture accroupie (silencieuse, invisible au radar) est un etat de jeu lisible immediatement et jamais publie. A publier avec i55 et i62 comme une seule couche mouvement.	moyenne	niveau_jeu=0
35	biped-spartan	30	weapon-state-ammo	0	porte		FUN_140ea1018	14	traverse.go:802		rejeu : inventory[].am[0].mag (lu aux images-cles)	les munitions du CHARGEUR de la 1re arme	Comme i22 : la lecture en DELTA donnerait les munitions au coup pres au lieu de toutes les 20 s.	haute	niveau_jeu=1
35	biped-spartan	31	weapon-state-rounds-inventory	1	porte		FUN_140fe4e88	11	traverse.go:805		rejeu : inventory[].am[0].res	les munitions en RESERVE de la 1re arme	idem i30	haute	
35	biped-spartan	32	weapon-state-overheated	1	porte		FUN_142f04c6c	9 (4 valeurs)	traverse.go:808		aucun	la SURCHAUFFE de la 1re arme	Une arme en surchauffe est un joueur qui ne peut plus tirer : signal de combat direct, enumerable, jamais publie.	haute	
35	biped-spartan	33	weapon-state-ammo	1	porte		meme deser qu'i30	14	traverse.go:802		rejeu : inventory[].am[1].mag	chargeur de la 2e arme	idem i30	haute	
35	biped-spartan	34	weapon-state-rounds-inventory	1	porte		meme deser qu'i31	11	traverse.go:805		rejeu : inventory[].am[1].res	reserve de la 2e arme	idem i31	haute	
35	biped-spartan	35	weapon-state-overheated	1	porte		meme deser qu'i32	9	traverse.go:808		aucun	surchauffe de la 2e arme	idem i32	haute	
35	biped-spartan	36	weapon-state-ammo	1	porte		meme deser qu'i30	14	traverse.go:802		rejeu : inventory[].am[2]	chargeur du 3e emplacement d'arme	idem i30	moyenne	
35	biped-spartan	37	weapon-state-rounds-inventory	1	porte		meme deser qu'i31	11	traverse.go:805		rejeu : inventory[].am[2]	reserve du 3e emplacement	idem i31	moyenne	
35	biped-spartan	38	weapon-state-overheated	1	porte		meme deser qu'i32	9	traverse.go:808		aucun	surchauffe du 3e emplacement	idem i32	moyenne	
35	biped-spartan	39	weapon-state-ammo	1	porte		meme deser qu'i30	14	traverse.go:802		rejeu : inventory[].am[3]	chargeur du 4e emplacement d'arme	idem i30	moyenne	
35	biped-spartan	40	weapon-state-rounds-inventory	1	porte		meme deser qu'i31	11	traverse.go:805		rejeu : inventory[].am[3]	reserve du 4e emplacement	idem i31	moyenne	
35	biped-spartan	41	weapon-state-overheated	1	porte		meme deser qu'i32	9	traverse.go:808		aucun	surchauffe du 4e emplacement	idem i32	moyenne	
35	biped-spartan	42	biped-desired-weapon-set	1	porte	FUN_140c6a638	FUN_14109d298	7 (7 valeurs)	traverse.go:811		aucun	l'emplacement d'arme SELECTIONNE (quelle arme est en main)	Quelle arme est EN MAIN a chaque image. Aujourd'hui le rejeu le DEDUIT de l'image-cle et du fil des tirs. Enumerable, decode, jete.	haute	
35	biped-spartan	43	weapon-state-type-info	1	porte	FUN_1407f06bc	FUN_1407f06bc ; rend un variant-name 32 bits ; param_4 = 2	15 (11 largeurs distinctes)	traverse.go:777	ReplayDocument.Loadouts;ReplayDocument.Inventory	rejeu : loadouts[].w (armes portees par vie) ; weaponLabels ; icone d'arme des fiches	l'IDENTITE de la 1re arme portee (sa famille)	L'identifiant 64 bits complet (famille + variante) n'est lu qu'en moitie haute sur les films recents : les variantes d'une meme famille ne se distinguent pas.	haute	niveau_jeu=2
35	biped-spartan	44	weapon-state-type-info	2	porte	FUN_1407f06bc	meme deser qu'i43	15	traverse.go:777	ReplayDocument.Loadouts;ReplayDocument.Inventory	rejeu : loadouts[].w[1]	identite de la 2e arme portee	idem i43	haute	
35	biped-spartan	45	weapon-state-type-info	2	porte	FUN_1407f06bc	meme deser qu'i43	17	traverse.go:777	ReplayDocument.Loadouts;ReplayDocument.Inventory	rejeu : loadouts[].w[2]	identite du 3e emplacement d'arme	idem i43	haute	
35	biped-spartan	46	weapon-state-type-info	2	porte	FUN_1407f06bc	meme deser qu'i43	17	traverse.go:777	ReplayDocument.Loadouts;ReplayDocument.Inventory	rejeu : loadouts[].w[3]	identite du 4e emplacement d'arme	idem i43	haute	
35	biped-spartan	47	biped-desired-grenade-set-component	2	porte	FUN_140c6a638	FUN_140c6a638	9 (8 valeurs)	traverse.go:814		rejeu : inventory[].gs -> icone de grenade des fiches ; corrige les desaccords entre le lancer et le compteur	le TYPE DE GRENADE selectionne (celui qui partira au prochain lancer)	rien de plus	haute	niveau_jeu=1
35	biped-spartan	48	biped-desired-ability-set-component	1	porte	FUN_1406d0ff0	FUN_1406d0ff0 ; le rang est un index dans la palette sofd du match, pas un identifiant universel	10 (13 valeurs)	traverse.go:817	ReplayDocument.Abilities;ReplayDocument.AbilityLabels	rejeu : abilities[] (src = i48, rang COMPLET) + abilityLabels ; nom de la capacite sur la fiche joueur	la CAPACITE D'ARMURE equipee (rang dans la palette du match)	Le rang 10 de la famille A (observe 67 fois) et les rangs 19 et 22 de la famille B (mur, capteur) restent NON NOMMES : il manque une chaine sofd -> eqip ou un releve Theater.	haute	
35	biped-spartan	49	biped-control-context-component	1	porte	FUN_14107166c	FUN_14107166c	3 (5 valeurs)	traverse.go:820		aucun	le CONTEXTE de contrale (ce que le joueur peut faire a cet instant)	Enumerable a 5 valeurs, donc classable immediatement : candidat serieux pour distinguer au sol / en vehicule / en echelle / en interaction.	moyenne	
35	biped-spartan	50	biped-map-editor-flag-component	1	porte	FUN_142f02854	FUN_142f02854	1	traverse.go:823		aucun	drapeau d'editeur de carte (mode Forge)	rien de plus (sans objet en match classe)	haute	
35	biped-spartan	51	biped-emp-timer-component	1	porte	FUN_142f02830	R(8), minuteur quantifie 0..10 s	8	traverse.go:499		aucun	le MINUTEUR EMP (combien de temps le joueur reste neutralise)	Duree exacte d'immobilisation par EMP, par joueur : mesurerait l'effet reel des grenades a impulsion et du Disruptor. Decode, jete.	haute	
35	biped-spartan	52	biped-low-frequency-data-component	1	porte	FUN_140fc91e0	FUN_140fc91e0	68 (10 valeurs)	traverse.go:826		aucun	bloc basse frequence propre au bipede	68 bits, 10 valeurs seulement sur l'echantillon : enumerable donc classable, semantique inconnue.	moyenne	
35	biped-spartan	53	biped-malleable-property-component	1	porte	FUN_140ff6764	FUN_140ff6764 ; param_4 = 2	31 (9 valeurs)	traverse.go:829		aucun	proprietes modifiables du bipede	Enumerable ; candidat aux modificateurs de partie (Fiesta, mutations). Non mesure.	basse	niveau_jeu=2
35	biped-spartan	54	biped-mobility-action-component	2	porte	FUN_1408f0264	FUN_1408f0264	2 (4 valeurs)	traverse.go:832		aucun	l'ACTION DE MOBILITE (sprint, glissade, escalade)	MESURE et REFUTE comme usage d'equipement (croisement i54 x i48 sur 12 films : ratio 1,2 ; le temoin sans capacite porte quand meme 631 evenements). Mais l'action de MOBILITE elle-meme n'a jamais ete publiee : sprint et escalade dates, 4 valeurs enumerables — le composant le plus facile a exploiter du lot.	haute	niveau_jeu=1
35	biped-spartan	55	biped-posture-physics-component	1	porte	FUN_142f0293c	R(2)	2	traverse.go:888		aucun	la POSTURE physique du bipede	4 postures possibles sur 2 bits : debout / accroupi / en l'air / autre. A croiser avec i29 et i62 pour un etat de posture publie sur le marqueur.	moyenne	
35	biped-spartan	56	biped-spartan-ability-energy-component	1	porte	FUN_140fc1410	R(3) masque puis 7 bits PAR CHARGE ARMEE (3 a 24 bits). Le decompile Ghidra MENT ici : seul le desassemblage donne les 7 bits	10 (3 a 24)	traverse.go:835		rejeu : inventory[].am[].gauge (fraction consommee sur 4096 niveaux)	la JAUGE de la capacite d'armure (ce qui a ete consomme)	Les CHUTES de jauge datent l'usage d'une capacite : 282 chutes sur 1 275 vies, toutes franchissant un multiple de 16. Le registre declare cette reprise EPUISEE (une chute pour cinq vies, trop laache pour dater un geste).	haute	
35	biped-spartan	57	biped-spartan-ability-component	1	partiel	FUN_142f02810	R(2) etiquette ; etiquette 1 -> R(2) + R(24) reference ; etiquette 3 -> FUN_142f262d4, gardee par des octets d'etat RUNTIME : desync PROPRE (ported=false)	2 (branche courante)	traverse.go:850		aucun	l'etat de la capacite spartan (une etiquette de 2 bits + une branche par etiquette)	Le R(24) de la branche etiquette==1 a ete REFUTE comme reference vers l'entite d'equipement. Report ouvert au registre : « i57 : quelle valeur signifie actif ? ». Le lot R7-b a porte la MOITIE de la branche 3 dans un autre worktree ; l'autre moitie est gardee par un octet de RAM, donc hors de portee hors ligne.	haute	niveau_jeu=2
35	biped-spartan	58	biped-spartan-ability-malleable-property-component	2	porte	FUN_140fea4c0	FUN_140fea4c0	variable (84 valeurs distinctes observees)	traverse.go:256		aucun	proprietes modifiables de la capacite d'armure	84 valeurs distinctes : ce n'est pas un drapeau, c'est un etat riche. Jamais mesure.	basse	niveau_jeu=1
